,code,filmo,movie_code,average_audience
2476,20179285,남자가 사랑할 때,20137043,0
2407,10089395,신이 보낸 사람,20136043,54952
2518,10001779,조선미녀삼총사,20126090,1809990
2679,20127874,하트 브레이커,20113201,5394
2528,20193597,조선미녀삼총사,20126090,0
2648,10040941,넛잡: 땅콩 도둑들,20136800,0
2516,20066563,조선미녀삼총사,20126090,1300765
2623,20113063,달라스 바이어스 클럽,20147625,656122
2511,10027383,행복한 사전,20136298,61530
2524,20193110,조선미녀삼총사,20126090,0
2496,20163848,남자가 사랑할 때,20137043,9439
2527,10035383,조선미녀삼총사,20126090,2576022
2542,10062440,조선미녀삼총사,20126090,197678
2672,10043028,어네스트와 셀레스틴,20134070,0
2494,10007577,남자가 사랑할 때,20137043,0
2535,10087508,조선미녀삼총사,20126090,0
2515,10087280,조선미녀삼총사,20126090,1922121
2657,10034457,주윤발의 도성풍운,20147856,53736
2546,10009871,시간의 숲,20125746,0
2536,20196136,조선미녀삼총사,20126090,0
2539,20198349,조선미녀삼총사,20126090,0
2560,20200092,만찬,20137546,0
2650,10066533,두갈: 마법의 회전목마,20058765,0
2556,20196223,만찬,20137546,0
2591,20193920,한 번도 안 해본 여자,20122832,0
2498,10007518,남자가 사랑할 때,20137043,1757444
2564,10088890,르누아르,20133142,0
2563,10033340,르누아르,20133142,0
2558,20148475,만찬,20137546,0
2580,10084466,리그렛,20125335,0
2533,20181001,조선미녀삼총사,20126090,0
2568,10019770,레고 무비,20136445,767146
2597,20196233,한 번도 안 해본 여자,20122832,0
2557,20148475,만찬,20137546,0
2649,10017337,두갈: 마법의 회전목마,20058765,0
2627,20176562,미 앤 유,20138953,0
2663,10074012,두갈: 마법의 회전목마,20058765,9991
2641,10063321,폼페이: 최후의 날,20134028,0
2583,20162264,한 번도 안 해본 여자,20122832,4836
2646,10019770,넛잡: 땅콩 도둑들,20136800,761237
2569,10049440,레고 무비,20136445,266365
2628,10050495,인사이드 르윈,20133585,799058
2612,10001729,우리별 일호와 얼룩소,20147282,6645
2605,10000645,한 번도 안 해본 여자,20122832,0
2574,20127429,크레이지 호스,20125046,0
2552,20194771,만찬,20137546,0
2578,10046204,리그렛,20125335,0
2635,10009972,멋진 악몽,20125286,20847
2608,10053802,우리별 일호와 얼룩소,20147282,3016439
2534,20180711,조선미녀삼총사,20126090,0
2549,20193591,만찬,20137546,0
2551,20125610,만찬,20137546,0
2599,20196324,한 번도 안 해본 여자,20122832,0
2541,20149891,조선미녀삼총사,20126090,0
2676,20127813,하늘이 보내준 딸,20125307,0
2588,20153088,한 번도 안 해본 여자,20122832,6836
2592,20194664,한 번도 안 해본 여자,20122832,0
2537,20196214,조선미녀삼총사,20126090,0
2538,10005124,조선미녀삼총사,20126090,0
2602,20197148,한 번도 안 해본 여자,20122832,0
2504,10015755,스턱 인 러브,20147584,924188
2555,10057430,만찬,20137546,0
2633,10008436,멋진 악몽,20125286,0
2638,10048443,폼페이: 최후의 날,20134028,178672
2606,20110896,한 번도 안 해본 여자,20122832,774
2554,10057430,만찬,20137546,0
2593,20147107,한 번도 안 해본 여자,20122832,13360
2615,20183902,우리별 일호와 얼룩소,20147282,0
2540,20130045,조선미녀삼총사,20126090,0
2595,20165072,한 번도 안 해본 여자,20122832,0
2547,10062116,만찬,20137546,1417
2545,10028989,시간의 숲,20125746,809050
2520,20154690,조선미녀삼총사,20126090,1001125
2510,10023869,행복한 사전,20136298,5133
2631,10067536,인사이드 르윈,20133585,186714
2609,10062071,우리별 일호와 얼룩소,20147282,1295783
2664,10078540,두갈: 마법의 회전목마,20058765,0
2692,20192570,우아한 거짓말,20138226,0
2553,20196080,만찬,20137546,0
2654,10074012,두갈: 마법의 회전목마,20058765,9991
2601,20163395,한 번도 안 해본 여자,20122832,75
2570,10026087,레고 무비,20136445,519052
2643,10075125,폼페이: 최후의 날,20134028,54
2543,10037095,조선미녀삼총사,20126090,679647
2611,10066688,우리별 일호와 얼룩소,20147282,0
2584,20111885,한 번도 안 해본 여자,20122832,283
2620,10055281,그날 본 꽃의 이름을 우리는 아직 모른다,20147527,335120
2616,20160437,우리별 일호와 얼룩소,20147282,0
2677,10016462,하트 브레이커,20113201,12299
2697,20193915,우아한 거짓말,20138226,0
2571,10052972,레고 무비,20136445,167698
2566,10043028,어네스트와 셀레스틴,20134070,0
2590,20193919,한 번도 안 해본 여자,20122832,0
2561,20183969,만찬,20137546,0
2603,20197870,한 번도 안 해본 여자,20122832,0
2562,10027204,르누아르,20133142,199711
2699,20194706,우아한 거짓말,20138226,0
2683,10069606,다이애나,20133603,4847
2662,10052290,두갈: 마법의 회전목마,20058765,176945
2661,10033433,두갈: 마법의 회전목마,20058765,827475
2688,10005251,우아한 거짓말,20138226,621712
2694,20193154,우아한 거짓말,20138226,0
2689,10006228,우아한 거짓말,20138226,1249391
2666,20241027,론 서바이버,20147953,60
2700,20194729,우아한 거짓말,20138226,0
2636,10042049,멋진 악몽,20125286,22733
2585,10000645,한 번도 안 해본 여자,20122832,0
2600,20160070,한 번도 안 해본 여자,20122832,0
2581,10090203,한 번도 안 해본 여자,20122832,421775
2565,10014688,어네스트와 셀레스틴,20134070,4573
2550,20125610,만찬,20137546,0
2667,10079954,론 서바이버,20147953,620554
2669,10031197,론 서바이버,20147953,345735
2685,10073837,다이애나,20133603,0
2698,10061641,우아한 거짓말,20138226,0
2660,10056480,두갈: 마법의 회전목마,20058765,1832124
2589,20186141,한 번도 안 해본 여자,20122832,0
2587,20132281,한 번도 안 해본 여자,20122832,0
2625,10059151,달라스 바이어스 클럽,20147625,485724
2544,20193634,조선미녀삼총사,20126090,0
2572,10008961,레고 무비,20136445,0
2582,20166867,한 번도 안 해본 여자,20122832,0
2695,20122595,우아한 거짓말,20138226,0
2681,10006903,다이애나,20133603,0
2645,10032261,넛잡: 땅콩 도둑들,20136800,538645
2693,20193141,우아한 거짓말,20138226,0
2567,20112225,레고 무비,20136445,180068
2607,20153088,한 번도 안 해본 여자,20122832,6836
2617,20160437,우리별 일호와 얼룩소,20147282,0
2637,10075263,폼페이: 최후의 날,20134028,24710
2548,20110624,만찬,20137546,276
2626,20176561,미 앤 유,20138953,0
2610,10060635,우리별 일호와 얼룩소,20147282,0
2675,10034562,메콩호텔,20147449,5792
2613,20195382,우리별 일호와 얼룩소,20147282,0
2624,10062603,달라스 바이어스 클럽,20147625,131848
2668,10048413,론 서바이버,20147953,33652
2640,10074761,폼페이: 최후의 날,20134028,772628
2642,10059155,폼페이: 최후의 날,20134028,34819
2618,20198927,우리별 일호와 얼룩소,20147282,0
2630,10061177,인사이드 르윈,20133585,310228
2674,20115493,메콩호텔,20147449,5792
2659,10066533,두갈: 마법의 회전목마,20058765,0
2655,10078540,두갈: 마법의 회전목마,20058765,0
2691,20112008,우아한 거짓말,20138226,0
2678,10027996,하트 브레이커,20113201,12347
2656,10069145,주윤발의 도성풍운,20147856,91609
2673,10042764,메콩호텔,20147449,0
2680,20112741,다이애나,20133603,254735
2682,10010575,다이애나,20133603,61784
2644,10052972,넛잡: 땅콩 도둑들,20136800,64133
2670,10048110,론 서바이버,20147953,666612
2690,10053802,우아한 거짓말,20138226,2858929
2671,10014688,어네스트와 셀레스틴,20134070,4573
2684,10023063,다이애나,20133603,0
2687,10001670,우아한 거짓말,20138226,3244362
2686,10006537,우아한 거짓말,20138226,366509
2696,20193553,우아한 거짓말,20138226,0
2705,20195757,우아한 거짓말,20138226,0
2701,20137378,우아한 거짓말,20138226,0
2709,20165072,우아한 거짓말,20138226,0
2712,20196427,우아한 거짓말,20138226,0
2706,20195893,우아한 거짓말,20138226,0
2734,20192829,찌라시: 위험한 소문,20139401,0
2742,20194086,찌라시: 위험한 소문,20139401,0
2708,10057189,우아한 거짓말,20138226,0
2717,20158584,우아한 거짓말,20138226,1206101
2724,10014824,300: 제국의 부활,20147247,727955
2719,10022172,피쉬와 칩스 극장판,20147558,0
2740,20193618,찌라시: 위험한 소문,20139401,0
2759,20196447,찌라시: 위험한 소문,20139401,0
2733,20179045,찌라시: 위험한 소문,20139401,0
2722,20188133,피카소: 명작스캔들,20147955,0
2728,20194013,탐욕의 제국,20135401,0
2707,20196087,우아한 거짓말,20138226,0
2711,20196389,우아한 거짓말,20138226,0
2749,10001793,찌라시: 위험한 소문,20139401,149
2710,20196275,우아한 거짓말,20138226,0
2730,10003507,찌라시: 위험한 소문,20139401,751328
2777,20168161,고스톱 살인,20130244,0
2752,20150929,찌라시: 위험한 소문,20139401,0
2713,10005012,우아한 거짓말,20138226,1744
2731,10001779,찌라시: 위험한 소문,20139401,1757057
2704,20195643,우아한 거짓말,20138226,13203
2729,20196111,탐욕의 제국,20135401,0
2736,20185322,찌라시: 위험한 소문,20139401,0
2725,10048502,300: 제국의 부활,20147247,498317
2715,20184580,우아한 거짓말,20138226,0
2726,10084697,300: 제국의 부활,20147247,0
2716,20186901,우아한 거짓말,20138226,0
2753,20181152,찌라시: 위험한 소문,20139401,0
2702,20137378,우아한 거짓말,20138226,0
2755,20181704,찌라시: 위험한 소문,20139401,0
2771,10002350,고스톱 살인,20130244,0
2767,10060043,찌라시: 위험한 소문,20139401,1254906
2723,10065717,피카소: 명작스캔들,20147955,0
2762,20147969,찌라시: 위험한 소문,20139401,0
2756,10057492,찌라시: 위험한 소문,20139401,98151
2788,20115208,고스톱 살인,20130244,0
2778,20193508,고스톱 살인,20130244,0
2772,20175721,고스톱 살인,20130244,573029
2757,20196230,찌라시: 위험한 소문,20139401,0
2735,20192829,찌라시: 위험한 소문,20139401,0
2703,20195064,우아한 거짓말,20138226,0
2761,20080526,찌라시: 위험한 소문,20139401,0
2743,20194248,찌라시: 위험한 소문,20139401,0
2741,20193757,찌라시: 위험한 소문,20139401,0
2774,20188519,고스톱 살인,20130244,0
2738,20183937,찌라시: 위험한 소문,20139401,0
2803,10015500,투 더 원더,20136296,759454
2786,20137885,고스톱 살인,20130244,0
2799,10040143,그랜드 부다페스트 호텔,20147727,103500
2794,10081721,그랜드 부다페스트 호텔,20147727,1283297
2720,10047326,피쉬와 칩스 극장판,20147558,104727
2784,20131624,고스톱 살인,20130244,0
2781,20195553,고스톱 살인,20130244,0
2798,10047666,그랜드 부다페스트 호텔,20147727,217018
2721,20188077,피쉬와 칩스 극장판,20147558,36420
2815,20164825,몬스터,20136060,0
2789,20180081,고스톱 살인,20130244,0
2810,20113272,몬스터,20136060,0
2785,20146372,고스톱 살인,20130244,0
2754,20159442,찌라시: 위험한 소문,20139401,0
2773,20188519,고스톱 살인,20130244,0
2760,20140984,찌라시: 위험한 소문,20139401,1536
2812,10004034,몬스터,20136060,239526
2737,20138101,찌라시: 위험한 소문,20139401,0
2802,10051089,투 더 원더,20136296,523243
2796,10045530,그랜드 부다페스트 호텔,20147727,290948
2769,10030191,찌라시: 위험한 소문,20139401,1304
2817,20153778,몬스터,20136060,0
2801,10031156,투 더 원더,20136296,465933
2727,10015946,300: 제국의 부활,20147247,510911
2758,10003921,찌라시: 위험한 소문,20139401,0
2800,10015127,그랜드 부다페스트 호텔,20147727,211979
2790,20196285,고스톱 살인,20130244,0
2732,10028773,찌라시: 위험한 소문,20139401,706630
2770,10061981,고스톱 살인,20130244,0
2750,20195049,찌라시: 위험한 소문,20139401,0
2744,20194367,찌라시: 위험한 소문,20139401,0
2793,10014377,그랜드 부다페스트 호텔,20147727,411894
2751,20195160,찌라시: 위험한 소문,20139401,0
2739,20193489,찌라시: 위험한 소문,20139401,0
2825,10007481,몬스터,20136060,6095
2780,20194148,고스톱 살인,20130244,0
2783,20195639,고스톱 살인,20130244,0
2746,20194671,찌라시: 위험한 소문,20139401,0
2831,10004099,은교,20124066,2653539
2811,10028660,몬스터,20136060,293312
2808,20125838,몬스터,20136060,972027
2765,10062279,찌라시: 위험한 소문,20139401,2783054
2787,10057033,고스톱 살인,20130244,0
2791,20133865,고스톱 살인,20130244,0
2816,20124130,몬스터,20136060,0
2830,10029474,은교,20124066,2043061
2833,20153322,은교,20124066,0
2857,20193613,들개,20130501,0
2850,20110693,들개,20130501,325243
2856,20193491,들개,20130501,0
2852,20193134,들개,20130501,0
2718,10067699,피쉬와 칩스 극장판,20147558,353755
2745,20152472,찌라시: 위험한 소문,20139401,0
2814,20192830,몬스터,20136060,0
2766,20137049,찌라시: 위험한 소문,20139401,23390
2846,10077997,온 더 로드,20147969,609566
2855,20193367,들개,20130501,0
2840,10077150,캡틴 아메리카: 윈터 솔져,20147790,3352070
2775,20191206,고스톱 살인,20130244,430
2776,20111018,고스톱 살인,20130244,0
2864,20141400,들개,20130501,0
2842,10034095,캡틴 아메리카: 윈터 솔져,20147790,685052
2805,10060933,더 파크랜드,20147685,76889
2747,20179927,찌라시: 위험한 소문,20139401,0
2807,10055447,몬스터,20136060,1269452
2835,20181376,은교,20124066,0
2748,10054318,찌라시: 위험한 소문,20139401,0
2829,20203246,몬스터,20136060,512382
2804,10083789,더 파크랜드,20147685,188555
2838,10051535,천주정,20136295,151
2841,10038163,캡틴 아메리카: 윈터 솔져,20147790,1751275
2813,10004373,몬스터,20136060,21937
2883,20195561,"씨, 베토벤",20147987,0
2795,10068896,그랜드 부다페스트 호텔,20147727,504611
2797,10053013,그랜드 부다페스트 호텔,20147727,256074
2844,10034947,온 더 로드,20147969,8184
2861,20194046,들개,20130501,0
2848,10048829,온 더 로드,20147969,467345
2822,20154648,몬스터,20136060,0
2763,20148822,찌라시: 위험한 소문,20139401,0
2782,20195553,고스톱 살인,20130244,0
2837,10000588,천주정,20136295,0
2819,20182925,몬스터,20136060,0
2839,10059285,천주정,20136295,4068
2809,20137818,몬스터,20136060,165575
2792,20111279,고스톱 살인,20130244,1718502
2818,20194230,몬스터,20136060,0
2826,20150459,몬스터,20136060,434777
2847,10075138,온 더 로드,20147969,567249
2890,20194689,오빠가 돌아왔다,20116046,0
2768,10005383,찌라시: 위험한 소문,20139401,690469
2827,20136191,몬스터,20136060,1134568
2851,20193127,들개,20130501,0
2834,20179240,은교,20124066,0
2843,10016593,캡틴 아메리카: 윈터 솔져,20147790,128509
2836,10061699,은교,20124066,3026552
2824,20162607,몬스터,20136060,0
2779,20142936,고스톱 살인,20130244,0
2845,10001038,온 더 로드,20147969,168359
2764,10057698,찌라시: 위험한 소문,20139401,2687369
2820,20186074,몬스터,20136060,0
2806,10064134,더 파크랜드,20147685,6040
2714,20181524,우아한 거짓말,20138226,0
2860,20193877,들개,20130501,0
2823,10088450,몬스터,20136060,3589
2849,20147110,들개,20130501,641419
2892,20195691,오빠가 돌아왔다,20116046,0
2897,10003902,오빠가 돌아왔다,20116046,365868
2828,20152117,몬스터,20136060,564994
2862,20113811,들개,20130501,0
2898,20147624,오빠가 돌아왔다,20116046,0
2853,20193298,들개,20130501,0
2889,20152525,오빠가 돌아왔다,20116046,0
2858,20193821,들개,20130501,0
2832,20125838,은교,20124066,808082
2870,20134096,들개,20130501,0
2882,10005801,"씨, 베토벤",20147987,3115
2854,20193306,들개,20130501,0
2821,10072160,몬스터,20136060,0
2895,20143334,오빠가 돌아왔다,20116046,0
2867,20196362,들개,20130501,0
2876,10015755,노아,20133602,636841
2875,10049635,노아,20133602,2125815
2880,10001895,"씨, 베토벤",20147987,0
2881,20159180,"씨, 베토벤",20147987,0
2884,10036828,오빠가 돌아왔다,20116046,624313
2953,10050043,시선,20139463,268383
2932,20168025,로렉스,20113889,870605
2923,10038163,어벤져스,20124721,1212418
2944,20195459,가시,20134585,0
2879,20156304,"씨, 베토벤",20147987,0
2927,10012759,파리의 도둑고양이,20125066,33569
2956,10089583,시선,20139463,0
2930,10047588,로렉스,20113889,60048
2991,10068370,그랜드 피아노,20148208,287431
2934,20180677,가시,20134585,0
2919,20159180,"씨, 베토벤",20147987,0
