movie_name,movie_code,director_name,director_code,nation,release_date,day1_date,day1_screen,day1_audience,day15_date,day15_audience
" 컴, 투게더",20167148,신동일,20111178,한국,2017-05-11,2017-05-11,16,136,2017-05-24,2117
 겟 아웃,20175262,조던 필레,10086265,미국,2017-05-17,2017-05-17,531,92124,2017-05-30,1799491
 불한당: 나쁜 놈들의 세상,20164844,변성현,10031356,한국,2017-05-17,2017-05-17,800,95271,2017-05-30,884878
 킹 아서: 제왕의 검,20173961,가이 리치,10000296,영국,2017-05-17,2017-05-17,554,31067,2017-05-30,414433
 내 아내와 결혼해 주세요,20172122,미야케 요시시게,20274329,일본,2017-05-18,2017-05-18,45,195,2017-05-31,2538
 로스트 인 파리,20174721,도미니크 아벨|피오나 고든,10012766|10085541,프랑스,2017-05-18,2017-05-18,85,1657,2017-05-31,18037
 마운틴맨,20175761,케탄 메타,10075796,인도,2017-05-18,2017-05-18,5,14,2017-05-31,148
 마차 타고 고래고래,20167829,안재석,20138632,한국,2017-05-18,2017-05-18,72,1059,2017-05-31,8828
 무적의 청룡언월도,20163300,유신의,20234226,중국,2017-05-18,2017-05-18,5,5,2017-05-31,58
 뮤지엄,20174701,오오토모 케이시,20124116,일본,2017-05-18,2017-05-18,61,233,2017-05-31,2056
 부니베어: 브램블의 신비한 모험,20175263,정량,10019781,중국,2017-05-18,2017-05-18,61,423,2017-05-31,8676
 이터너티,20164062,트란 안 홍,10081205,프랑스,2017-05-18,2017-05-18,32,646,2017-05-31,4178
 정글북,20172522,타파스 차크라바르티,10028066,인도,2017-05-18,2017-05-18,55,313,2017-05-31,9479
 키즈모노가타리 III : 냉혈편,20173721,신보 아키유키,20176100,일본,2017-05-18,2017-05-18,81,2634,2017-05-31,10241
 캐리비안의 해적: 죽은 자는 말이 없다,20170982,요아킴 뢰닝|에스펜 샌버그,10051812|10048721,미국,2017-05-24,2017-05-24,"1,357",206541,2017-06-06,2686504
 고려 아리랑: 천산의 디바,20164041,김소영,10004709,한국,2017-05-25,2017-05-25,20,157,2017-06-07,2967
 너와 100번째 사랑,20173642,츠키카와 쇼,20241646,일본,2017-05-25,2017-05-25,114,4851,2017-06-07,70574
 네루다,20174182,파블로 라라인,20262530,칠레,2017-05-25,2017-05-25,37,496,2017-06-07,7789
 노무현입니다,20174602,이창재,10057682,한국,2017-05-25,2017-05-25,580,78816,2017-06-07,1405550
 바람에 젖은 여자,20173923,시오타 아키히코,10040174,일본,2017-05-25,2017-05-25,10,91,2017-06-07,1861
 쇠파리,20175021,안철호,20111272,한국,2017-05-25,2017-05-25,56,1473,2017-06-07,4792
 아메리칸 패스토럴,20175204,이완 맥그리거,10056775,미국,2017-05-25,2017-05-25,23,175,2017-06-07,2251
 위 아 엑스,20174241,스테판 키작,10039561,영국,2017-05-25,2017-05-25,16,523,2017-06-07,4161
 인카네이트,20174841,브래드 페이튼,10032200,미국,2017-05-25,2017-05-25,229,3218,2017-06-07,18013
 천하영웅: 화포수,20163304,유신의,20234226,중국,2017-05-25,2017-05-25,5,5,2017-06-07,53
 이월화개,20177052,린난,10085822,중국,2017-05-30,2017-05-30,5,5,2017-06-12,134
 꿈의 제인,20160483,조현훈,20244811,한국,2017-05-31,2017-05-31,76,1800,2017-06-13,16265
 대립군,20169348,정윤철,10062089,한국,2017-05-31,2017-05-31,809,136240,2017-06-13,803963
 가문의 영광5 - 가문의 귀환,20128687,정용기,10062006,한국,2012-12-19,2012-12-19,423,153719,2013-01-01,1060428
 극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,20128247,유야마 쿠니히코,10053816,일본,2012-12-19,2012-12-19,275,90930,2013-01-01,334601
 레미제라블,20128274,톰 후퍼,10081129,미국,2012-12-19,2012-12-19,589,283842,2013-01-01,3503327
 반창꼬,20124399,정기훈,10061628,한국,2012-12-19,2012-12-19,355,149211,2013-01-01,1872415
 아무르,20122101,미카엘 하네케,10027610,프랑스,2012-12-19,2012-12-19,6,1318,2013-01-01,26631
 주먹왕 랄프,20129388,리치 무어,20121802,미국,2012-12-19,2012-12-19,344,96214,2013-01-01,669984
 원더 우먼,20168261,팻티 젠킨스,10082849,미국,2017-05-31,2017-05-31,941,206944,2017-06-13,1908897
 7번째 내가 죽던 날,20174803,라이 루소 영,20187850,미국,2017-05-31,2017-05-31,225,4812,2017-06-13,34382
 무림신공: 벽력화,20163295,류신의,20167522,중국,2017-06-01,2017-06-01,5,5,2017-06-14,57
 바다 탐험대 옥토넛 시즌4: 더 파이널,20174821,다라 오코넬,10011208,영국,2017-06-01,2017-06-01,96,1411,2017-06-14,63068
 베이블레이드 버스트 갓 : 갓 발키리의 탄생,20176141,야마구치 켄타로,10022352,일본,2017-06-01,2017-06-01,107,2314,2017-06-14,103689
 소드 마스터: 절대강호의 죽음,20172162,이동승,10055150,중국,2017-06-01,2017-06-01,6,7,2017-06-14,128
 아마도 내일은,20170385,알렉스 K. 리,10044830,오스트리아 ,2017-06-01,2017-06-01,5,23,2017-06-14,692
 우리들의 일기,20170941,임공삼,10058471,한국,2017-06-01,2017-06-01,5,6,2017-06-14,449
 절대 무림 신공,20167212,해도,10079219,중국,2017-06-01,2017-06-01,5,5,2017-06-14,58
 파워배틀 와치카: 와치가면의 역습,20175581,이영준,20186877,한국,2017-06-01,2017-06-01,112,546,2017-06-14,22320
 미이라,20166488,알렉스 커츠먼,10044873,미국,2017-06-06,2017-06-06,"1,257",873125,2017-06-19,3295597
 바람의 춤꾼,20176041,최상진,20277570,한국,2017-06-06,2017-06-06,10,178,2017-06-19,1136
 나는 고양이로소이다,20175601,조은성,10066798,한국,2017-06-08,2017-06-08,39,536,2017-06-21,6977
 델타 보이즈,20162972,고봉수,20210668,한국,2017-06-08,2017-06-08,28,145,2017-06-21,3371
 심야식당 2,20173833,마츠오카 조지,10023936,일본,2017-06-08,2017-06-08,229,3355,2017-06-21,41068
 악녀,20162343,정병길,10061761,한국,2017-06-08,2017-06-08,563,73305,2017-06-21,1014907
 왕좌의 전쟁,20173946,레이몬드 미치,10039907,몰타,2017-06-08,2017-06-08,5,5,2017-06-21,62
 용순,20168041,신준,20188787,한국,2017-06-08,2017-06-08,117,1236,2017-06-21,10944
 천하영웅 소림명탐,20167211,해도,10079219,중국,2017-06-08,2017-06-08,5,5,2017-06-21,61
 8인의 수상한 신사들,20164511,기타노 다케시,10003327,일본,2017-06-08,2017-06-08,6,52,2017-06-21,910
 킹 오브 프리즘 - 프라이드 더 히어로,20176983,히시다 마사카즈,20129369,일본,2017-06-10,2017-06-10,92,6904,2017-06-23,26935
 꼬마돼지 베이브의 대모험,20172241,테레사 스트로젝,20274369,독일,2017-06-15,2017-06-15,143,957,2017-06-28,34604
 꼬마참새 리차드: 아프리카 원정대,20176741,토비 젠켈|레자 메마리,20115576|10007095,독일,2017-06-15,2017-06-15,156,1251,2017-06-28,57327
 나의 붉은고래,20175423,양선|장춘,10081445|10060095,중국,2017-06-15,2017-06-15,365,6571,2017-06-28,57074
 더 바,20175981,알렉스 드 라 이글레시아,10044780,스페인,2017-06-15,2017-06-15,84,564,2017-06-28,3936
 안티포르노,20174741,소노 시온,10036571,일본,2017-06-15,2017-06-15,14,185,2017-06-28,1706
 엘르,20175662,폴 버호벤,10083622,프랑스,2017-06-15,2017-06-15,49,1874,2017-06-28,26879
 댄스 오브 드래곤,20120664,맥스 매닉스,10025399,싱가포르,2012-12-20,2017-06-15,0,0,2013-01-02,107
 페어리,20122841,도미니크 아벨|피오나 고든|브루노 로미,10012766|10085541|10032376,프랑스,2012-12-20,2012-12-20,7,38,2013-01-02,889
 중독노래방,20149571,김상찬,10004439,한국,2017-06-15,2017-06-15,175,1466,2017-06-28,8856
 판필로프 사단의 28 용사,20176861,킴 드루지닌|안드레이 샬로파,10069838|10035271,러시아,2017-06-15,2017-06-15,5,5,2017-06-28,34
 하루,20166384,조선호,20131018,한국,2017-06-15,2017-06-15,672,77978,2017-06-28,1069338
 24주,20176561,앤 조라 베라치드,20188967,독일,2017-06-15,2017-06-15,20,236,2017-06-28,3314
 트랜스포머: 최후의 기사,20166967,마이클 베이,10023100,미국,2017-06-21,2017-06-21,"1,739",285979,2017-07-04,2479956
 다크 하우스,20175982,대런 린 보우즈만,10010254,미국,2017-06-22,2017-06-22,278,8171,2017-07-05,36342
 더 서클,20176201,제임스 폰솔트,20173656,미국,2017-06-22,2017-06-22,155,10401,2017-07-05,70953
 언더더씨,20175821,에반 트라멜,10048599,미국,2017-06-22,2017-06-22,89,872,2017-07-05,38139
 좋아하게 되는 그 순간을 ~고백실행위원회~,20173661,야나기자와 테츠야,20242786,일본,2017-06-22,2017-06-22,62,637,2017-07-05,6025
 파란나비효과,20174281,박문칠,10028610,한국,2017-06-22,2017-06-22,41,260,2017-07-05,4229
 파리의 밤이 열리면,20175122,에두아르 바에르,10047489,프랑스,2017-06-22,2017-06-22,27,665,2017-07-05,5092
 리얼,20159647,이사랑,20254349,한국,2017-06-28,2017-06-28,970,146965,2017-07-11,453687
 박열,20178982,이준익,10057485,한국,2017-06-28,2017-06-28,917,201987,2017-07-11,1931049
 시칠리아 햇빛아래,20168595,린 유쉰,10020832,홍콩,2017-06-28,2017-06-28,53,343,2017-07-11,2114
 알파치노의 은밀한 관계,20168564,베리 레빈슨,10030910,미국,2017-06-28,2017-06-28,5,5,2017-07-11,64
 어떤 하루,20176766,정가영|전선호|최진혁,20278089|20278109|20278090,한국,2017-06-28,2017-06-28,0,0,2017-07-11,150
 지랄발광 17세,20176961,켈리 프레몬,10076101,미국,2017-06-28,2017-06-28,81,6369,2017-07-11,76740
 직지코드,20174243,우광훈|데이빗 레드먼,20276650|10084959,한국,2017-06-28,2017-06-28,30,393,2017-07-11,6780
 노후 대책 없다,20162971,이동우,20235006,한국,2017-06-29,2017-06-29,18,56,2017-07-12,1532
 닌자 어쌔신 리벤지,20178327,롭 바드|존 발라즈,10011581|10068446,호주,2017-06-29,2017-06-29,5,5,2017-07-12,62
 부니베어: 로거빅 컴백홈 프로젝트,20178121,정량,10019781,중국,2017-06-29,2017-06-29,109,845,2017-07-12,25058
 옥자,20158485,봉준호,10031641,미국,2017-06-29,2017-06-29,94,23137,2017-07-12,233927
 토마스와 친구들: 수수께끼 해적선과 보물찾기,20177202,데이비드 스토튼,10011450,영국,2017-06-29,2017-06-29,77,444,2017-07-12,22584
 도묘필기: 미이라의 부활,20168607,이인항,10057088,중국,2017-06-30,2017-06-30,5,5,2017-07-13,63
 스파이더맨: 홈 커밍,20167303,존 와츠,10038689,미국,2017-07-05,2017-07-05,"1,703",545302,2017-07-18,6138254
 그 후,20176102,홍상수,10089497,한국,2017-07-06,2017-07-06,156,2170,2017-07-19,16283
 뮤지컬 쉬 러브즈 미,20176717,토드 하이메스,10087213,미국,2017-07-06,2017-07-06,40,452,2017-07-19,3926
 니코: 산타비행단의 모험,20122523,캐리 주스넌|요르겐 레르담,10074772|20149783,핀란드,2012-12-25,2012-12-25,306,80132,2013-01-07,377934
 잠베지아: 신비한 나무섬의 비밀,20126388,웨인 쏜리,20128590,남아프리카공화국,2012-12-25,2012-12-25,272,73159,2013-01-07,399449
 타워,20124039,김지훈,10005886,한국,2012-12-25,2012-12-25,597,431704,2013-01-07,3654013
 로얄 어페어,20122229,니콜라이 아르셀,10008789,덴마크,2012-12-27,2012-12-27,16,471,2013-01-09,10803
 베를린 신드롬,20176511,케이트 쇼트랜드,10075727,호주,2017-07-06,2017-07-06,73,998,2017-07-19,7011
 사랑과 욕망의 짐노페디,20174742,유키사다 이사오,10054096,일본,2017-07-06,2017-07-06,4,12,2017-07-19,423
 재꽃,20164643,박석영,20191486,한국,2017-07-06,2017-07-06,35,280,2017-07-19,3956
 내 사랑,20174801,에이슬링 월쉬,10042478,아일랜드,2017-07-12,2017-07-12,175,11526,2017-07-25,185422
 플립,20177501,롭 라이너,10018168,미국,2017-07-12,2017-07-12,186,14315,2017-07-25,294724
 덫,20175042,윤여창,10054393,한국,2017-07-13,2017-07-13,5,5,2017-07-26,228
 비스티걸스,20164981,신진우,20238307,한국,2017-07-13,2017-07-13,20,128,2017-07-26,488
 아메리칸 허니: 방황하는 별의 노래,20163195,안드레아 아놀드,10043309,영국,2017-07-13,2017-07-13,47,539,2017-07-26,7214
 예수는 역사다,20176562,존 건,10067516,미국,2017-07-13,2017-07-13,197,7960,2017-07-26,121791
 올 리브 올리브,20169269,김태일|주로미,10006136|20243408,한국,2017-07-13,2017-07-13,24,113,2017-07-26,1892
 카3: 새로운 도전,20175522,브라이언 피,10031972,미국,2017-07-13,2017-07-13,530,17037,2017-07-26,458277
 파밍 보이즈,20160746,장세정|변시연|강호준,20177901|20189617|20189616,한국,2017-07-13,2017-07-13,24,202,2017-07-26,2392
 내가 죽기 전에 가장 듣고 싶은 말,20176781,마크 펠링톤,10024437,미국,2017-07-19,2017-07-19,151,6015,2017-08-01,42282
 다이노소어 아일랜드,20165371,매트 드럼몬드,10086241,호주,2017-07-19,2017-07-19,91,547,2017-08-01,7678
 돈 슬립,20178141,필립 구즈먼,10082332,미국,2017-07-19,2017-07-19,1,142,2017-08-01,1786
 47 미터,20177181,조하네스 로버츠,20185450,영국,2017-07-19,2017-07-19,542,72116,2017-08-01,588045
 극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,하시모토 마사카즈,20175880,일본,2017-07-20,2017-07-20,304,8423,2017-08-02,282213
 덩케르크,20164621,크리스토퍼 놀란,10077460,미국,2017-07-20,2017-07-20,"1,252",224242,2017-08-02,2406129
 불온한 당신,20154427,이영,10056635,한국,2017-07-20,2017-07-20,12,305,2017-08-02,2624
 오즈: 신기한 마법가루,20177761,블라디미르 토로프킨,10029694,러시아,2017-07-20,2017-07-20,249,4666,2017-08-02,77200
 우리를 침범하는 것들,20177361,아담 스미스,10076059,영국,2017-07-20,2017-07-20,56,377,2017-08-02,4643
 프란츠,20177601,프랑소와 오종,10084405,프랑스,2017-07-20,2017-07-20,44,883,2017-08-02,14179
 군함도,20161481,류승완,10019069,한국,2017-07-26,2017-07-26,"2,027",972161,2017-08-08,6263969
 송 투 송,20178646,테렌스 맬릭,10079743,미국,2017-07-26,2017-07-26,86,3906,2017-08-08,21578
 슈퍼배드 3,20173403,피에르 꼬팽|카일 발다,20100020|20127335,미국,2017-07-26,2017-07-26,810,195774,2017-08-08,2766863
 더 탱크,20170007,켈리 메디슨,10047879,미국,2017-07-27,2017-07-27,5,107,2017-08-09,116
 레전드 갱스터 2 크레이스 형제,20178326,잭커리 애들러,20269549,영국,2017-07-27,2017-07-27,5,5,2017-08-09,24
 5 데이즈 오브 워,20123701,레니 할린,10014887,미국,2012-12-27,2012-12-27,1,5,2013-01-09,145
 라이프 오브 파이,20128386,이안,20115714,미국,2013-01-01,2013-01-01,392,161038,2013-01-14,1052869
 누나,20113231,이원식,10056888,한국,2013-01-03,2013-01-03,12,138,2013-01-16,1500
" 다시, 뜨겁게 사랑하라!",20122005,수잔 비에르,10037626,덴마크,2013-01-03,2013-01-03,31,699,2013-01-16,10251
 바람의 검심,20120363,오오토모 케이시,20124116,일본,2013-01-03,2013-01-03,7,153,2013-01-16,3256
 오하이오 삿포로,20127190,김성준,10004626,한국,2013-01-03,2013-01-03,1,8,2013-01-16,264
 컨빅션,20129727,토니 골드윈,10080026,미국,2013-01-03,2013-01-03,37,456,2013-01-16,5997
 호두까기인형 3D,20121622,안드레이 콘찰로프스키,10043288,미국,2013-01-03,2013-01-03,126,5390,2013-01-16,46388
 스페셜포스: 블러드마운틴,20175302,알페르 카글라,10047955,터키,2017-07-27,2017-07-27,5,5,2017-08-09,25
 시암,20170012,파이라크 쿰완,10051295,태국,2017-07-27,2017-07-27,5,40,2017-08-09,329
 암고양이들,20174761,시라이시 카즈야,10039867,일본,2017-07-27,2017-07-27,3,10,2017-08-09,595
 포크레인,20179323,이주형,20174072,한국,2017-07-27,2017-07-27,4,28,2017-08-09,144
 헛소동,20177362,조스 웨던,10066368,미국,2017-07-27,2017-07-27,5,75,2017-08-09,1067
 명탐정 코난:진홍의 연가,20170124,시즈노 코분,20113482,일본,2017-08-02,2017-08-02,546,94241,2017-08-15,431210
 이모티: 더 무비,20179186,토니 레온디스,10043412,미국,2017-08-02,2017-08-02,126,6710,2017-08-15,37796
 택시운전사,20162869,장훈,10060674,한국,2017-08-02,2017-08-02,"1,446",698088,2017-08-15,9023951
 레이디 맥베스,20174962,윌리엄 올드로이드,10020002,영국,2017-08-03,2017-08-03,48,1642,2017-08-16,19313
 무림9대문파-사도황규,20178670,린난,10085822,중국,2017-08-03,2017-08-03,5,5,2017-08-16,50
 여자들,20164859,이상덕,20255105,한국,2017-08-03,2017-08-03,40,255,2017-08-16,2802
 자매의 S스캔들,20170305,김현빈,10006257,한국,2017-08-03,2017-08-03,19,126,2017-08-16,127
 툼디: 부러진 검의 전설,20170013,빈 분루에릿,10033306,태국,2017-08-03,2017-08-03,5,38,2017-08-16,283
 트레이터,20170341,수잔나 화이트,10037752,영국,2017-08-03,2017-08-03,33,372,2017-08-16,2009
 파리로 가는 길,20178762,엘레노어 코폴라,10090450,미국,2017-08-03,2017-08-03,79,4001,2017-08-16,66754
 로우,20170723,줄리아 듀코나우,20280809,미국,2017-08-05,2017-08-05,1,143,2017-08-18,1192
 빅풋 주니어,20178641,제레미 드그루손|벤 스타센,20187131|10031148,벨기에,2017-08-09,2017-08-09,379,21379,2017-08-22,269815
 청년경찰,20162442,김주환,20112387,한국,2017-08-09,2017-08-09,"1,102",308303,2017-08-22,4140772
 극장판 도라에몽: 진구의 남극 꽁꽁 대모험,20179085,다카하시 아츠시,10006889,일본,2017-08-10,2017-08-10,320,16752,2017-08-23,160972
 레스큐 언더 파이어,20177092,아돌포 마르티네즈 페레즈,10041469,스페인,2017-08-10,2017-08-10,5,5,2017-08-23,53
 벨과 세바스찬 계속되는 모험,20176715,크리스찬 두가이,10077307,프랑스,2017-08-10,2017-08-10,36,566,2017-08-23,3560
 애나벨 : 인형의 주인,20161081,데이비드 F. 샌드버그,20235586,미국,2017-08-10,2017-08-10,593,154719,2017-08-23,1824217
 엘리자의 내일,20170628,크리스티안 문쥬,10077917,루마니아,2017-08-10,2017-08-10,23,355,2017-08-23,4293
 예감은 틀리지 않는다,20174961,리테쉬 바트라,10028073,영국,2017-08-10,2017-08-10,82,3250,2017-08-23,32331
 드래곤 스펠: 마법 꽃의 비밀,20179226,마누크 데포얀,10032735,독일,2017-08-15,2017-08-15,164,24018,2017-08-28,77002
