,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day14_date,day14_audience
188,해로 (偕老),한국,(주)키노아이디엠씨,510604,1561820,12세이상관람가,드라마,2012-03-22,18,208,2012-04-04,3211
189,더블샤크,미국,(주)케이알씨지,86,0,청소년관람불가,공포(호러)|스릴러,2013-09-05,5,330,2013-09-18,5650
190,스페이스 독,러시아,예지림엔터테인먼트,0,0,전체관람가|전체관람가,애니메이션|코미디|가족,2012-03-22,56,232,2012-04-04,36207
191,디어 한나,영국,(주)영화사 진진,0,27549,청소년관람불가,드라마,2012-03-29,10,345,2012-04-11,6527
192,콜드 워,홍콩,(주)앤드플러스미디어웍스,2624,0,15세이상관람가,범죄|액션,2013-09-05,18,396,2013-09-18,2306
193,어떤 여인의 고백,프랑스,찬란,0,299,청소년관람불가,드라마|전쟁,2013-10-03,8,203,2013-10-16,1986
194,R.I.P.D. : 알.아이.피.디.,미국,유니버설픽쳐스인터내셔널 코리아(유),399416,1806758,15세이상관람가|15세이상관람가,액션|코미디|범죄,2013-08-22,260,13515,2013-09-04,101136
195,가을 소나타,스웨덴,㈜영화사 백두대간,3807,96043,12세이상관람가,드라마,2012-03-22,1,44,2012-04-04,919
196,아유레디?,한국,(주)나이너스엔터테인먼트,275575,1337715,12세이상관람가,다큐멘터리,2013-09-26,19,288,2013-10-09,8201
197,라 붐,프랑스,(주)앤드플러스미디어웍스,62679,94794,15세이상관람가,드라마|멜로/로맨스|코미디,2013-10-24,23,473,2013-11-06,6723
198,할매,한국,'탁주'조합,1399,0,15세이상관람가,다큐멘터리,2013-08-29,1,5,2013-09-11,240
199,에코 플래닛 3D : 지구 구출 특급 대작전,태국,(주)인벤트스톤,221,0,전체관람가|전체관람가,애니메이션,2013-10-09,182,12785,2013-10-22,32869
200,퍼시 잭슨과 괴물의 바다,미국,이십세기폭스코리아(주),0,2568431,12세이상관람가|12세이상관람가,판타지|어드벤처,2013-09-12,380,12304,2013-09-25,475355
201,뷰티풀 라이즈,프랑스,(주)싸이더스,129645,320446,15세이상관람가,멜로/로맨스|코미디,2013-10-17,12,106,2013-10-30,879
202,섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,미국,(주)팝엔터테인먼트|(주)제이엠씨미디어,100051,0,청소년관람불가,드라마|스릴러,2013-09-05,18,720,2013-09-18,884
203,댄서김의 은밀한 교수법,한국,(주)베드픽쳐스,64,0,청소년관람불가,미스터리|멜로/로맨스,2013-10-02,1,120,2013-10-15,1556
204,브로큰 서클,벨기에,(주)에스와이코마드,0,0,청소년관람불가,멜로/로맨스|드라마,2013-10-31,6,75,2013-11-13,1761
205,세이프 헤이븐,미국,(주)팝엔터테인먼트,51719,6785131,15세이상관람가,멜로/로맨스|드라마,2013-11-06,108,2360,2013-11-19,37613
206,섀도우 헌터스: 뼈의 도시,미국,롯데쇼핑㈜롯데엔터테인먼트,146362,1496393,15세이상관람가,판타지|액션,2013-09-12,352,34177,2013-09-25,527593
207,짚의 방패,일본,(주)미디어데이,89906,197974,15세이상관람가,액션|스릴러,2013-08-29,30,1186,2013-09-11,4545
208,바람이 분다,일본,롯데쇼핑㈜롯데엔터테인먼트,597956,12696,전체관람가,애니메이션|드라마,2013-09-05,274,12191,2013-09-18,102570
209,애프터 루시아,멕시코,(주)팝엔터테인먼트,6067,0,청소년관람불가,드라마,2013-09-26,7,91,2013-10-09,1798
210,깡철이,한국,씨제이이앤엠(주),2405731,14736957,15세이상관람가,드라마|액션|가족,2013-10-02,700,134531,2013-10-15,1155438
211,마리아 스투아르다,미국,(주)인스터피씨엠,0,0,전체관람가,공연|드라마|멜로/로맨스,2013-09-07,2,49,2013-09-20,287
212,연애의 기술,한국,(주)팝엔터테인먼트,3070,901048,청소년관람불가,멜로/로맨스|코미디,2013-10-30,57,966,2013-11-12,8725
213,비밀의 아코짱,일본,(주)미디어데이,39585,0,12세이상관람가,멜로/로맨스,2013-10-17,5,318,2013-10-30,1546
214,아티스트 봉만대,한국,씨너스엔터테인먼트(주),221132,0,청소년관람불가,코미디,2013-08-29,131,1380,2013-09-11,13652
216,시체가 돌아왔다,한국,씨제이이앤엠(주),0,14783360,15세이상관람가,범죄|드라마,2012-03-29,402,47998,2012-04-11,803974
217,퍼펙트,미국,(주)마인스 엔터테인먼트,3033,2054255,청소년관람불가,액션|범죄|드라마,2013-09-25,115,2775,2013-10-08,17780
218,러브레이스,미국,씨너스엔터테인먼트(주),0,2930652,청소년관람불가,드라마,2013-10-17,148,2134,2013-10-30,18703
219,쇼를 사랑한 남자,미국,(주)티캐스트콘텐츠허브,258824,885298,청소년관람불가,드라마|멜로/로맨스,2013-10-09,11,719,2013-10-22,9647
221,컨저링,미국,워너브러더스 코리아(주),1033287,910169,15세이상관람가,공포(호러)|스릴러,2013-09-17,304,81130,2013-09-30,1611254
222,배우는 배우다,한국,(주)넥스트엔터테인먼트월드(NEW),10260,5320156,청소년관람불가,드라마,2013-10-24,281,19832,2013-11-06,111672
224,캡틴 필립스,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),996303,1291367,15세이상관람가,액션|드라마,2013-10-23,281,19778,2013-11-05,227226
225,백설공주: 또 다른 이야기,미국,(주)케이알씨지,1,712122,15세이상관람가,판타지|어드벤처,2013-10-17,5,290,2013-10-30,5001
226,적인걸2 : 신도해왕의 비밀,중국,씨너스엔터테인먼트(주),100032,761697,12세이상관람가,미스터리|액션,2013-10-02,169,5539,2013-10-15,45444
227,뫼비우스,한국,(주)넥스트엔터테인먼트월드(NEW),84505,632671,청소년관람불가,드라마,2013-09-05,123,4959,2013-09-18,33505
228,에이리언 둠스데이,미국,(주)케이알씨지,39,0,15세이상관람가,SF|공포(호러),2013-10-10,5,290,2013-10-23,5240
229,응징자,한국,(주)인벤트스톤,275109,2006975,청소년관람불가,액션|스릴러,2013-10-30,294,24893,2013-11-12,190797
230,롤러코스터,한국,씨제이이앤엠(주),955175,8892839,15세이상관람가,코미디,2013-10-17,354,27564,2013-10-30,268879
231,테러라인,미국,(주)미디어데이,0,0,15세이상관람가,스릴러,2013-10-17,5,318,2013-10-30,1553
232,톱스타,한국,롯데쇼핑㈜롯데엔터테인먼트,0,3365225,15세이상관람가,드라마,2013-10-24,386,19375,2013-11-06,167758
233,비히클 19,미국,(주)팝파트너스,10,521465,15세이상관람가,스릴러|범죄|액션,2013-10-09,10,108,2013-10-22,4437
234,사랑에 빠진 것처럼,프랑스,(주)영화사 조제,18774,25989,15세이상관람가,드라마,2013-10-17,16,222,2013-10-30,2511
235,벌거숭이,한국,이닥픽쳐스,0,2326,청소년관람불가,범죄|드라마,2013-09-26,5,11,2013-10-09,426
236,엘리시움,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),713758,1248731,청소년관람불가,SF|액션,2013-08-29,459,132038,2013-09-11,1193820
237,스파이,한국,씨제이이앤엠(주),0,6872976,15세이상관람가,액션,2013-09-05,695,133131,2013-09-18,1942759
238,슈퍼배드 2,미국,유니버설픽쳐스인터내셔널 코리아(유),2327806,7520026,전체관람가|전체관람가,애니메이션,2013-09-12,303,6262,2013-09-25,727178
239,러브레이스,미국,씨너스엔터테인먼트(주),0,2930652,청소년관람불가,드라마,2013-10-17,148,2134,2013-10-30,18703
240,허니,터키,㈜영화사 백두대간,0,0,전체관람가,드라마,2013-09-26,2,35,2013-10-09,713
241,미스터 노바디,캐나다,(주)팝엔터테인먼트,73230,1150776,15세이상관람가,판타지|멜로/로맨스,2013-10-24,22,518,2013-11-06,10297
242,더 퍼지,미국,유니버설픽쳐스인터내셔널 코리아(유),0,1134053,청소년관람불가,스릴러|SF,2013-11-06,189,15120,2013-11-19,136655
243,세이지: 육지의 물고기,일본,(주)영화사 조제,0,19637,청소년관람불가,드라마,2012-03-29,0,0,2012-04-11,450
244,하리수의 도색,홍콩,(주)팝파트너스,54220,25747,청소년관람불가,드라마,2013-10-02,5,830,2013-10-15,5674
245,내부고발자,미국,(주)소나무픽쳐스,0,0,청소년관람불가,범죄|스릴러,2013-10-24,5,562,2013-11-06,5108
246,에어 크래쉬,미국,(주)케이알씨지,1064,0,12세이상관람가,액션|스릴러,2013-10-24,5,650,2013-11-06,4870
247,노브레싱,한국,(주)나이너스엔터테인먼트,4989,6094283,15세이상관람가,드라마|멜로/로맨스,2013-10-30,572,44704,2013-11-12,425175
248,비단꽃길,한국,(주)씨타마운틴픽쳐스,486,21785,전체관람가,다큐멘터리,2013-10-17,7,40,2013-10-30,629
249,원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,한국,골든타이드픽처스(주),22079,0,전체관람가,공연,2013-10-31,37,1172,2013-11-13,7746
250,화이트 고릴라,스페인,(주)마인스 엔터테인먼트|(주)박수엔터테인먼트,0,0,전체관람가,애니메이션,2013-10-31,75,672,2013-11-13,54411
251,붉은 가족,한국,(주)김기덕 필름,170,4184062,15세이상관람가,드라마|액션,2013-11-06,6,189,2013-11-19,3677
252,천안함 프로젝트,한국,(주)아우라픽처스,222,2178343,12세이상관람가,다큐멘터리,2013-09-05,33,1258,2013-09-18,14747
253,그녀가 떠날 때,독일,(주)스크린와이즈,0,20798,15세이상관람가,드라마,2012-03-29,12,300,2012-04-11,4967
254,파라다이스 러브,독일,(주)월드시네마,0,0,청소년관람불가,드라마,2013-10-17,4,74,2013-10-30,1495
255,고집쟁이 딸 ,영국,(주)인스터피씨엠,0,0,전체관람가,공연,2013-11-07,1,5,2013-11-20,105
256,사대명포,중국,(유)조이앤컨텐츠그룹,64990,641912,15세이상관람가,판타지|액션,2013-10-31,5,320,2013-11-13,4500
257,어떤 시선,한국,(주)영화사 진진,255520,1617000,12세이상관람가,드라마,2013-10-24,24,863,2013-11-06,18378
258,노라노,한국,(주)시네마달,1140,0,전체관람가,다큐멘터리,2013-10-31,25,174,2013-11-13,2825
259,토마스와 친구들: 블루마운틴 미스터리,영국,(주)팝엔터테인먼트,17515,0,전체관람가,애니메이션,2013-10-17,30,294,2013-10-30,9223
260,수호지-불사영웅 석수,중국,(주)케이알씨지,647,0,15세이상관람가,액션,2013-10-31,5,320,2013-11-13,4470
261,어떤 시선,한국,(주)영화사 진진,255520,1617000,12세이상관람가,드라마,2013-10-24,24,863,2013-11-06,18378
262,히어로,한국,(주)마인스 엔터테인먼트,383336,5992854,전체관람가,가족|SF|드라마,2013-10-08,38,428,2013-10-21,22692
263,원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,한국,골든타이드픽처스(주),22079,0,전체관람가,공연,2013-10-31,37,1172,2013-11-13,7746
264,두더지,일본,(주)수키픽쳐스,972,55232,청소년관람불가,드라마,2013-10-31,3,17,2013-11-13,692
265,사대명포,중국,(유)조이앤컨텐츠그룹,64990,641912,15세이상관람가,판타지|액션,2013-10-31,5,320,2013-11-13,4500
266,황금을 안고 튀어라,일본,(주)미디어데이,7975,0,청소년관람불가,범죄|액션|스릴러,2013-10-10,5,250,2013-10-23,1866
267,네버다이 버터플라이,한국,(주)랠리버튼,1159,33334,15세이상관람가,드라마,2013-10-17,15,110,2013-10-30,1319
268,프리즈너스,미국,(주)넥스트엔터테인먼트월드(NEW)|판씨네마(주),215483,1817801,청소년관람불가,범죄|드라마|스릴러,2013-10-02,295,24147,2013-10-15,185547
269,공범,한국,씨제이이앤엠(주),2088949,7655092,15세이상관람가,스릴러|드라마,2013-10-24,515,114573,2013-11-06,1439313
270,로덴시아: 마법왕국의 전설,페루,(주)영화사 빅,0,0,전체관람가,애니메이션|어드벤처,2013-10-02,125,2707,2013-10-15,88636
272,토르: 다크 월드,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),3240370,4693514,12세이상관람가|12세이상관람가,액션|어드벤처|판타지,2013-10-30,612,114775,2013-11-12,2155061
273,버터 러버,미국,스크린조이,0,1478397,15세이상관람가,드라마|코미디,2013-10-17,5,471,2013-10-30,4465
274,타이탄의 분노,미국,워너브러더스 코리아(주),453895,3402350,12세이상관람가,액션|판타지,2012-03-29,505,71799,2012-04-11,873647
275,저속희극,홍콩,(주)소나무픽쳐스,1254,0,청소년관람불가,코미디|드라마,2013-10-31,3,359,2013-11-13,5105
276,어떤 시선,한국,(주)영화사 진진,255520,1617000,12세이상관람가,드라마,2013-10-24,24,863,2013-11-06,18378
277,코알라,한국,어뮤즈|(주)엣나인필름,5091521,175050,15세이상관람가,드라마,2013-10-24,59,247,2013-11-06,6039
278,말하는 건축 시티:홀,한국,(주)미디어데이,37669,39355,전체관람가,다큐멘터리,2013-10-24,29,226,2013-11-06,3695
279,동창생,한국,(주)쇼박스,2872025,7519192,15세이상관람가,액션|드라마,2013-11-06,589,125671,2013-11-19,999928
280,밤의 여왕,한국,(주)인벤트스톤,0,7486856,15세이상관람가,멜로/로맨스|코미디,2013-10-17,312,28595,2013-10-30,251949
281,러시 : 더 라이벌,미국,롯데쇼핑㈜롯데엔터테인먼트,507425,2816040,청소년관람불가,액션|드라마,2013-10-09,252,19252,2013-10-22,121890
282,사랑은 마법처럼,프랑스,찬란,0,0,청소년관람불가,뮤지컬,2013-11-14,5,75,2013-11-27,715
283,디스커넥트,미국,(주)영화사 빅,0,1826824,청소년관람불가,드라마|스릴러,2013-11-07,110,2189,2013-11-20,23117
284,텔레비전,기타,(주)엣나인필름,0,0,전체관람가,코미디|드라마,2013-11-07,2,44,2013-11-20,471
285,별이 빛나는 밤,대만,씨제이 씨지브이(CJ CGV)(주),0,547949,전체관람가,드라마,2012-04-05,20,140,2012-04-18,3161
286,야관문: 욕망의 꽃,한국,(주)씨타마운틴픽쳐스,404209,86295,청소년관람불가,미스터리|멜로/로맨스,2013-11-07,87,646,2013-11-20,5966
287,올 이즈 로스트,미국,유니버설픽쳐스인터내셔널 코리아(유),8533,326001,12세이상관람가,드라마,2013-11-07,33,961,2013-11-20,10940
288,"소설, 영화와 만나다",한국,(재)전주국제영화제조직위원회,1253075,2848892,청소년관람불가,드라마,2013-11-21,5,64,2013-12-04,1114
289,나폴레옹 토레스전투,포르투갈,(주)소나무픽쳐스,0,915627,청소년관람불가,전쟁|드라마,2013-11-14,5,528,2013-11-27,4532
290,온 투어,프랑스,(주)씨타마운틴픽쳐스,1890,11829,청소년관람불가,드라마,2012-04-05,3,93,2012-04-18,1280
291,결혼전야,한국,씨너스엔터테인먼트(주),411340,10356584,15세이상관람가,멜로/로맨스|코미디,2013-11-21,514,56240,2013-12-04,945039
292,논스톱: 분노의 질주,스페인,(주)소나무픽쳐스,0,0,청소년관람불가,액션|스릴러,2013-11-28,5,499,2013-12-11,5063
293,메탈리카 스루 더 네버,미국,(주)나이너스엔터테인먼트,141071,515797,15세이상관람가|15세이상관람가,뮤지컬|액션,2013-11-14,27,688,2013-11-27,7641
294,필스,영국,(주)앤드플러스미디어웍스,0,0,청소년관람불가,범죄|스릴러,2013-11-21,6,208,2013-12-04,883
295,잉투기,한국,CGV아트하우스,255546,2333561,15세이상관람가,액션|드라마,2013-11-14,92,1472,2013-11-27,14700
296,스콘드: 잔혹 불륜사,미국,미디어브로스(주),2370,0,청소년관람불가,스릴러|공포(호러),2013-11-14,4,238,2013-11-27,318
297,사랑해! 진영아,한국,㈜인디스토리|(주)인디플러그,0,3226869,15세이상관람가,드라마,2013-11-07,79,670,2013-11-20,4877
298,로빈슨 주교의 두 가지 사랑,미국,(주)레인보우팩토리,0,0,15세이상관람가,다큐멘터리,2013-11-14,2,22,2013-11-27,580
299,전망 좋은 하우스 - 관음적 욕망 ,한국,(주)케이알씨지,5010,250,청소년관람불가,멜로/로맨스|드라마,2013-11-21,1,10,2013-12-04,5090
300,배틀쉽,미국,유니버설픽쳐스인터내셔널 코리아(유),507704,1369921,12세이상관람가,SF|액션,2012-04-11,649,387879,2012-04-24,2035507
301,마세티 킬즈,미국,(주)팝엔터테인먼트,58658,0,청소년관람불가,코미디|액션|스릴러|범죄,2013-11-21,20,1279,2013-12-04,4085
302,수호지-영웅천하 손립,중국,(주)케이알씨지,88,0,15세이상관람가,액션,2013-11-13,5,320,2013-11-26,1460
303,터미네이터 2 : 심판의 날 감독판,미국,(주)팝엔터테인먼트,2583148,0,15세이상관람가,액션|SF|스릴러,2013-11-14,43,1094,2013-11-27,13595
304,인류멸망 보고서,한국,롯데쇼핑㈜롯데엔터테인먼트|타임스토리그룹(주),2413489,12022401,15세이상관람가,SF,2012-04-11,227,34502,2012-04-24,97140
305,완전 소중한 사랑,한국,(주)씨타마운틴픽쳐스,180513,0,12세이상관람가,드라마,2013-11-21,60,830,2013-12-04,19811
306,갬빗,미국,(주)나이너스엔터테인먼트,32549,0,15세이상관람가,코미디|범죄,2013-11-28,94,3424,2013-12-11,14426
307,사랑은 당신,이탈리아,(주)팝엔터테인먼트,0,0,청소년관람불가,멜로/로맨스|드라마|코미디,2013-11-28,7,30,2013-12-11,1308
308,간기남,한국,(주)쇼박스,1144238,7703948,청소년관람불가,코미디|스릴러,2012-04-11,332,103609,2012-04-24,922769
309,섹스중독자들,러시아,(주)소나무픽쳐스,10,0,청소년관람불가,멜로/로맨스|코미디,2013-11-21,5,419,2013-12-04,5033
310,더 파이브,한국,씨제이이앤엠(주),0,9637971,청소년관람불가,스릴러|드라마,2013-11-14,501,47976,2013-11-27,680236
311,헝거게임: 판엠의 불꽃,미국,롯데쇼핑㈜롯데엔터테인먼트,13743,2409273,15세이상관람가,액션|드라마|SF,2012-04-05,461,39051,2012-04-18,526960
