,actor_code,filmo,filmo_code,average_audience
13297,20174745,부니베어: 로거빅 컴백홈 프로젝트,20178121,88748
13265,10052191,좋아하게 되는 그 순간을 ~고백실행위원회~,20173661,0
13259,10081113,더 서클,20176201,553307
13303,10083461,옥자,20158485,25928
13403,10009637,다이노소어 아일랜드,20165371,0
13288,20278872,어떤 하루,20176766,0
13289,10078657,지랄발광 17세,20176961,877923
13367,20232766,타워,20124039,143
13346,10008256,잠베지아: 신비한 나무섬의 비밀,20126388,608685
13329,10002548,그 후,20176102,72165
13331,20126450,그 후,20176102,14169
13293,20274269,지랄발광 17세,20176961,1675798
13255,10043531,트랜스포머: 최후의 기사,20166967,403845
13319,10063226,스파이더맨: 홈 커밍,20167303,0
13300,20174743,부니베어: 로거빅 컴백홈 프로젝트,20178121,94834
13296,20278690,직지코드,20174243,0
13323,10000064,스파이더맨: 홈 커밍,20167303,0
13254,20112216,트랜스포머: 최후의 기사,20166967,415479
13279,10057349,박열,20178982,1156962
13327,10016413,스파이더맨: 홈 커밍,20167303,0
13376,20279389,재꽃,20164643,4398
13339,20153386,니코: 산타비행단의 모험,20122523,0
13226,10004461,꼬마참새 리차드: 아프리카 원정대,20176741,141342
13245,10026039,중독노래방,20149571,46505
13263,20237909,언더더씨,20175821,57344
13313,10076039,옥자,20158485,1231024
13270,10035832,리얼,20159647,2121166
13272,10035775,리얼,20159647,594871
13358,10065832,타워,20124039,1565
13301,10081721,옥자,20158485,1321025
13232,20237909,꼬마참새 리차드: 아프리카 원정대,20176741,55497
13276,10062132,리얼,20159647,0
13264,10042136,좋아하게 되는 그 순간을 ~고백실행위원회~,20173661,0
13238,10063675,댄스 오브 드래곤,20120664,26331
13390,10022702,예수는 역사다,20176562,51719
13338,20126132,니코: 산타비행단의 모험,20122523,1112873
13317,10023532,스파이더맨: 홈 커밍,20167303,338020
13359,20115762,타워,20124039,4468
13388,20138858,아메리칸 허니: 방황하는 별의 노래,20163195,961
13377,20100597,재꽃,20164643,192824
13392,10083158,예수는 역사다,20176562,175737
13407,10016410,돈 슬립,20178141,15511
13328,10081704,스파이더맨: 홈 커밍,20167303,0
13294,10084959,직지코드,20174243,0
13372,10011673,로얄 어페어,20122229,1258
13237,10030692,댄스 오브 드래곤,20120664,323
13325,10031563,스파이더맨: 홈 커밍,20167303,59143
13431,20237909,오즈: 신기한 마법가루,20177761,55497
13320,10068447,스파이더맨: 홈 커밍,20167303,1545573
13302,10063816,옥자,20158485,479338
13395,10006789,카3: 새로운 도전,20175522,20
13335,10073594,니코: 산타비행단의 모험,20122523,0
13364,20142216,타워,20124039,0
13298,10089884,부니베어: 로거빅 컴백홈 프로젝트,20178121,57333
13285,10068890,시칠리아 햇빛아래,20168595,10
13204,10005064,악녀,20162343,929956
13275,20175721,리얼,20159647,382293
13281,20207886,박열,20178982,0
13205,10040665,악녀,20162343,1268486
13242,20173721,중독노래방,20149571,34735
13311,20174763,옥자,20158485,11784
13274,10054755,리얼,20159647,669166
13356,10071183,타워,20124039,679312
13357,20110935,타워,20124039,1104436
13368,20110629,타워,20124039,0
13330,10004236,그 후,20176102,998343
13278,20145277,리얼,20159647,0
13353,10058024,타워,20124039,1380044
13387,20081269,아메리칸 허니: 방황하는 별의 노래,20163195,1991004
13253,10069441,24주,20176561,1793
13404,10075739,다이노소어 아일랜드,20165371,0
13308,10036419,옥자,20158485,6626
13315,20272630,스파이더맨: 홈 커밍,20167303,0
13326,10075310,스파이더맨: 홈 커밍,20167303,0
13402,10045775,내가 죽기 전에 가장 듣고 싶은 말,20176781,96950
13282,20175963,박열,20178982,151201
13347,10035772,타워,20124039,2051682
13332,10012838,뮤지컬 쉬 러브즈 미,20176717,0
13258,10049635,더 서클,20176201,2276216
13318,10021835,스파이더맨: 홈 커밍,20167303,60129
13425,10057178,오즈: 신기한 마법가루,20177761,12221
13322,10015754,스파이더맨: 홈 커밍,20167303,59143
13370,10025047,로얄 어페어,20122229,655611
13273,20134255,리얼,20159647,0
13257,10066254,트랜스포머: 최후의 기사,20166967,900311
13348,10036883,타워,20124039,2019970
13382,20211106,플립,20177501,5738
13380,10047462,내 사랑,20174801,109273
13408,10025487,47 미터,20177181,431394
13312,10070056,옥자,20158485,858173
13389,10052988,아메리칸 허니: 방황하는 별의 노래,20163195,84945
13397,20278869,파밍 보이즈,20160746,0
13350,10005410,타워,20124039,1921755
13399,10054015,파밍 보이즈,20160746,0
13291,10073966,지랄발광 17세,20176961,50601
13340,10034095,잠베지아: 신비한 나무섬의 비밀,20126388,759319
13385,10023159,블랙 쉐도우,20178642,90722
13360,10029193,타워,20124039,164450
13309,10009500,옥자,20158485,0
13344,10053981,잠베지아: 신비한 나무섬의 비밀,20126388,747480
13422,10078804,덩케르크,20164621,272682
13428,20237947,오즈: 신기한 마법가루,20177761,61786
13256,10016073,트랜스포머: 최후의 기사,20166967,35
13365,20138286,타워,20124039,0
13375,20157154,재꽃,20164643,0
13396,10050648,카3: 새로운 도전,20175522,354514
13378,20229736,재꽃,20164643,2235
13355,10037206,타워,20124039,140062
13386,10034231,아메리칸 허니: 방황하는 별의 노래,20163195,0
13443,10036685,군함도,20161481,735458
13391,10047989,예수는 역사다,20176562,1350
13384,20113052,블랙 쉐도우,20178642,177887
13374,20279369,재꽃,20164643,0
13454,20131163,라이프 오브 파이,20128386,0
13361,20182161,타워,20124039,0
13409,20172813,47 미터,20177181,0
13307,20113051,옥자,20158485,325025
13436,10022256,우리를 침범하는 것들,20177361,0
13343,10070994,잠베지아: 신비한 나무섬의 비밀,20126388,7212
13415,20234807,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,146743
13405,20100061,돈 슬립,20178141,1159083
13466,20182610,누나,20113231,0
13336,20153385,니코: 산타비행단의 모험,20122523,0
13494,10005251,호두까기인형 3D,20121622,778930
13394,10047229,카3: 새로운 도전,20175522,399709
13349,10004396,타워,20124039,1717341
13401,10041879,내가 죽기 전에 가장 듣고 싶은 말,20176781,868352
13468,20182725,누나,20113231,0
13411,10028921,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,74519
13472,20166896,누나,20113231,0
13434,10032237,우리를 침범하는 것들,20177361,236485
13450,20115379,송 투 송,20178646,165179
13438,20213026,위시 어폰,20177701,1868
13453,10081438,슈퍼배드 3,20173403,0
13418,10057178,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,25465
13447,20280389,군함도,20161481,0
13459,20181898,누나,20113231,0
13467,20182611,누나,20113231,0
13420,10024073,덩케르크,20164621,143788
13423,10063996,덩케르크,20164621,430
13414,10000977,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,90051
13413,20167745,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,157934
13458,10057434,누나,20113231,36335
13432,20248075,오즈: 신기한 마법가루,20177761,49958
13464,20182410,누나,20113231,0
13488,20124115,바람의 검심,20120363,0
13471,20166886,누나,20113231,0
13460,20166884,누나,20113231,0
13474,20166893,누나,20113231,0
13437,10087165,우리를 침범하는 것들,20177361,0
13455,10055253,라이프 오브 파이,20128386,351770
13478,20139035,누나,20113231,0
13470,10071119,누나,20113231,0
13421,10075291,덩케르크,20164621,300132
13416,20157089,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,67027
13452,10077417,슈퍼배드 3,20173403,1281327
13439,20215846,위시 어폰,20177701,2306491
13446,20153744,군함도,20161481,7592
13451,10039193,슈퍼배드 3,20173403,308090
13449,10014012,송 투 송,20178646,489178
13469,10070172,누나,20113231,0
13499,10003562,포크레인,20179323,1188
13465,20182590,누나,20113231,0
13441,20174143,프란츠,20177601,1169
13410,10025157,47 미터,20177181,86497
13457,10035868,누나,20113231,364163
13429,20221054,오즈: 신기한 마법가루,20177761,1211
13412,20162319,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,61926
13477,20183564,누나,20113231,0
13440,20169523,프란츠,20177601,10211
13461,20182050,누나,20113231,0
13430,20145724,오즈: 신기한 마법가루,20177761,19142
13462,10058634,누나,20113231,550000
13479,10029287,누나,20113231,82114
13481,20185665,누나,20113231,0
13493,10007799,호두까기인형 3D,20121622,63595
13490,10042343,바람의 검심,20120363,22207
13456,20167180,라이프 오브 파이,20128386,10124
13417,10062429,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,119197
13445,10057329,군함도,20161481,155231
13427,20268229,오즈: 신기한 마법가루,20177761,119197
13444,10037229,군함도,20161481,1328677
13483,10085363,"다시, 뜨겁게 사랑하라!",20122005,169079
13473,20143470,누나,20113231,0
13419,10081106,덩케르크,20164621,1125327
13424,10075412,덩케르크,20164621,26675
13435,10037440,우리를 침범하는 것들,20177361,231
13463,20182371,누나,20113231,0
13475,20166885,누나,20113231,0
13426,20188328,오즈: 신기한 마법가루,20177761,302821
13476,20161181,누나,20113231,0
13433,20112618,우리를 침범하는 것들,20177361,700890
13492,10068419,호두까기인형 3D,20121622,18269
13484,10081425,"다시, 뜨겁게 사랑하라!",20122005,17890
13448,20280689,군함도,20161481,0
13486,10082366,"다시, 뜨겁게 사랑하라!",20122005,5143
13495,20157233,호두까기인형 3D,20121622,229073
13497,10047367,포크레인,20179323,1463174
13489,10078730,바람의 검심,20120363,60
13487,10034575,바람의 검심,20120363,6807
13482,10056888,누나,20113231,0
13496,20133596,호두까기인형 3D,20121622,0
13485,10078841,"다시, 뜨겁게 사랑하라!",20122005,136
13500,20280649,포크레인,20179323,0
13498,20281332,포크레인,20179323,0
13480,20185552,누나,20113231,0
13491,10049256,호두까기인형 3D,20121622,225443
13530,10041683,파리로 가는 길,20178762,0
13555,10079239,혹성탈출: 종의 전쟁,20179901,0
13542,10083320,벨과 세바스찬 계속되는 모험,20176715,30368
13517,10085237,레이디 맥베스,20174962,1217
13506,10037368,헛소동,20177362,0
13505,10006789,헛소동,20177362,243962
13519,20279250,여자들,20164859,218
13510,10082650,이모티: 더 무비,20179186,358838
13655,10047511,파리 시청 앞에서의 키스: 로베르 두아노,20170082,0
13606,20186642,박수건달,20124935,0
13511,10037018,택시운전사,20162869,3962985
13524,10056775,트레이터,20170341,447871
13568,10041490,노래로 쏘아 올린 기적,20170384,0
13513,10054128,택시운전사,20162869,3110698
13554,10068893,혹성탈출: 종의 전쟁,20179901,2799947
13516,20115207,택시운전사,20162869,0
13692,20112888,파이스토리 : 악당상어 소탕작전,20122803,1926569
13679,20217766,소나기,20170003,510878
13640,10006584,더 비지터: 리턴즈,20178601,22014
13512,10080533,택시운전사,20162869,4708
13540,10050974,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,20179085,214671
13518,10054143,여자들,20164859,1108
13566,10018741,내일의 안녕,20164160,1072
13597,20133145,박수건달,20124935,0
13547,10041529,엘리자의 내일,20170628,0
13675,10001200,킬러의 보디가드,20171962,552608
13583,20182824,마이 리틀 히어로,20126583,0
13695,10026178,프레셔스,20122224,0
13544,10046300,애나벨 : 인형의 주인,20161081,591677
13604,20185240,박수건달,20124935,0
13503,10045255,헛소동,20177362,0
13586,20164537,마이 리틀 히어로,20126583,2803179
13661,20280389,로마의 휴일,20179407,0
13646,20280209,밤섬해적단 서울불바다,20170163,0
13688,20166500,카마수트라 나잇,20134021,0
13686,10030877,잊혀진 꿈의 동굴,20123202,403780
13614,10031169,클라우드 아틀라스,20124024,337056
13664,10084308,발레리안: 천 개 행성의 도시,20158047,1898121
13561,20281409,공범자들,20179187,0
13599,20182404,박수건달,20124935,0
13645,20203423,밤섬해적단 서울불바다,20170163,0
13563,20281411,공범자들,20179187,0
13678,20129450,소나기,20170003,166109
13522,20279269,여자들,20164859,0
13502,10045077,헛소동,20177362,0
13676,10010195,페니 핀처,20163854,10595
13579,10066441,마이 리틀 히어로,20126583,391352
13615,10090849,클라우드 아틀라스,20124024,617561
13623,20113063,다크타워: 희망의 탑,20170022,655064
13669,20120582,아토믹 블론드,20179491,1221525
13680,20280169,슈퍼오리 : 태양을 지켜라,20179570,0
13700,20112741,더 임파서블,20121861,233757
13620,20266951,미스터 쉐프,20170830,0
13617,10063351,스파이키드4 : 올더타임인더월드,20134002,210809
13514,20208626,택시운전사,20162869,1918244
13723,10056350,위대한 밀로크로제,20123382,1569
13581,20182037,마이 리틀 히어로,20126583,685
13589,10028888,박수건달,20124935,537005
13681,20280189,슈퍼오리 : 태양을 지켜라,20179570,0
13666,10078252,발레리안: 천 개 행성의 도시,20158047,194184
13667,10035154,아토믹 블론드,20179491,528931
13550,10048435,예감은 틀리지 않는다,20174961,14432
13674,10036357,킬러의 보디가드,20171962,251287
13592,20069204,박수건달,20124935,0
13546,10081545,애나벨 : 인형의 주인,20161081,0
13556,10071649,혹성탈출: 종의 전쟁,20179901,0
13602,20183533,박수건달,20124935,0
13560,10039065,혹성탈출: 종의 전쟁,20179901,0
13562,20281410,공범자들,20179187,0
13639,10084527,더 비지터: 리턴즈,20178601,9483
13634,20280594,그럼에도 불구하고,20155483,0
13601,20182844,박수건달,20124935,0
13558,10023246,혹성탈출: 종의 전쟁,20179901,747
13598,20182041,박수건달,20124935,0
13509,10042946,이모티: 더 무비,20179186,290781
13532,20280829,로우,20170723,0
13698,10014882,프레셔스,20122224,0
13521,10051843,여자들,20164859,6651
13721,10046504,위대한 밀로크로제,20123382,6393
13631,20280593,그럼에도 불구하고,20155483,0
13621,10034457,미스터 쉐프,20170830,53808
13527,10010967,트레이터,20170341,3134
13523,20279251,여자들,20164859,0
13535,20211007,청년경찰,20162442,2123411
13684,20280190,슈퍼오리 : 태양을 지켜라,20179570,0
13531,20280810,로우,20170723,0
13619,10063005,스파이키드4 : 올더타임인더월드,20134002,56208
13657,20191566,김광석,20166132,50288
13559,20187829,혹성탈출: 종의 전쟁,20179901,0
13710,20157247,몬스터 호텔,20129156,904145
13685,20280172,슈퍼오리 : 태양을 지켜라,20179570,0
13696,10084015,프레셔스,20122224,460114
13711,20157246,몬스터 호텔,20129156,904145
13525,10006980,트레이터,20170341,647984
13618,10066614,스파이키드4 : 올더타임인더월드,20134002,45271
13714,20158573,베드,20120102,8916
13626,10029595,브이아이피,20164174,820581
13573,20279330,장산범,20151003,0
13569,10052362,노래로 쏘아 올린 기적,20170384,0
13671,10080715,아토믹 블론드,20179491,28610
13715,20182093,베드,20120102,0
13541,10074081,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,20179085,215279
13632,20280611,그럼에도 불구하고,20155483,0
13642,20090447,더 테이블,20165001,525466
13683,20280171,슈퍼오리 : 태양을 지켜라,20179570,0
13653,10045394,완벽한 거짓말,20154523,4488
13504,10078258,헛소동,20177362,20
13687,10079049,카마수트라 나잇,20134021,0
13662,10008060,"무현, 두 도시 이야기 : 파이널 컷",20170247,1024182
13636,10039359,넬리,20176862,0
13574,20279349,장산범,20151003,0
13520,20233666,여자들,20164859,587697
13652,10024169,완벽한 거짓말,20154523,2481
13630,10071907,제인 도,20170006,0
13533,10052224,빅풋 주니어,20178641,644634
13716,20182126,베드,20120102,0
13611,10090792,클라우드 아틀라스,20124024,315627
13682,20280170,슈퍼오리 : 태양을 지켜라,20179570,0
13705,10019511,로봇 앤 프랭크,20121094,380984
