,movieNm,movie_code,nations,distribution,rate,genre,director,actor,cast
2136,그랜드파더,20166127,한국,(주)인벤트스톤|(주)디스테이션,청소년관람불가,액션|드라마,이서,박근형|고보결|정진영|박진아|박초연|정재구|이상철|이승연|이예은,여학생2|보람엄마|규영친구1|종도부하2|사회 복지사|여학생1
2137,극장판 울려라! 유포니엄,20168362,일본,(주)박수엔터테인먼트,전체관람가,애니메이션|드라마,이시하라 타츠야,쿠로사와 토모요|안자이 치카,
2138,히치콕 트뤼포,20163362,프랑스|미국,(주)영화사 안다미로,15세이상관람가,다큐멘터리,켄트 존스,알프레드 히치콕|프랑수아 트뤼포|데이빗 핀처|마틴 스콜세지|웨스 앤더슨|리차드 링클레이터|올리비에 아사야스|제임스 그레이|구로사와 기요시,
2139,노마: 뉴 노르딕 퀴진의 비밀,20163374,영국,(주)엣나인필름,전체관람가,다큐멘터리,피에르 드샹,알프레드 히치콕|프랑수아 트뤼포|데이빗 핀처|마틴 스콜세지|웨스 앤더슨|리차드 링클레이터|올리비에 아사야스|제임스 그레이|구로사와 기요시,
2140,나이스 가이즈,20165041,미국,메가박스(주)플러스엠,청소년관람불가,범죄|미스터리|스릴러,쉐인 블랙,러셀 크로우|라이언 고슬링|맷 보머|킴 베이싱어|레이첼 브룩 스미스,
2141,점쟁이들,20113887,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,코미디|공포(호러),신정원,김수로|오상철|강예원|이제훈|곽도원|김윤혜|양경모|임철형|임혁진|권성휘|장원욱|조인영|김남수|최상준|최정화|최홍선|박유영|함동진|함동진|현창조|김영준|이상희|이연희|김지예|이재덕|이주호|김현철|박경원|석상선|송대규|신유진|유혁준|김태훈|유순철|한제인|이병준,박선생|강북대표 호의무사|찬영|석현|심인|승희|월광|장회장|승희점집 커플남|승희점집 애로남들|울진리 마을 주민들|그 외 점쟁이들|울진리 마을 주민들|울진리 마을 주민들|인천주택가 VJ|펜션 석현방 귀신들|인천주택가VJ|그 외 점쟁이들|울진리 마을 주민들|울진리 마을 주민들|울진리 마을 주민들|울진리 마을이장|애기 보살|펜션 석현방 귀신들|그 외 점쟁이들|울진리 마을 주민들|울진리 마을 주민들|야마시타호 주방장들|울진리 마을 주민들|울진리 마을 주민들|그외점쟁이들|서울신문사 인턴기자 2|특별출연-청년 악령|나씨 노인|빙의녀|고산 선생
2142,프랑코포니아,20162585,프랑스|독일|네덜란드,(주)영화사 안다미로,12세이상관람가,드라마,알렉산더 소쿠로프,루이-도 드 렝퀘셍|빈센트 네메스,
2143,맥코리아,20129806,한국,(주)씨타마운틴픽쳐스,15세이상관람가,다큐멘터리,김형렬,공지영|탁현민|강희용,나레이션|내레이션|출연
2144,나의 딸,20163261,호주,THE 픽쳐스,청소년관람불가,드라마,사이몬 스톤,미란다 오토|제프리 러쉬|안나 토브|샘 닐|폴 슈나이더,
2145,요노스케 이야기,20162422,일본,제인앤유,12세이상관람가,드라마,오키타 슈이치,코라 켄고|이케마츠 소스케|요시타카 유리코,
2146,립반윙클의 신부,20164094,일본,TCO(주)더콘텐츠온|주식회사 더쿱,15세이상관람가,드라마|멜로/로맨스,이와이 슌지,쿠로키 하루|아야노 고,
2147,방라잔 2 : 결전의 날,20164170,태국,(주)케이알씨지,청소년관람불가,전쟁,타니트 지트나쿤,차카이 플렝파니치,
2148,환상의 빛,20070157,일본,주식회사 씨네룩스,15세이상관람가,드라마,고레에다 히로카즈,마키코 에수미|나이토 타카시|아사노 타다노부,유미코|타미오|이쿠오
2149,컨저링 2,20162941,미국,워너브러더스 코리아(주),15세이상관람가,공포(호러),제임스 완,베라 파미가|패트릭 윌슨|프란카 포텐테|프란시스 오코너|스털링 제린스,
2150,루퍼,20128270,미국,(주)에스비에스콘텐츠허브,청소년관람불가,SF|액션,라이언 존슨,조셉 고든 레빗|브루스 윌리스|에밀리 블런트,
2151,그레이브 인카운터 2,20166517,캐나다|미국,(주)드림팩트엔터테인먼트,15세이상관람가,공포(호러)|미스터리|스릴러,존 폴리퀸,리즈 알렉산더|리처드 하몬,
2152,닌자터틀 : 어둠의 히어로,20150385,미국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가|12세이상관람가,액션|어드벤처,데이브 그린,메간 폭스|스티븐 아멜|로라 린니,
2153,백엔의 사랑,20162244,일본,주식회사 씨네룩스,청소년관람불가,멜로/로맨스|드라마,타케 마사하루,안도 사쿠라|아라이 히로후미,
2154,지상에서 영원으로,20168184,영국,주식회사 드림크리에이션,15세이상관람가,공연,타마라 하베이|닉 모리스,안도 사쿠라|아라이 히로후미,
2155,사랑과 어둠의 이야기,20166261,미국|이스라엘,(주)유로커뮤니케이션,12세이상관람가,드라마,나탈리 포트만,나탈리 포트만|길라드 카하나|아미르 테슬러,파니아|아리에|아모스
2156,대결,20162022,한국,(주)스톰픽쳐스코리아|TCO(주)더콘텐츠온,15세이상관람가,액션,신동엽,이주승|오지호|이정진|신정근|손은서|임효우|박주혜|박준범|전혜인|이규희|이대겸|조훈휘|홍민혜|황진호|김철구,소은|복싱장관장|여자아나운서|소권괴초|민아|정란|태권도장관장|순경2|클럽녀|클럽남|김동영사장
2157,파라노말 액티비티4,20129079,미국,씨제이이앤엠(주),15세이상관람가,스릴러|공포(호러),아리엘 슐만|헨리 유스트,케이티 피더스턴|캐서린 뉴튼,
2158,밀정,20159646,한국,워너브러더스 코리아(주),15세이상관람가,액션,김지운,송강호|공유|한지민|츠루미 신고|엄태구|신성록|서영주|박민우|이진한|이진한|임서영|임서영|전수빈|정유안|조권수|조윤담|이동진|이상희|이수광|이승진|하민|노준표|김정우,정채산운전수|인력거의열단|이정출스탠드인|BAR종업원|연계순스탠드인|교환원2|황의서|수녀원사복경찰|김우진스탠드인/이정출차량운전수 |주동성체포경찰|아기엄마|히데오|노승진|1등칸여승객|안둥역짐꾼노씨|BAR 바텐더
2159,사랑이 이끄는 대로,20168446,프랑스,그린나래미디어(주),청소년관람불가,코미디,끌로드 를르슈,장 뒤자르댕|엘자 질버스타인,
2160,007 스카이폴,20113461,미국|영국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,액션,샘 멘데스,다니엘 크레이그|하비에르 바르뎀|주디 덴치|랄프 파인즈|나오미 해리스|베레니스 말로에,
2161,"고산자, 대동여지도",20159648,한국,씨제이이앤엠(주),전체관람가,사극,강우석,김율호|차승원|유준상|김인권|남지현|신동미|남경읍|태인호|공형진|김종수|이형길|임경욱|박선용|박상훈|박정호|박진영|백동현|송민석|송원종|양해길|양희정|전수정|전호근|정명수|정봉연|정진근|조경섭|윤성민|윤준호|이덕형|이문형|이성원|이수민|이승철|이윤상|지동주|지현준|최은식|최한기|한명철|홍광표|홍대영|노남석|정준용|김기정,금위군3|김정호|흥선대원군|바우|순실|여주댁|김좌근|김성일|신원|천주교집회장 남자신도4|어부5|총본상 보부상3|여주관아 처형장 구경꾼1 |운현궁 가마꾼6|예조판서|어부3|천주교집회장 관원3|천주교집회장 남자신도5|천주교집회장 관원2|여자신도2|여주관아 처형장 죄수2|옥사 신도남자2|항아리장수|천주교집회장 관원1|돌탑 관원2|천주교집회장 관원4|산적3|토산현 지원대9|김좌근집 사병1|여주관아 처형장 죄수3|왜인1|돌탑 관원1|목공2|옥사 신도남자4|작업실 사병2|종사관|운현궁 가마꾼1|형방|망나니1|광화문 대신1|토산현 나졸1|산적4|금위군4|김좌근집 사병2
2162,봉신연의: 영웅의 귀환,20168201,홍콩,씨네그루(주)키다리이엔티,12세이상관람가,판타지|액션,허안,이연걸|판빙빙|안젤라 베이비|고천락|양가휘|문장,
2163,라잇 온 미,20126615,미국,(주)영화사 진진,청소년관람불가,멜로/로맨스,아이라 잭스,투레 린드하르트|재커리 부스,
2164,프레셔스 카고: 프로 범죄단,20167837,미국,(주)드림팩트엔터테인먼트,15세이상관람가,범죄|액션,막스 아담스,마크-폴 고셀라|브루스 윌리스|클레어 폴라니|존 브라더튼|다니엘 베른하르트,
2165,두 개의 선,20110608,한국,시네마달,15세이상관람가,다큐멘터리,지민,마크-폴 고셀라|브루스 윌리스|클레어 폴라니|존 브라더튼|다니엘 베른하르트,
2166,보이 앤 더 월드,20149714,브라질,㈜영화사 백두대간,12세이상관람가,애니메이션,알레 아브레우,마크-폴 고셀라|브루스 윌리스|클레어 폴라니|존 브라더튼|다니엘 베른하르트,
2167,다음 침공은 어디?,20163049,미국,판씨네마(주),15세이상관람가,다큐멘터리,마이클 무어,마크-폴 고셀라|브루스 윌리스|클레어 폴라니|존 브라더튼|다니엘 베른하르트,
2168,스롤란 마이러브,20124138,독일,(주)엣나인필름,15세이상관람가,멜로/로맨스|드라마,데틀레프 북,데이빗 크로스|아핀야 사쿨자로엔숙,벤|스레이케오
2169,인필트레이터 : 잠입자들,20160644,미국,(주)리틀빅픽쳐스,15세이상관람가,범죄|드라마,브래드 퍼맨,브라이언 크랜스톤|존 레귀자모|다이앤 크루거|에이미 라이언|조셉 길건|벤자민 브랫|줄리엣 아브레이|루벤 오칸디아노|시몬 앤드류|세이드 타그마오우이|엘레나 아나야|제이슨 아이삭스|올림피아 듀카키스|율 바즈케즈|마크 홀든|벤틀리 카루,
2170,설리: 허드슨강의 기적,20168891,미국,워너브러더스 코리아(주),12세이상관람가,드라마,클린트 이스트우드,톰 행크스|아론 에크하트|로라 린니,
2171,파라노말 액티비티4,20129079,미국,씨제이이앤엠(주),15세이상관람가,스릴러|공포(호러),아리엘 슐만|헨리 유스트,케이티 피더스턴|캐서린 뉴튼,
2172,나홀로 휴가,20152369,한국,(주)리틀빅픽쳐스,청소년관람불가,멜로/로맨스,조재현,박혁권|윤주|이준혁|박재홍|조재현|이광기|이상욱|이서연|이성호|이승용|이승철|차봄|김유라,"오픈카 커플남|콘도1, 부지배인|이부장|대리기사|배차장|뻗은놈|제주렌터카직원|이대리|서대리|임사원"
2173,스킵트레이스: 합동수사,20167562,홍콩|미국|중국,(주)영화사 빅,15세이상관람가,액션|코미디,레니 할린,성룡|조니 녹스빌|판빙빙,
2174,거울나라의 앨리스,20162968,미국,월트디즈니컴퍼니코리아(주),12세이상관람가|12세이상관람가,어드벤처|가족|판타지,제임스 보빈,조니 뎁|앤 해서웨이|미아 와시코브스카|헬레나 본햄 카터|사챠 바론 코헨|알란 릭맨|마이클 쉰|앤드류 스캇,
2175,연인과 독재자,20166909,영국,(주)엣나인필름,12세이상관람가,다큐멘터리,로스 아담|로버트 캐넌,신상옥|최은희,
2176,슈퍼 프렌즈,20165961,한국,씨네그루(주)키다리이엔티,전체관람가,애니메이션,이경호|이원재,변현우|김지혜|박조호|서지연|남도형|홍진욱|김승태|오인성|유지현|이세은,샘 목소리|수 목소리|빅터 목소리|캐서린 목소리|손오공 목소리|저팔계 목소리|사오정 목소리|오스카 목소리|미니타|미니타
2177,스타트렉 비욘드,20150567,미국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가|12세이상관람가,액션|SF,저스틴 린,크리스 파인|사이몬 페그|조 샐다나|재커리 퀸토|칼 어번|안톤 옐친|존 조|이드리스 엘바|소피아 부텔라,
2178,올레,20150901,한국,(주)대명문화공장|(주)리틀빅픽쳐스,15세이상관람가,드라마|코미디,채두병,신하균|박희순|오만석|유다인|이형섭|변준석|양희선,YTN PD|지미|목욕탕 빡빡이 
2179,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,20165981,한국,(주)삼지애니메이션,전체관람가,애니메이션,이영준,엄상현|전태열|정혜원|정영웅|신용우|배진홍|남도형|이민규|홍소영|이민규,브레이킹
2180,카이: 거울 호수의 전설,20163098,한국,메가박스(주)플러스엠,전체관람가,애니메이션,이성강,김영은|박고운|강진아|이창규|임무권|이건우|채민지,주민들|주민들|주민들|소녀/쌍둥이/아이2/주민1/콧수염               
2181,매그니피센트 7,20163294,미국,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션|서부극(웨스턴),안톤 후쿠아,덴젤 워싱턴|크리스 프랫|이병헌|에단 호크|맷 보머|빈센트 도노프리오|해일리 베넷|캠 지갠뎃,
2182,벤허,20167839,미국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가|12세이상관람가,어드벤처|드라마,티무르 베크맘베토브,잭 휴스턴|토비 켑벨|모건 프리먼|로드리고 산토로|할룩 빌기너|요한 필리프 아스베크|모이세스 아리아스|아예렛 주러|소피아 블랙 디엘리아|제임스 코스모|다토 바크하제|자레스 J. 메즈,
2183,미드 와이프,20161597,핀란드,노바엔터테인먼트 ,청소년관람불가,전쟁|액션|멜로/로맨스,안티 조키넨,잭 휴스턴|토비 켑벨|모건 프리먼|로드리고 산토로|할룩 빌기너|요한 필리프 아스베크|모이세스 아리아스|아예렛 주러|소피아 블랙 디엘리아|제임스 코스모|다토 바크하제|자레스 J. 메즈,
2184,인천상륙작전 : 익스텐디드 에디션(확장판),20160041,한국,씨제이이앤엠(주),15세이상관람가,전쟁|드라마,이재한,김정철|이정재|이범수|리암 니슨|진세연|정준호|박철민|김병옥|김선아|김영애|박성웅|추성훈,남기성 아들|장학수|림계진|더글러스 맥아더|한채선|서진철|남기성|최석중|김화영|나정님|박남철|북한군 백산
