,movie_name,director_average
874, 가자! 장미여관으로 2 - 갈증,925
875, 갤로워커: 블레이드의 귀환,0
876, 녀녀녀,1180621
877, 더 체이스,18217
878, 런치박스,36523
879, 마녀사냥꾼,3361
880, 마이 보이,967
881, 마이 와이프의 은밀한 제안,0
882, 방황하는 칼날,982923
883, 보호자,0
884, 비.에이.패스: 불륜의 늪,0
885, 선 오브 갓,0
886, 아르마딜로,0
887, 아버지는 개다,611
888, 어벤져스,1242
889, 짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,217320
890, 트로피컬 마닐라,616
891, 파리의 도둑고양이,0
892, 48시간의 일탈,880
893, 딱따구리와 비,1895
894, 로렉스,2969758
895, 몬스터,0
896, 수호지-강철 보갑,382
897, 슈퍼미니,0
898, 슈퍼히어로의 진실,0
899, 신의 선물,301804
900, 은밀하게 음란하게,445
901, 은밀한 가족,0
902, 포르노 메이커,0
903, 헤라클레스 : 레전드 비긴즈,197022
904, 니드 포 스피드,139541
905, 다이버전트,359356
906, 도쿄 파이브 걸,47
907, 런어웨이걸의 정사,0
908, 시선,126184
909, 아워즈,0
910, 페이스 오브 러브,0
911, 필로미나의 기적,43052
912, 3억원에 낙찰된 여자,0
913, 거꾸로 된 파테마,0
914, 그랜드 피아노,0
915, 나이트 오브 더 데드 ,615
916, 디아즈: 이 피를 지우지 말라,0
917, 러브멘토,815
918, 메이크 유어 무브 ,0
919, 미라클맨 ,0
920, 빨간머리 앤 : 네버엔딩스토리,12370
921, 쇼트피스,4991
922, 수호지-강호의 장청,994
923, 스위니,0
924, 신부의 아이들,0
925, 신의 전사,1
926, 여자의 정사,0
927, 영주의 애인,0
928, 오기와 악동들 더 무비,0
929, 음란한 하숙집 여주인,0
930," 의궤, 8일간의 축제 3D",0
931, 이쁜 것들이 되어라,0
932, 치한열차 ,3
933, 카토 프로젝트,504
934, 플러쉬,597108
935, 한공주,0
936, 라보엠,0
937, 팔스타프,743
938, 미나의 비밀 섹스,0
939, 불륜 온천 여행,47
940, 어메이징 스파이더맨 2,2496790
941, 언싱커블,3000
942, 파가니니: 악마의 바이올리니스트,52640
943, 귀신을 보는 눈: 동안,151480
944, 넥스트 제네레이션 패트레이버,15005
945, 룸메이트,317439
946, 멜로,0
947, 미션 13,104936
948, 셔틀콕,0
949, 아버지의 이메일,0
950, 온리 갓 포기브스,6921
951, 천재 강아지 미스터 피바디,466084
952, 추격,0
953, 탑캣: 뉴욕 대소동,18535
954, 패밀리 S다이어리,0
955, 피의 만우절,0
956, 피의 복수,11944
957, 10분,11867
958, F.O.E.: 에프.오.이.,629
959, 마지막 파티,17511
960, 소녀의 음란한 밀회,6
961, 그녀들의 사생활,47
962, 방콕 킥복서,0
963, 역린,229610
964, 토스카나 웨딩,449
965, 표적,1058155
966, 도둑,0
967, 드래곤 기사단,0
968, 리오 2,721947
969, 몬스터 왕국,78667
970, 백설공주의 마지막 키스,0
971, 수호지: 명포배선,990
972, 위크엔드 인 파리,153808
973, 잔다라 더 피날레,1269
974, 잡가소수,110190
975, 킬엠올,0
976, 페이퍼맨,0
977, 헬벤더스: 최후의 성전,0
978, 007 북경특급 2,262327
979, 탈의실습격사건,47
980, 폭유! 과격한 관계,47
981, 닌자걸의 정사,344
982, 둠스데이 2014,32344
983, 디태치먼트,6919
984, 라스트베가스,586628
985, 수호지: 천하대인,986
986, 엠파이어 스테이트,18352
987, 예고살인자,2451
988, 피부색깔=꿀색,0
989, 히트맨 NO.2 : 살인면허,0
990, 감금의 제국,37
991, 뱀파이어걸의 정사,0
992, 인간중독,2805569
993, 절정의 훔쳐보기,47
994, 트랜센던스,0
995, 고질라,510190
996, 백설공주,405841
997, 아버지를 위한 노래,64908
998, 오즈의 마법사,309909
999, 잠자는 숲속의 미녀,8077
1000, 장화신은 고양이 디 오리지널,0
1001, 저스트 프렌즈,4980
1002, 코리아,1382809
1003, 블라인드 리벤지,11115
1004, 오피스 걸의 불륜,27
1005, 과외수업-폭행,5523
1006, 슈퍼스톰,21
1007, 스타로부터 스무 발자국,4307
1008, 슬기로운 해법,1632
1009, 신촌좀비만화,3256697
1010, 월 스트리트: 분노의 복수,423
1011, 진저 앤 로사,32370
1012, 침입자들 : 로봇의 역습,0
1013, 캠퍼스 S 커플,750
1014, 쾌걸 조로리의 공룡알을 지켜라,27598
1015, 파라다이스,0
1016, 하펫 꿈나라 모험,0
1017, 편의점 여알바,47
1018, 강시: 리거모티스,0
1019, 고스트 메신저 극장판,2192
1020, 그녀,49164
1021, 극장판 헌터X헌터 : 더 라스트 미션 ,0
1022, 대지진 2014,247
1023, 더 바디,0
1024, 도희야,0
1025, 배꼽과 무릎사이,0
1026, 엑스맨: 데이즈 오브 퓨처 패스트,1373528
1027, 온리 포 유,405
1028, 욕망의 하녀,15
1029, 유부녀워칭-무삭제,37
1030, 일대일,85832
1031, 케이트 맥콜,1608
1032, 탐엣더팜,23731
1033, 투 워리어스,110195
1034, 루살카,0
1035, 에바-최종병기유이,0
1036, 은밀한 사육,10
1037, 조교부부교실,47
1038, 관능소녀 복수단,0
1039, 귀접,0
1040, 극장판 루팡 3세 VS 명탐정 코난,0
1041, 끝까지 간다,2396753
1042, 나의 라임 오렌지 나무,0
1043, 로사 ,0
1044, 말레피센트,0
1045, 몬스터즈,864517
1046, 무명인,1016152
1047, 에너미,260512
1048, 에브리 잭 해즈 어 질,0
1049, 오큘러스,171769
1050, 음란한 밀회-이웃집 유부녀,37
1051, 인 데어 스킨,0
1052, 젊은 엄마 2,0
1053, 죽음의 천사,0
1054, 차가운 장미,2858
1055, 침묵의 목격자,0
1056, 크로싱 오버,53519
1057, 킹 켈리,0
1058, 퍼지,206
1059, SX 테잎,57570
1060, 마더스 데이,234015
1061, 스튜던트 서비스,11
1062, 돈 카를로,0
1063, 덤프걸의 섹스,15
1064, 하이힐,902281
1065, 가구야공주 이야기,10316
1066, 논스톱 액시던트,41509
1067, 도쿄 엘리베이터걸,37
1068, 마이 블랭키,0
1069, 사케 불륜정사,47
1070, 스퀴시랜드,0
1071, 시베리안 에듀케이션,21983
1072, 엣지 오브 투모로우,1365257
1073, 우는 남자,3426416
1074, 더 콩그레스,7674
1075, 레디액션! 폭력영화,1867849
1076, 레슨 인 러브,0
1077, 리스본행 야간열차,24745
1078, 무사 노보우: 최후의 결전,316073
1079, 바라: 축복,6204
1080, 스틸 라이프,0
1081, 엄마와 나 그리고 나의 커밍아웃,0
1082, 금단의 과외실습,47
1083, 성인돌의 향기,47
1084, 에리카의 애욕,15
1085, 톰행크스의 일렉트릭시티,62740
1086, 황제를 위하여,123770
1087, 2014 지구 최후의 날,1289
1088, 경주,3106
1089, 그댄 나의 뱀파이어,0
1090, 그레이트 뷰티,45380
1091, 미국인친구,2750
1092, 밀리언 웨이즈,218610
1093, 베스트 오퍼,85793
1094, 사랑은 소설처럼,0
1095, 스톤,0
1096, 안전은 보장할 수 없음,5546792
1097, 음모자들,132598
1098, 잃어버린 세계-지구 속으로,2163
1099, 천국에 다녀온 소년,164287
1100, 캠걸,0
1101, 호비와 쿠우의 어드벤처 : 고래의 노래,11608
1102, 거유 치한극장,37
1103, 그레이스 오브 모나코,100184
1104, 님포매니악 볼륨1,30830
1105, 마리의 카타르시스,47
1106, 요나요나 펭귄,3291
1107, 원스 어게인,0
1108, 장화신은 고양이,1248461
1109, 코알라 키드 : 영웅의 탄생,178601
1110, 네버엔딩 스토리,831933
1111, 댄싱퀸,4519762
1112, 부러진 화살,74741
1113, 우리는 동물원을 샀다,272262
1114, 페이스메이커,0
1115, 걸스,0
1116, 더럽혀진마리아,5523
1117, 사티아그라하,0
1118, 다크 섀도우,672094
1119, 단델리온 더스트,86038
1120, 데인저러스 메소드,40113
1121, 두레소리,1206454
1122, 디바이드,170240
1123, 믹막: 티르라리고 사람들,187626
1124, 버니드롭,11199
1125, 야곱 신부의 편지,0
1126, 멀린 : 마법전사와 용의 기사단,615
1127, 미녀와 야수,187225
1128, 아이스 투모로우,352
1129, 창문 넘어 도망친 100세 노인,0
1130, 홈프론트-가족을 지켜라,47266
1131, 극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,8599
1132, 극장판: 타이거 앤 버니 -더 라이징-,3906
1133, 넥스트 제네레이션 패트레이버 2,9086
1134, 더 머쉰,0
1135, 반딧불이의 묘,13441
1136, 스마일리,0
1137, 스탠드업,0
1138, 여배우 공작단,0
1139, 와즈다,0
1140, 익스트랙티드,0
1141, 코드 레드,0
1142, 홈프론트-하드액션,47577
1143, 프린스 이고르,838
1144, 꽃잎의 기모노부인,37
1145, 미사의 앞치마정사,47
1146, 소녀 리오의 욕망,15
1147, 아이 엠 오메가,142
1148, 트랜스포머: 사라진 시대,3060084
1149, 구화영웅,4406
1150, 둠스데이 지구 최후의 날,352
1151, 로코왕국의 전설: 엘프킹을 찾아서,0
1152, 로크,0
1153, 악령,106120
1154, 어바웃 체리,16401
1155, 이것이 우리의 끝이다,3556
1156, 이브 생 로랑,0
1157," 자, 이제 댄스타임",292
1158, 참호전: 포비든 그라운드,0
1159, 커피 한잔이 섹스에 미치는 영향,0
1160, 키리시마가 동아리활동 그만둔대,12797
1161, 프랑스인 김명실,0
1162, 노인과 바다,0
1163, 잭과 자이언트 킬러 2014,620
1164, 무예타이 갱,0
1165, 성인돌 양성강좌,47
1166, 소녀괴담,27596
1167, 나쁜 이웃들 ,323730
1168, 내비게이션,0
1169, 님포매니악 볼륨2,33590
1170, 라라피포,0
1171, 로보싸커,0
1172, 마네의 제비꽃 여인: 베르트 모리조,0
1173, 블랙딜,0
1174, 블러드 워,274
1175, 신의 한 수,1181256
1176, 원나잇 온리,18004
1177, 조,0
1178, 천번의 굿나잇,170
1179, 카프리치오,2455
1180, 워리어스 레인보우2: 최후의 결전,4019
1181, 미국 대지진,1289
1182, 크래쉬 랜딩,2992
1183, 그 여름의 정사,0
1184, 그 참을 수 없는 맛,0
1185, 그녀의 애걸사항,47
1186, 더 시그널,0
1187, 램페이지 : 더 테러리스트,420
1188, 레이드 2,7264
1189, 나는 야한 여자가 좋다,2513
1190, 드래프트 데이,172029
1191, 랄프 스테드먼 스토리: 이상한 나라의 친구들,0
1192, 무서운 영화 5,0
1193, 비포 : 치즈와 초콜릿을 찾아서,9031
1194, 숙희,0
1195, 울프 앳 더 도어,0
1196, 좋은 친구들,1320026
1197, 테레즈 라캥,0
1198, 팀퍼틸 아이들,0
1199, 파이어 : 테러와의 전쟁,0
1200, 혹성탈출: 반격의 서막,691023
1201, 레퀴엠 포 어 킬러,0
1202, 베르테르,3498
1203, 헤드헌터,1206456
1204, 잠자는 숲속의 미녀와 야수,0
1205, 트랜스머신: 만테라,0
1206, 꽃새장여인 : 네코짱,0
1207, 분신사바 2,456218
1208, 산타바바라,2831
1209, 유오성의 7인의 암살단,40353
1210, 전망좋은 빌라,47
1211, 주온 : 끝의 시작,52250
1212, 중독애,0
1213, 치한조교-아야의 여행,47
1214, 파이어스톰,0
1215, 공각기동대 어라이즈 보더:3 고스트 티어즈,758
1216, 극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,1147
1217, 논픽션 다이어리,1218
1218, 땡스 포 쉐어링,0
1219, 맥아더 : 일본 침몰에 관한 불편한 해석,181737
1220, 어레스트 미,0
1221, 언더 더 스킨,23
1222, 에일리언 인베이젼,590041
1223, 위키드 블러드,0
1224, 천하무적 키코리키,35111
1225, 프란시스 하,35005
1226, 이방인들,579
1227, 제7의 봉인,3563
1228, 컬러풀,36274
1229, 내 아내의 모든 것,693943
1230, 돈의 맛,840287
1231, 레이드 : 첫번째 습격,2686
1232, 멜랑콜리아,34099
1233, 미래는 고양이처럼,0
1234, 에로티봇,10
1235, 위험한 정사,0
1236, 군도: 민란의 시대,1819309
1237, 드래곤 길들이기 2,1364608
1238, 만원버스 속 그녀,47
1239, 미스테리 예고살인,0
1240, 불륜과 달콤한 애인,47
1241, 사보타지,709376
1242, 열애,926
1243, 워커즈,0
1244, 캐논포더 : 죽은자들의도시,0
1245, 마담 프루스트의 비밀정원,8842
1246, 밀애,0
1247, 숲의 전설,0
1248, 아웃사이더,6558
1249, 우리가족,186515
1250, 타이치2 히어로,8719
1251, 익스트림 스키야키,0
1252, 수호지-명포영웅 호연작,453
1253, 명량,2592935
1254, 벨라 키스,0
1255, 아틀란티스 : 바다의 오페라 ,250783
1256, 가디언즈 오브 갤럭시,546
1257, 공공의 적-살인마,0
1258, 네 무덤에 침을 뱉어라 2,678
1259, 동경가족,2915
1260, 뚜르드 프랑스: 기적의 레이스,20
1261, 머나먼 세상속으로,0
1262, 미이라 : 피라미드의 비밀,48286
1263, 어떤 만남,0
1264, 터키,638598
1265, 피해자들,504
1266, 2014 베를린 필하모닉 발트뷔네 콘서트,0
1267, 스파이더 대침공,2992
1268, 그 사람 추기경,0
1269, 늑대인간: 더 오리지널,56959
1270, 떡,0
1271, 뜨거운 온천장의 정사,47
1272, 명탐정 코난 : 이차원의 저격수,519815
1273, 빙봉협: 중생지문,2353
1274, 아내의 이상한 요구,47
1275, 인베이젼 스펙터,0
1276, 해적: 바다로 간 산적,3367637
1277, 허큘리스,440588
1278, 게이샤 하우스,29904
1279, 그랜드 시덕션,6
1280, 극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,0
1281, 모스트 원티드 맨,28450
1282, 삼총사 2014,0
1283, 숫호구,1159
1284, 애프터쇼크,0
1285, 유아 넥스트,11628
1286, 3인의 사기단: 진범을 찾아라,1808
1287, 극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,244885
1288, 노아-40일간의 기적,0
1289, 램페이지2-워싱턴심판의날,420
1290, 막장! 마에다 가문의 정사,19
1291, 말리부 섹스파티,33
1292, 비긴 어게인,396540
1293, 비행기 2: 소방구조대,0
1294, 섹시바의 비밀,47
1295," 안녕, 헤이즐",15147
1296, 어린 소녀의 비밀애,0
1297, 원죄적 정사 2014,0
1298, 해무(海霧),0
1299, 곤충왕국 3D,105886
1300, 넥스트 제네레이션 패트레이버 3,9100
1301, 바세코의 아이들,0
1302, 불완전한 사랑 완전한 섹스,0
1303, 아야의 밤엔 사랑이 필요해,0
1304, 야누스: 욕망의 두 얼굴,0
1305, 엑스터시 나이트,2818
1306, 엣지 오브 타임,0
1307, 인샬라,0
1308, 제로법칙의 비밀,222781
1309, 플레이어스,11
1310, 18: 우리들의 성장 느와르,0
1311, 듀크,0
1312, 숨바꼭질 : 극장판 - 도시전설,0
1313, 동경 이야기,0
1314, 미요리의 숲,0
1315, 내 연애의 기억,110905
1316, 더 기버: 기억전달자,429735
1317, 매직 인 더 문라이트,85293
1318, 몸탐정,0
1319, 비키니 브레이크,205
1320, 시실리 : 피의 전쟁,60
1321, 신입사원 간보기,47
1322, 익스펜더블 3,220874
1323, 컨택트 킬 좀비,0
1324, 터널 3D,0
1325, 꼬마 니콜라의 여름방학,106136
1326, 더 트루스: 무언의 제보자,14053
1327, 러시: 스트리트레이서,50
1328, 로스트리전: 로마군단의 반란,0
1329, 마더 데레사의 편지,0
1330," 메밀꽃, 운수 좋은 날, 그리고 봄봄",26012
1331, 박물관을 털어라,165318
1332, 백투더 씨,0
1333, 브레이킹,3882
1334, 콜드 라잇 오브 데이,0
1335, 퍼스트 그레이더,700095
1336, 프란체스코와 교황,0
1337, 머펫 대소동,513202
1338, S 중독,75
1339, 그리움의 종착역,0
1340, 극장판 썬더일레븐GO : 궁극의 우정 그리폰,79927
1341, 맨 인 블랙 3,263053
1342, 머신건 프리처,1295046
1343," 안녕, 하세요!",1143136
1344, 옹녀뎐,848
1345, 왓니껴,0
1346, 인보카머스,1812332
1347, 족구왕,0
1348, 호스트걸의 비밀섹스,344
1349, 관계,0
1350, 더 퍼지 : 거리의 반란,137340
1351, 브릭 맨션: 통제불능 범죄구역,161245
1352, 슈퍼 사이클론 스톰,5410
1353, 오드토머스,1083207
1354, 자이언트 몽키,0
1355, 닌자터틀,577069
1356, 더 챔프: 분노의 주먹,14053
1357, 브레이브 래빗 : 새로운 영웅의 탄생,0
1358, 블랙 키스,0
1359, 소림사 2014,1045
1360, 심판자,0
1361, 썸타는 시호부인,29
1362, 야간비행,8425
1363, 원피스 : 에피소드 오브 메리 ~ 또 하나의 동료 이야기 ~,1639
1364, 인투 더 스톰,257193
1365, 찰리 컨트리맨,0
1366, 타워 블록,1
1367, 픽업 아티스트,0
1368, 헬리,0
1369, 오오키가의 즐거운 여행 : 신혼지옥편,0
1370, 황금대겁안,557
1371, 비히클19: 폴워커 마지막 질주,5637
1372, 두근두근 내 인생,725163
1373, 루시,105565
1374, 모모키야여관 포르노 촬영기,88
1375, 선샤인 온 리스,113973
1376, 스텝 업: 올 인,0
1377, 아포칼립스 2014,1
1378, 어메이징 뮤턴트,726
1379, 유혹의 노출클럽,47
1380, 타짜-신의 손,5232850
1381, 극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,70350
1382, 마야,0
1383, 마이애미 대침몰,373
1384, 명검,3072
1385, 바이올렛 앤 데이지,0
1386, 불량경찰 3,410
1387, 샤크어택,691
1388, 순천,768
1389, 자유의 언덕,69589
1390, 쿰바: 반쪽무늬 얼룩말의 대모험,0
1391, 하늘의 황금마차,48558
1392, 맨 온 더 트레인,0
1393, 음란한 비밀고백,47
1394, 진격의 애인 감독판,0
1395, 나의 첫번째 장례식,1821
1396, 레쓰링,862496
1397, 마녀,0
1398, 모라토리움기의 다마코,6534
1399, 배드 키즈 고우 투 헬,0
1400, 씬 시티: 다크히어로의 부활,356183
1401, 원 컷 - 어느 친절한 살인자의 기록,11367
1402, 큐브: 예스 오어 노,0
1403, 1월의 두 얼굴,0
1404, 메가 스파이더,30
1405, 언포기븐,0
1406, OL의 성,0
1407, 우리 사랑하는 동안,1
1408, 포비아,435679
1409, 포비아 2,7596
1410, 쎄븐 플로어,0
1411, 꽃과 뱀: 더 제로,1601
1412, 루이의 성감 클리닉,0
1413, 먹이사슬,271
1414, 위험한 유혹 - 추억이 떠나면 외로움만 남는다,105
1415, 재팬 와이프의 침대,47
1416, 전장의 묵시록,0
1417, 토네이도,759
1418, 히든 페이스,0
1419, 그랜드 센트럴,0
1420, 러브 호텔,0
1421, 리들,0
1422, 메이즈 러너,0
1423, 블랙 앤 화이트,0
1424, 비포 : 불가사의한 피라미드,12945
