,actor_name,filmo,code,average_audience
11420,김기정,럭키,20279329,0
11421,쿠로키 하루,립반윙클의 신부: 스페셜 에디션,10002127,14193
11422,아야노 고,립반윙클의 신부: 스페셜 에디션,20170383,5064
11423,이드리스 엘바,바스티유 데이,10055199,1173886
11424,리처드 매든,바스티유 데이,20115551,716386
11425,샬롯 르 본,바스티유 데이,10085448,129768
11426,호세 가르시아,바스티유 데이,10065953,3226
11427,켈리 라일리,바스티유 데이,10076016,15997
11428,헥터 메디나,비바,10069882,0
11429,호르헤 페루고리아,비바,10089079,6225
11430,루이스 알베르토 가르시아,비바,20127250,0
11431,벤 애플렉,어카운턴트,10031156,463346
11432,안나 켄드릭,어카운턴트,10042927,169113
11433,J.K. 시몬스,어카운턴트,10091423,1407204
11434,존 번탈,어카운턴트,10067925,681072
11435,벤노 퓨어만,우리친구 피들스틱스,10031212,6034
11436,프리치 하벌란트,우리친구 피들스틱스,10085169,1107
11437,김지수,우주의 크리스마스,10005820,635171
11438,허이재,우주의 크리스마스,10088422,421428
11439,윤소미,우주의 크리스마스,20244589,0
11440,심은진,우주의 크리스마스,10040877,26133
11441,조덕진,우주의 크리스마스,20259975,0
11442,이동건,우주의 크리스마스,20199091,0
11443,이수연,우주의 크리스마스,20260626,0
11444,최승호,자백,20235206,16999
11445,한예리,춘몽,20090447,528285
11446,양익준,춘몽,10047036,33028
11447,박정범,춘몽,10029163,7760
11448,윤종빈,춘몽,10054495,0
11449,신민아,춘몽,10040372,636229
11450,유연석,춘몽,20111976,655393
11451,김의성,춘몽,10005383,690469
11452,김태훈,춘몽,10006155,37567
11453,조달환,춘몽,20250984,0
11454,이재환,춘몽,20196142,0
11455,임해준,춘몽,20193503,0
11456,장우진,춘몽,20258209,0
11457,백종관,춘몽,20173983,0
11458,백주은,춘몽,20258775,0
11459,백현진,춘몽,20111035,0
11460,양영민,춘몽,10046989,0
11461,정석휘,춘몽,20199734,0
11462,정재필,춘몽,20194387,0
11463,조달환,춘몽,20250984,0
11464,오세현,춘몽,20227106,0
11465,오재은,춘몽,20260280,0
11466,윤상일,춘몽,20154081,0
11467,이관훈,춘몽,20195050,0
11468,이서,춘몽,10055931,0
11469,조현정,춘몽,20194854,0
11470,노슬기,춘몽,20265241,0
11471,곽부성,코드네임 : 콜드워,10001960,14094
11472,양가휘,코드네임 : 콜드워,10046849,64722
11473,주윤발,코드네임 : 콜드워,10069145,91609
11474,펑위옌,코드네임 : 콜드워,10082856,62384
11475,양채니,코드네임 : 콜드워,10047104,113960
11476,다케우치 유코,귀담백경,10009972,20802
11477,후지모토 이즈미,귀담백경,10079272,179
11478,후치카미 야스시,귀담백경,10042623,0
11479,타카다 리호,귀담백경,20178521,10
11480,케빈 스페이시,미스터 캣,10075496,153323
11481,제니퍼 가너,미스터 캣,10062603,137090
11482,크리스토퍼 월켄,미스터 캣,10077601,189543
11483,말리나 와이즈먼,미스터 캣,10036317,0
11484,존 레논,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,10067700,8576
11485,폴 매카트니,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,10083589,4246
11486,조지 해리슨,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,10067270,6180
11487,링고 스타,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,10021122,6180
11488,톰 행크스,인페르노,10081113,533381
11489,펠리시티 존스,인페르노,10083291,221907
11490,벤 포스터,인페르노,10031197,274526
11491,이르판 칸,인페르노,10055253,803966
11492,오마 사이,인페르노,20126651,259850
11493,시드 바벳 크누센,인페르노,10034318,86
11494,안나 울라루,인페르노,10042912,0
11495,심은경,걷기왕,10040874,2361394
11496,박주희,걷기왕,20112298,11082
11497,김새벽,걷기왕,20126450,15253
11498,허정도,걷기왕,20213266,17909
11499,윤지원,걷기왕,20230396,0
11500,안승균,걷기왕,20234486,0
11501,김광규,걷기왕,10003606,0
11502,김정영,걷기왕,20113318,0
11503,이재진,걷기왕,20234487,0
11504,이준용,걷기왕,20247250,0
11505,박민준,걷기왕,20247254,0
11506,장현진,걷기왕,20249277,0
11507,방범석,걷기왕,10029941,0
11508,정규환,걷기왕,20249780,0
11509,오은비,걷기왕,20252055,0
11510,조주형,걷기왕,20252614,0
11511,이규진,걷기왕,20253776,0
11512,이동혁,걷기왕,20253808,0
11513,이수아,걷기왕,20254163,0
11514,최봉석,걷기왕,20154346,0
11515,황수진,걷기왕,20224013,0
11516,김신동,걷기왕,20259594,0
11517,라울 멘데즈,기억메신저 2033,10013941,130
11518,산드라 에체베리아,기억메신저 2033,10034707,0
11519,카미야 히로시,키즈모노가타리 II : 열혈편,10073746,19342
11520,사카모토 마아야,키즈모노가타리 II : 열혈편,20127606,20706
11521,호리에 유이,키즈모노가타리 II : 열혈편,10089091,17897
11522,사쿠라이 타카히로,키즈모노가타리 II : 열혈편,10034553,19746
11523,베네딕트 컴버배치,닥터 스트레인지,10030708,814819
11524,레이첼 맥아담스,닥터 스트레인지,10015500,439213
11525,틸다 스윈튼,닥터 스트레인지,10081721,893923
11526,매즈 미켈슨,닥터 스트레인지,10025047,113010
11527,치웨텔 에지오포,닥터 스트레인지,10073160,862469
11528,스콧 앳킨스,닥터 스트레인지,10038303,856
11529,마이클 스털버그,닥터 스트레인지,20115327,9932
11530,베네딕트 왕,닥터 스트레인지,10030718,0
11531,김원명,"무현, 두 도시 이야기",20246969,0
11532,노무현,"무현, 두 도시 이야기",10008060,1854787
11533,소피 넬리스,위풍당당 질리 홉킨스,20171321,8007
11534,캐시 베이츠,위풍당당 질리 홉킨스,10075010,108494
11535,글렌 클로즈,위풍당당 질리 홉킨스,10003107,170724
11536,옥타비아 스펜서,위풍당당 질리 홉킨스,20128871,1975727
11537,줄리아 스타일즈,위풍당당 질리 홉킨스,10069434,739712
11538,빌 콥스,위풍당당 질리 홉킨스,10033576,0
11539,샤를리즈 테론,쿠보와 전설의 악기,10035154,529597
11540,랄프 파인즈,쿠보와 전설의 악기,10014377,444214
11541,루니 마라,쿠보와 전설의 악기,20115379,164378
11542,매튜 매커너히,쿠보와 전설의 악기,20113063,657861
11543,조지 타케이,쿠보와 전설의 악기,10067014,22953
11544,캐리-히로유키 타가와,쿠보와 전설의 악기,10074787,7171
11545,브렌다 바카로,쿠보와 전설의 악기,10032218,0
11546,류덕환,혼숨,10019043,386575
11547,조복래,혼숨,20203246,587170
11548,박형서,혼숨,20227788,0
11549,조동혁,혼숨,20125195,0
11550,이규섭,혼숨,20139563,0
11551,이수빈,혼숨,20260655,0
11552,조혜원,혼숨,20261237,0
11553,제시 아이젠버그,라우더 댄 밤즈,10063284,983935
11554,이자벨 위페르,라우더 댄 밤즈,10057136,25582
11555,가브리엘 번,라우더 댄 밤즈,10000109,30134
11556,딩지아리,와와의 학교 가는 날,10061565,0
11557,아나무랑,와와의 학교 가는 날,20173625,0
11558,차오시웬,와와의 학교 가는 날,20173626,0
11559,엠마 그린웰,플라워 쇼,20216808,0
11560,심희섭,흔들리는 물결,20153620,3338
11561,고원희,흔들리는 물결,20212187,774
11562,레일라 분야삭,선생님의 일기,10015578,584
11563,김혜성,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20232454,35712
11564,안용욱,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10043591,0
11565,이경태,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20221893,31506
11566,류점희,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10019105,4985
11567,이새아,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248073,0
11568,김현욱,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248072,70350
11569,심규혁,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191807,72047
11570,이인석,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20237908,0
11571,강시현,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20237910,0
11572,홍진욱,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10089884,54476
11573,김서영,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10004461,134628
11574,서원석,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20145724,19142
11575,유강진,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248114,0
11576,박요한,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20122749,0
11577,안장혁,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20191157,47049
11578,이인성,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20168021,969863
11579,곽규미,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248074,70350
11580,한상덕,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10087499,0
11581,황창영,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248075,49958
11582,김민주,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20248076,119197
11583,이기성,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,20162947,119197
11584,김승우,두 번째 스물,10004823,445979
11585,이태란,두 번째 스물,10057882,209854
11586,김민경,두 번째 스물,20265229,0
11587,김예진,두 번째 스물,20265271,0
11588,김태환,두 번째 스물,20265392,0
11589,박성민,두 번째 스물,20265434,0
11590,차영석,두 번째 스물,20219846,0
11591,테오도로 줄리어슨,램스,20121272,3103
11592,크리스 파인,로스트 인 더스트,10077251,833218
11593,벤 포스터,로스트 인 더스트,10031197,361360
11594,제프 브리지스,로스트 인 더스트,10064638,269887
11595,데브 파텔,무한대를 본 남자,10011098,543035
11596,제레미 아이언스,무한대를 본 남자,10062976,274495
11597,토비 존스,무한대를 본 남자,10080715,33418
11598,스티븐 프라이,무한대를 본 남자,10039587,0
11599,제레미 노담,무한대를 본 남자,10062925,49014
11600,케빈 맥널리,무한대를 본 남자,10075447,0
11601,엔조 실렌티,무한대를 본 남자,10049095,0
11602,리차드 존슨,무한대를 본 남자,10020239,196692
11603,다코타 패닝,나우이즈굿,10009990,555054
11604,제레미 어바인,나우이즈굿,20126110,39944
11605,카야 스코델라리오,나우이즈굿,10073877,1726137
11606,올리비아 윌리엄스,나우이즈굿,10051238,4692
11607,정재영,내가 살인범이다,10062184,1728183
11608,박시후,내가 살인범이다,10028886,0
11609,최원영,내가 살인범이다,10072552,1816
11610,김영애,내가 살인범이다,10004995,493144
11611,정건영,내가 살인범이다,20143510,0
11612,장규미,내가 살인범이다,20179371,0
11613,장금단,내가 살인범이다,20179373,0
11614,권귀덕,내가 살인범이다,10002334,0
11615,정용견,내가 살인범이다,20110564,0
11616,정진근,내가 살인범이다,20142155,0
11617,금경배,내가 살인범이다,20140109,0
11618,김경석,내가 살인범이다,10003544,0
11619,최신호,내가 살인범이다,20157565,0
11620,최은애,내가 살인범이다,20161617,0
11621,강봉성,내가 살인범이다,20125249,23333
11622,이상문,내가 살인범이다,20150887,0
11623,박윤호,내가 살인범이다,20132408,0
11624,이용희,내가 살인범이다,10056832,0
11625,박규범,내가 살인범이다,20150606,0
11626,백동현,내가 살인범이다,20142388,0
11627,서강호,내가 살인범이다,20144776,0
11628,오병호,내가 살인범이다,20162282,0
11629,유희원,내가 살인범이다,20153078,0
11630,윤봉철,내가 살인범이다,20154036,0
11631,배성우,내가 살인범이다,20136191,1134568
11632,손종학,내가 살인범이다,20232246,0
11633,한제인,내가 살인범이다,20190646,1413
11634,최희진,내가 살인범이다,10072934,1085
11635,장광,내가 살인범이다,10060043,1254906
11636,조은지,내가 살인범이다,10066805,941836
11637,폴 로건,메가 피라냐,10083522,71
11638,티파니,메가 피라냐,20146816,0
11639,데이비드 라비오사,메가 피라냐,20146817,0
11640,김기철,밀림의 왕자 레오2,20283250,0
11641,안현서,밀림의 왕자 레오2,20283251,12514
11642,리차드 젠킨스,비지터,10020235,237953
11643,하즈 슬레이만,비지터,20123922,0
11644,다네이 거라이라,비지터,20123923,7483
11645,히암 압바스,비지터,10091024,2205
11646,커스틴 던스트,업사이드 다운,10075138,557653
11647,짐 스터게스,업사이드 다운,10070946,113613
11648,제인 헤이트마이어,업사이드 다운,10063935,0
11649,와타베 아츠로,외사경찰,10051422,175535
11650,김강우,외사경찰,10003507,832615
11651,마키 요코,외사경찰,10024539,45610
11652,오노 마치코,외사경찰,10050104,63752
11653,타나카 민,외사경찰,10078970,0
11654,임형준,외사경찰,10058925,1378442
11655,이시바시 료,외사경찰,10056349,0
11656,마크 진가,아프리칸 닥터,20253029,0
11657,아이사 마이가,아프리칸 닥터,10042144,23880
11658,조나단 랑베르,아프리칸 닥터,20253049,0
11659,루퍼스,아프리칸 닥터,10018946,0
11660,사토 타케루,세상에서 고양이가 사라진다면,10056089,3653
11661,미야자키 아오이,세상에서 고양이가 사라진다면,10027383,57604
11662,오쿠다 에이지,세상에서 고양이가 사라진다면,10050872,1093
11663,하라다 미에코,세상에서 고양이가 사라진다면,10086762,6979
11664,유지태,스플릿,10054008,783285
11665,이정현,스플릿,10057329,986188
11666,이다윗,스플릿,10055073,1465793
11667,정성화,스플릿,10061861,180953
11668,김지은,스플릿,20227408,0
11669,김태훈,스플릿,20233027,0
11670,신민수,스플릿,20265670,0
11671,윤수현,스플릿,20154551,0
11672,이정주,스플릿,20265974,0
11673,이지수,스플릿,20165496,0
11674,조선묵,스플릿,10065901,5241
11675,조수정,스플릿,20132262,0
11676,최승,스플릿,20157402,0
11677,엘리자베스 리저,위자: 저주의 시작,10049425,0
11678,애너리즈 바쏘,위자: 저주의 시작,20241486,15222
11679,헨리 토마스,위자: 저주의 시작,10088799,309181
11680,김주혁,당신자신과 당신의 것,10005749,1419586
11681,이유영,당신자신과 당신의 것,20189016,723779
11682,김의성,당신자신과 당신의 것,10005383,690469
11683,권해효,당신자신과 당신의 것,10002548,63221
11684,유준상,당신자신과 당신의 것,10053981,733018
11685,김민정,당신자신과 당신의 것,20265230,0
11686,백현진,당신자신과 당신의 것,20066616,0
