,movie_name,movie_code,director_name,director_code,nation,release_date,day1_screen,day1_audience,day8_date,day8_audience,director_sum
1650, 노크 노크,20158702,일라이 로스,10058386,미국,2015-10-22,68,951,2015-10-29,3879,0
1651, 더 폰,20157464,김봉주,20128476,한국,2015-10-22,705,97241,2015-10-29,1028591,0
1652, 돌연변이,20145501,권오광,10002458,한국,2015-10-22,365,10379,2015-10-29,88779,0
1653, 디판,20155386,자크 오디아르,10059444,프랑스,2015-10-22,29,447,2015-10-29,4335,0
1654, 라이엇 클럽,20155322,론 쉐르픽,10017999,영국,2015-10-22,51,720,2015-10-29,4089,1148
1655, 맛있는 비행,20156709,최상훈|최상훈,20217666|10072304,한국,2015-10-22,21,371,2015-10-29,1863,176420
1656, 애니를 위하여,20155546,스티븐 번스타인,10039390,미국,2015-10-22,2,24,2015-10-29,114,489324
1657, 오디세오,20157176,정성복,20110332,한국,2015-10-22,7,39,2015-10-29,396,1990120
1658, 특종: 량첸살인기,20145504,노덕,10015745,한국,2015-10-22,776,64516,2015-10-29,508629,679335
1659, 필름시대사랑,20152064,장률,10060143,한국,2015-10-22,17,99,2015-10-29,1204,0
1660, 새폴더2,20156870,황상원,20201928,한국,2015-10-23,20,363,2015-10-30,462,323122
1661, 운명의 힘,20156162,애셔 피쉬,20220826,독일,2015-10-24,6,91,2015-10-31,201,279759
1662, 그놈이다,20157465,윤준형,10054518,한국,2015-10-28,510,97168,2015-11-04,787901,279759
1663, 맨 프롬 UNCLE,20152745,가이 리치,10000296,미국,2015-10-28,326,12715,2015-11-04,101097,279759
1664, 미안해 사랑해 고마워,20149961,전윤수,10061405,한국,2015-10-28,333,6142,2015-11-04,48637,279759
1665, 어떤살인,20143502,안용훈,20195674,한국,2015-10-28,169,2487,2015-11-04,16931,0
1666, 챔피언 프로그램,20155276,스티븐 프리어스,10039589,영국,2015-10-28,85,538,2015-11-04,6215,0
1667, 하늘을 걷는 남자,20155101,로버트 저메키스,10016924,미국,2015-10-28,379,19675,2015-11-04,202517,2564340
1668, 거짓말,20141608,김동명,10003943,한국,2015-10-29,26,1051,2015-11-05,4511,4908
1669, 더 랍스터,20150862,요르고스 란티모스,10065698,영국,2015-10-29,56,2189,2015-11-05,23574,14272
1670, 아마데우스 감독판,20156824,밀로스 포만,10027921,미국,2015-10-29,28,551,2015-11-05,6535,270
1671, 앙리 앙리,20154301,마틴 탈봇,10024787,캐나다,2015-10-29,51,411,2015-11-05,6305,9005
1672, 에덴: 로스트 인 뮤직,20150703,미아 한센-로브,10024466,프랑스,2015-10-29,10,105,2015-11-05,1329,107489
1673, 울보 권투부,20141081,이일하,20191146,한국,2015-10-29,11,53,2015-11-05,1097,689
1674, 스텝업4 : 레볼루션,20126448,스콧 스피어,20128650,미국,2012-08-15,266,79915,2012-08-22,478257,689
1675, 토탈 리콜,20125647,렌 와이즈먼,10015706,미국,2012-08-15,443,250229,2012-08-22,911851,689
1676, R2B: 리턴투베이스,20124049,김동원,10003972,한국,2012-08-15,534,206793,2012-08-22,851508,362759
1677, 대학살의 신,20128549,로만 폴란스키,10016457,프랑스,2012-08-16,34,950,2012-08-23,9472,247373
1678," 그 시절, 우리가 좋아했던 소녀",20128588,구파도,20120722,대만,2012-08-22,99,1803,2012-08-29,26632,224252
1679, 화장실의 피에타,20154730,마츠나가 다이시,10079409,일본,2015-10-29,2,10,2015-11-05,576,469490
1680, 고시원,20157155,이영민,20218657,한국,2015-10-30,20,373,2015-11-06,518,0
1681, 검은 사제들,20145503,장재현,10060462,한국,2015-11-05,834,191090,2015-11-12,2411702,0
1682, 더 기프트,20155224,조엘 에저튼,10066641,호주,2015-11-05,110,746,2015-11-12,8187,58800
1683, 더 셰프,20155277,존 웰스,10068230,미국,2015-11-05,380,19128,2015-11-12,160856,116384
1684, 더 원 아이 러브,20155054,찰리 맥도웰,10071268,미국,2015-11-05,58,356,2015-11-12,3229,0
1685, 들꽃,20141611,박석영,20191486,한국,2015-11-05,12,41,2015-11-12,918,67194
1686, 세상의 끝에서 커피 한잔,20142141,치앙시우청,20174480,일본,2015-11-05,10,119,2015-11-12,1622,0
1687, 스파이 브릿지,20152871,스티븐 스필버그,10039450,미국,2015-11-05,351,18404,2015-11-12,204921,0
1688, 아더와 미니모이 3: 두 세계의 전쟁,20156383,뤽 베송,10019011,프랑스,2015-11-05,97,585,2015-11-12,42867,929985
1689, 에이미,20153982,아시프 카파디아,10042301,영국,2015-11-05,31,620,2015-11-12,6506,29552
1690, 이스케이프,20154729,존 에릭 도들,10068165,미국,2015-11-05,264,4872,2015-11-12,43757,0
1691, 택시,20155763,자파르 파나히,10059483,이란,2015-11-05,16,134,2015-11-12,1429,0
1692, 007 스펙터,20157432,샘 멘데스,10034966,영국,2015-11-11,991,186718,2015-11-18,1412150,1326052
1693, 갈리폴리 상륙작전,20156869,오잔 에렌,10073633,터키,2015-11-12,5,41,2015-11-19,102,676462
1694, 개구리왕국,20156360,넬슨 신,10007878,중국,2015-11-12,121,1372,2015-11-19,28723,53
1695, 나이트 오브 컵스,20156982,테렌스 맬릭,10079743,미국,2015-11-12,36,312,2015-11-19,2231,1968807
1696, 늙은 자전거,20142403,문희융,10026867,한국,2015-11-12,15,334,2015-11-19,2185,3594280
1697, 더 크로니클: 뮤턴트의 반격,20156629,제제 다카히사,10064512,일본,2015-11-12,41,120,2015-11-19,2593,0
1698, 몬스터 헌트,20155441,라맨 허,20081244,중국,2015-11-12,167,2037,2015-11-19,23833,40957
1699, 세상끝의 사랑,20158701,김인식,10005426,한국,2015-11-12,94,579,2015-11-19,4585,63
1700, 세컨드 마더,20150831,안나 무이라에르트,10068989,브라질,2015-11-12,17,208,2015-11-19,2060,2232510
1701, 우리가 사랑한 시간,20156050,드레이크 도리머스,20170123,미국,2015-11-12,15,279,2015-11-19,2579,1067515
1702, 위아 유어 프렌즈,20155646,맥스 조셉,10025391,미국,2015-11-12,219,2658,2015-11-19,36331,0
1703, 펜잔스의 해적,20158462,마이크 리,10022658,영국,2015-11-18,6,14,2015-11-25,65,0
1704, 헝거게임: 더 파이널,20151481,프란시스 로렌스,10084230,미국,2015-11-18,482,46781,2015-11-25,541092,1288685
1705, 꾸루꾸루와 친구들: 무지개 나무의 비밀,20158682,문제대,10026803,한국,2015-11-19,46,226,2015-11-26,6084,0
1706, 내부자들,20149314,우민호,20111283,한국,2015-11-19,907,230949,2015-11-26,2452790,4673009
1707, 당신의 세상은 지금 몇 시?,20156973,사피 야즈다니안,10019514,프랑스,2015-11-19,7,119,2015-11-26,1329,228733
1708, 사일런트 하트,20156754,빌 어거스트,10033528,덴마크,2015-11-19,21,324,2015-11-26,3042,0
1709, 스타드 업,20154562,데이빗 맥킨지,10011784,영국,2015-11-19,4,17,2015-11-26,55,0
1710, 시티즌포,20153503,로라 포이트러스,10047860,미국,2015-11-19,34,220,2015-11-26,3878,884885
1711, 아스타 라 비스타,20157292,제프리 엔트호벤,10064551,벨기에,2015-11-19,7,39,2015-11-26,455,1143334
1712, 아이돌 마스터 무비 : 빛의 저편으로!,20155740,니시고리 아츠시,20216787,일본,2015-11-19,54,2276,2015-11-26,13947,46214
1713, 용주골,20158806,최우성,20223066,한국,2015-11-19,5,32,2015-11-26,434,305988
1714, 재키 앤 라이언,20156925,아미 카난 만,20166223,미국,2015-11-19,55,347,2015-11-26,2860,1211960
1715, 착한 처제,20158385,강훈,20186360,한국,2015-11-19,19,408,2015-11-26,504,3137733
1716, 프리덤,20155690,피터 쿠센스,10045239,미국,2015-11-19,96,6456,2015-11-26,52044,0
1717, 해에게서 소년에게,20158795,안슬기,10043558,한국,2015-11-19,18,158,2015-11-26,473,20782
1718, 괴물의 아이,20157175,호소다 마모루,10089218,일본,2015-11-25,326,15416,2015-12-02,135468,0
1719, 도리화가,20140144,이종필,10057407,한국,2015-11-25,544,49216,2015-12-02,280379,0
1720, 열정같은소리하고있네,20156748,정기훈,10061628,한국,2015-11-25,550,59737,2015-12-02,444742,2090781
1721, 크림슨 피크,20156570,길예르모 델 토로,10003461,미국,2015-11-25,236,6117,2015-12-02,43622,0
1722, 공즉시색,20158836,김현빈,10006257,한국,2015-11-26,20,263,2015-12-03,270,0
1723, 극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,20157883,와타나베 카츠야,10090488,일본,2015-11-26,197,3366,2015-12-03,54769,23532
1724, 맹글혼,20156962,데이빗 고든 그린,10011631,미국,2015-11-26,42,396,2015-12-03,2364,240938
1725, 이웃사람,20125920,김휘,10003489,한국,2012-08-22,473,140700,2012-08-29,1403570,208246
1726, 나나나 : 여배우 민낯 프로젝트,20113568,부지영|김꽃비|서영주|양은용,10031684|10003756|20111065|10047032,한국,2012-08-23,6,21,2012-08-30,658,0
1727, 레드라이트,20128272,로드리고 코르테스,20115532,스페인,2012-08-23,192,8337,2012-08-30,48406,189910
1728, 제이니 존스,20128606,데이빗 M. 로젠탈,20120802,미국,2012-08-23,19,207,2012-08-30,3074,0
1729, 카지노를 털어라,20129090,에두아르드 코르테스,20121451,스페인,2012-08-23,3,5,2012-08-30,42,0
1730, 히스테리아,20128474,타니아 웩슬러,20120641,영국,2012-08-23,15,381,2012-08-30,3254,0
1731, 공모자들,20124063,김홍선,20125826,한국,2012-08-29,399,97419,2012-09-05,961356,2732
1732, 서태지밴드 콘서트투어 '콰이어트나이트',20159002,서태지,10035656,한국,2015-11-26,1,309,2015-12-03,4375,2556
1733, 설지,20156353,박진순,10029350,한국,2015-11-26,10,22,2015-12-03,268,1119836
1734, 아일랜드 - 시간을 훔치는 섬,20144422,박진성,20110918,한국,2015-11-26,19,162,2015-12-03,816,167
1735, 어떤이의 꿈,20153307,조성규,10065915,한국,2015-11-26,20,324,2015-12-03,1753,89768
1736, 위선자들,20157191,김진홍,10005961,한국,2015-11-26,82,3982,2015-12-03,8457,0
1737, 트립 투 잉글랜드,20157998,마이클 윈터바텀,10023362,영국,2015-11-26,24,345,2015-12-03,3236,0
1738, 한양 기방 춘향뎐,20158240,김민욱,20221267,한국,2015-11-26,20,389,2015-12-03,395,37022
1739, 가름워즈: 마지막 예언자,20156736,오시이 마모루,10050553,일본,2015-12-03,25,104,2015-12-10,1151,19780
1740, 감금의 시간,20158904,김대성,20223386,한국,2015-12-03,20,378,2015-12-10,549,0
1741, 극적인 하룻밤,20157501,하기호,10086669,한국,2015-12-03,386,35140,2015-12-10,248824,0
1742, 나쁜 나라,20156047,김진열|이수정|정일건,10005927|10056156|10062151,한국,2015-12-03,19,507,2015-12-10,5812,0
1743, 내 친구의 아내,20158644,탁승오,20223306,한국,2015-12-03,20,372,2015-12-10,502,26377
1744, 맥베스,20157065,저스틴 커젤,10061183,영국,2015-12-03,126,5987,2015-12-10,55884,249838
1745, 사우스포,20153083,안톤 후쿠아,10043970,미국,2015-12-03,335,10637,2015-12-10,90732,482988
1746, 스윗 프랑세즈,20157702,사울 딥,10034294,영국,2015-12-03,91,2087,2015-12-10,17053,0
1747, 시카리오: 암살자의 도시,20155423,드니 빌뇌브,20113786,미국,2015-12-03,206,9599,2015-12-10,81086,70278
1748, 체르노빌: 원전 대폭발,20157567,비탈리 보로비요브,10084056,러시아,2015-12-03,5,50,2015-12-10,470,0
1749, 하트 오브 더 씨,20144683,론 하워드,10018065,미국,2015-12-03,501,44675,2015-12-10,493920,234268
1750, 아이다 라스칼라,20157784,페터 슈타인,10085882,독일,2015-12-05,6,98,2015-12-12,1237,2112599
1751, 그들이 죽었다,20141583,백재호,20177441,한국,2015-12-10,15,127,2015-12-17,1375,0
1752, 나를 미치게 하는 여자,20156166,주드 아패토우,10068897,미국,2015-12-10,151,3014,2015-12-17,32845,898
1753, 레전드,20155202,브라이언 헬겔랜드,10031982,프랑스,2015-12-10,434,31949,2015-12-17,176103,1534407
1754, 리틀 보이,20155725,알레한드로 몬테베르드,20216746,미국,2015-12-10,136,1455,2015-12-17,13700,0
1755, 마담 보바리,20158283,소피 바르트,10036718,미국,2015-12-10,18,461,2015-12-17,3943,0
1756, 미스트리스 아메리카,20158909,노아 바움백,10008113,미국,2015-12-10,22,469,2015-12-17,5152,221
1757, 보루토 - 나루토 더 무비,20157096,야마시타 히로유키,10046571,일본,2015-12-10,180,6308,2015-12-17,51694,975
1758, 불안한 외출,20141703,김철민,20173380,한국,2015-12-10,7,82,2015-12-17,1470,0
1759, 뽀로로 극장판 컴퓨터 왕국 대모험,20156807,박영균,10028920,한국,2015-12-10,363,10545,2015-12-17,192141,441118
1760," 서툴지만, 사랑",20153031,이누도 잇신,10055053,일본,2015-12-10,8,150,2015-12-17,1380,30580
1761, 앨리스: 원더랜드에서 온 소년,20141002,허은희,20111756,한국,2015-12-10,55,1796,2015-12-17,8028,4089
1762, 캅카,20157603,존 와츠,10038689,미국,2015-12-10,20,1095,2015-12-17,1581,0
1763, 타이밍,20141598,민경조|박대열,10027767|10028546,한국,2015-12-10,193,5934,2015-12-17,36050,1632
1764, 타투,20147130,이서,10055931,한국,2015-12-10,81,1620,2015-12-17,11607,5062722
1765, 파더 앤 도터,20156275,가브리엘 무치노,10000103,미국,2015-12-10,352,8076,2015-12-17,59891,5062722
1766, 파일 : 4022일의 사육,20149299,박용집,10028999,한국,2015-12-10,20,519,2015-12-17,856,10748
1767," 실론, 세렌디피티",20157024,권중목,20206386,한국,2015-12-14,1,13,2015-12-21,75,1893
1768, 대호,20145171,박훈정,10029578,한국,2015-12-16,892,128396,2015-12-23,929343,2751152
1769, 히말라야,20136068,이석훈,10055965,한국,2015-12-16,"1,009",203173,2015-12-23,2081648,6102
1770," 나의 아들, 나의 어머니",20133531,안재민,20138626,한국,2015-12-17,16,99,2015-12-24,2617,7318
1771, 더 봄버 : 최강폭격부대,20157565,비탈리 보로비요브,10084056,러시아,2015-12-17,5,100,2015-12-24,520,56540
1772, 바닷마을 다이어리,20156102,고레에다 히로카즈,20070799,일본,2015-12-17,66,3278,2015-12-24,29920,34647
1773, 색끈한 퓨전사극 심청야사,20159686,강명진,20125414,한국,2015-12-17,20,369,2015-12-24,466,464
1774, 스타워즈: 깨어난 포스,20154141,J.J. 에이브럼스,10091417,미국,2015-12-17,903,167315,2015-12-24,1563846,0
1775, 락 앤 러브,20126622,데이빗 맥킨지,10011784,영국,2012-08-30,4,33,2012-09-06,1002,26035
1776, 링컨: 뱀파이어 헌터,20125338,티무르 베크맘베토브,10081588,미국,2012-08-30,327,46858,2012-09-06,301499,1049034
1777, 미운오리새끼,20124046,곽경택,10001931,한국,2012-08-30,163,4352,2012-09-06,42003,0
1778, 벨 아미,20125346,데클란 도넬란|닉 오머로드,20127579|20127580,영국,2012-08-30,103,4103,2012-09-06,28652,221528
1779, 영건 탐정사무소,20127386,오영두,10050570,한국,2012-08-30,10,75,2012-09-06,790,0
1780, 인 허 플레이스,20152368,알버트 신,20212728,한국,2015-12-17,15,97,2015-12-24,1221,1837650
1781, 어린왕자,20155563,마크 오스본,10024316,프랑스,2015-12-23,442,28252,2015-12-30,396420,0
1782, 포켓몬 더 무비 XY 후파: 광륜의 초마신,20153702,유야마 쿠니히코,10053816,일본,2015-12-23,305,12091,2015-12-30,198841,26318
1783,1944,20157563,엘모 누가넨,10049552,에스토니아,2015-12-23,5,100,2015-12-30,520,538384
1784, 데싸우 댄서스,20152821,장 마틴 샤프,10024724,독일,2015-12-24,9,46,2015-12-31,446,95285
1785, 마카담 스토리,20158889,사무엘 벤쉬트리,10034064,프랑스,2015-12-24,29,939,2015-12-31,5992,48931
1786, 몬스터 호텔 2,20154242,젠디 타타코브스키,10001386,미국,2015-12-24,541,57231,2015-12-31,962770,48931
1787, 스누피: 더 피너츠 무비,20150752,스티브 마티노,10039050,미국,2015-12-24,323,11200,2015-12-31,156376,256716
1788, 이웃집에 신이 산다,20158885,자코 반 도마엘,10059349,벨기에,2015-12-24,59,6667,2015-12-31,53368,46439
1789, 라스트 위치 헌터,20157197,브렉 에이즈너,10032210,미국,2015-12-30,265,24121,2016-01-06,119264,46439
1790, 조선마술사,20144442,김대승,10003845,한국,2015-12-30,596,115456,2016-01-06,571279,6324
1791, 내부자들: 디 오리지널,20150025,우민호,20111283,한국,2015-12-31,595,159066,2016-01-07,1145637,54614
1792, 라스트 탱고,20154484,게르만 크랄,10017203,독일,2015-12-31,19,487,2016-01-07,4160,0
1793, 에브리띵 윌 비 파인,20158883,빔 벤더스,10033736,독일,2015-12-31,46,1839,2016-01-07,7310,3359069
1794, 연인들,20158954,도미니크 그라프,10012733,독일,2015-12-31,5,64,2016-01-07,415,0
1795, 셜록: 유령신부,20157042,더글라스 맥키넌,20169789,영국,2016-01-02,831,396224,2016-01-09,1086912,3126157
1796, 태양의 서커스 월드 어웨이,20136910,앤드류 아담슨,10045935,미국,2016-01-06,12,280,2016-01-13,2978,0
1797, 굿 다이노,20155422,피터 손,10085861,미국,2016-01-07,585,74492,2016-01-14,736477,0
1798, 나를 잊지 말아요,20142641,이윤정,20065265,한국,2016-01-07,503,63347,2016-01-14,391766,1123294
1799, 유스,20158882,파올로 소렌티노,10082236,이탈리아,2016-01-07,65,2939,2016-01-14,32158,918299
1800, 잡아야 산다,20152370,오인천,20188088,한국,2016-01-07,198,8688,2016-01-14,53233,918299
1801, 짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,20150024,하시모토 마사카즈,20175880,일본,2016-01-07,300,17073,2016-01-14,130530,33231
1802, 포인트 브레이크,20153087,에릭슨 코어,10048340,미국,2016-01-07,352,32809,2016-01-14,249239,13124
1803, 하숙집 2,20158910,정태령,20226055,한국,2016-01-07,20,356,2016-01-14,846,18573
1804, 헤이트풀8,20159510,쿠엔틴 타란티노,10076801,미국,2016-01-07,153,11342,2016-01-14,92834,0
1805, 거미의 땅,20120422,박경태|김동령,10028435|10003940,한국,2016-01-14,6,32,2016-01-21,1036,125464
1806, 겁쟁이 페달: 더 무비,20159965,나가누마 노리히로,10057861,일본,2016-01-14,52,1765,2016-01-21,7264,0
1807, 겁쟁이 페달: 리라이드,20151004,나베시마 오사무,10006891,일본,2016-01-14,6,201,2016-01-21,1587,65816
1808, 겁쟁이 페달: 리로드,20151005,나베시마 오사무,10006891,일본,2016-01-14,6,185,2016-01-21,1592,0
1809, 구스범스,20157158,롭 레터맨,10018169,미국,2016-01-14,447,26744,2016-01-21,245631,0
1810, 그날의 분위기,20068576,조규장,10065265,한국,2016-01-14,592,67607,2016-01-21,495339,0
1811, 레버넌트: 죽음에서 돌아온 자,20154001,알레한드로 곤잘레스 이냐리투,10044433,미국,2016-01-14,704,124146,2016-01-21,1120352,0
1812, 리얼 술래잡기,20158834,소노 시온,10036571,일본,2016-01-14,1,2,2016-01-21,82,744819
1813, 바다의 노래: 벤과 셀키요정의 비밀,20155249,톰 무어,10080891,아일랜드,2016-01-14,117,741,2016-01-21,9165,52488
