,movie_name,nation,distribution,director_sum,actor_sum,rate_score,genre,first_genre,genre_sum,release_date,day1_screen,day1_audience,day15_date,day_score,day15_audience,rate,news7
162,어떤 시선,0.267262,0.05,255520,404250,0.22784000000000001,864919,드라마,864919.5959999999,2013-10-24,24,863,2013-11-07,56010.76711,18816,12세이상관람가,14
163,트루스,0.184566,0.05,0,1598245,0.15883,864919,드라마,864919.5959999999,2016-08-24,123,2296,2016-09-07,92560.60931,18921,15세이상관람가,12
164,에코,0.184566,0.05,235207,0,0.07631,632292,SF,1253881.531,2014-10-08,107,649,2014-10-22,62490.5884,18963,전체관람가,0
165,45년 후,0.021345,0.05,0,28302,0.15883,864919,드라마,930581.5959999999,2016-05-05,43,2251,2016-05-19,82803.18258,19007,15세이상관람가,16
166,사울의 아들,0.008427,0.05,0,0,0.01975,864919,드라마,864919.5959999999,2016-02-25,47,1167,2016-03-10,61108.967789999995,19263,청소년관람불가,122
167,슈퍼처방전,0.021345,0.05,14289,69897,0.22784000000000001,330697,코미디,330697.2008,2014-12-10,144,1978,2014-12-24,77987.18538,19328,12세이상관람가,15
168,스윗 프랑세즈,0.021345,0.05,247373,98969,0.15883,286157,멜로/로맨스,351819.7879,2015-12-03,91,2087,2015-12-17,78482.04272,19389,15세이상관람가,0
169,파괴자들,0.184566,0.4,254670,3222069,0.01975,744323,액션,744323.4968,2012-10-31,168,2396,2012-11-14,55320.00487999999,19609,청소년관람불가,27
170,레이디 맥베스,0.021345,0.05,0,1217,0.01975,864919,드라마,864919.5959999999,2017-08-03,48,1642,2017-08-17,126809.4041,19679,청소년관람불가,23
171,님포매니악 볼륨2,0.021345,0.312821,33590,5041793,0.01975,864919,드라마,1208387.715,2014-07-03,53,1817,2014-07-17,83996.12402,19710,청소년관람불가,41
172,신은 죽지 않았다 2,0.184566,0.05,20542,10448,0.22784000000000001,864919,드라마,864919.5959999999,2016-04-07,94,1009,2016-04-21,47516.76068,19921,12세이상관람가,22
173,세기의 매치,0.184566,0.05,441118,1583028,0.22784000000000001,864919,드라마,864919.5959999999,2016-01-28,187,3112,2016-02-11,104225.9981,19956,12세이상관람가,12
174,엘리제궁의 요리사,0.021345,0.05,0,11033,0.22784000000000001,330697,코미디,330697.2008,2015-03-19,112,2493,2015-04-02,46652.71143,19994,12세이상관람가,0
175,우리들,0.267262,0.05,0,45,0.07631,864919,드라마,864919.5959999999,2016-06-16,74,850,2016-06-30,62091.676920000005,20023,전체관람가,95
176,소녀,0.267262,0.809701,17202,1364194,0.01975,343468,멜로/로맨스,409130.1194,2013-11-07,73,2326,2013-11-21,55638.66989,20076,청소년관람불가,55
177,섬. 사라진 사람들,0.267262,0.05,14482,7743758,0.15883,424331,스릴러,424331.00399999996,2016-03-03,195,2913,2016-03-17,45839.64887,20113,15세이상관람가,184
178,거인,0.267262,0.05,118621,637738,0.22784000000000001,864919,드라마,864919.5959999999,2014-11-13,77,2044,2014-11-27,57035.69739,20146,12세이상관람가,106
179,"나의 사랑, 그리스",0.021345,0.05,0,1414321,0.15883,864919,드라마,930581.5959999999,2017-04-20,115,1452,2017-05-04,54944.84051,20235,15세이상관람가,17
180,플라이트,0.184566,0.809701,359938,2846705,0.01975,864919,드라마,864919.5959999999,2013-02-28,79,2858,2013-03-14,51887.19973,20431,청소년관람불가,26
181,앙: 단팥 인생 이야기,0.010716,0.05,7433,78343,0.22784000000000001,864919,드라마,864919.5959999999,2015-09-10,39,1421,2015-09-24,65957.55419,20503,12세이상관람가,22
182,언노운 걸,0.021345,0.05,15802,3300,0.22784000000000001,864919,드라마,864919.5959999999,2017-05-03,58,2672,2017-05-17,85646.3442,20750,12세이상관람가,14
183,다른나라에서,0.267262,0.05,70036,4154306,0.01975,864919,드라마,864919.5959999999,2012-05-31,35,1843,2012-06-14,68096.04839,20817,청소년관람불가,425
184,분노,0.010716,0.8481700000000001,23228,942869,0.01975,424331,스릴러,424331.00399999996,2017-03-30,99,1575,2017-04-13,42760.672289999995,20857,청소년관람불가,55
185,그랜드 피아노,0.021345,0.05,0,1261467,0.15883,424331,스릴러,424331.00399999996,2014-04-17,94,5073,2014-05-01,44525.365710000005,20872,15세이상관람가,14
186,시크릿 인 데어 아이즈,0.184566,0.05,11811,2075896,0.15883,424331,미스터리,767799.1234,2016-04-27,167,2678,2016-05-11,77485.73525,21092,15세이상관람가,14
187,마리안느와 마가렛,0.267262,0.05,0,0,0.07631,71396,다큐멘터리,71396.38793,2017-04-20,48,1361,2017-05-04,54944.84051,21225,전체관람가,17
188,차일드 44,0.184566,0.6860539999999999,207938,3102792,0.01975,424331,스릴러,424331.00399999996,2015-05-28,145,2954,2015-06-11,61621.62817999999,21500,청소년관람불가,19
189,두 개의 문,0.267262,0.05,1140,0,0.15883,71396,다큐멘터리,71396.38793,2012-06-21,16,1079,2012-07-05,67355.53928,21698,15세이상관람가,41
190,신은 죽지 않았다,0.184566,0.05,2935,140,0.22784000000000001,864919,드라마,864919.5959999999,2015-04-16,123,1769,2015-04-30,43426.69885,21775,12세이상관람가,21
191,송 투 송,0.184566,0.312821,226169,654357,0.01975,864919,드라마,930581.5959999999,2017-07-26,86,3906,2017-08-09,101541.6557,21824,청소년관람불가,26
192,폭스캐처,0.184566,0.05,324013,2283586,0.01975,864919,드라마,1289250.6,2015-02-05,77,1744,2015-02-19,86134.72138999999,21847,청소년관람불가,47
193,스킵트레이스: 합동수사,0.008085,0.05,213603,864455,0.15883,744323,액션,1075020.6979999999,2016-08-31,242,3590,2016-09-14,78200.9835,22103,15세이상관람가,16
194,서프러제트,0.184566,0.4,0,1777157,0.22784000000000001,864919,드라마,864919.5959999999,2016-06-23,18,1489,2016-07-07,73198.18564,22144,12세이상관람가,17
195,아마조니아,0.021345,0.05,68828,0,0.07631,71396,다큐멘터리,71396.38793,2015-08-05,105,3720,2015-08-19,123568.2982,22283,전체관람가,12
196,제인 도,0.021345,0.05,0,1437782,0.01975,161589,공포(호러),161589.8413,2017-08-23,104,2096,2017-09-06,94970.40633,22368,청소년관람불가,11
197,동경가족,0.010716,0.05,2915,52313,0.07631,864919,가족,1147617.755,2014-07-31,42,1403,2014-08-14,111045.9557,22681,전체관람가,30
198,히어로,0.267262,0.05,383336,2996427,0.07631,864919,가족,1779909.8480000002,2013-10-08,38,428,2013-10-22,62546.382670000006,22713,전체관람가,0
199,클라우즈 오브 실스마리아,0.021345,0.05,7404,758513,0.15883,864919,드라마,864919.5959999999,2014-12-18,53,1174,2015-01-01,98281.47224,22730,15세이상관람가,23
200,위크엔드 인 파리,0.021345,0.05,153808,94282,0.15883,864919,드라마,1261278.797,2014-05-01,30,1759,2014-05-15,84930.22671,22753,15세이상관람가,33
201,미스터 캣,0.021345,0.05,682604,479956,0.07631,330697,코미디,330697.2008,2016-10-19,182,1667,2016-11-02,57345.20436,22895,전체관람가,13
202,하이-라이즈,0.021345,0.05,1,2896474,0.01975,424331,스릴러,424331.00399999996,2016-03-30,82,2730,2016-04-13,48738.55331,22953,청소년관람불가,0
203,어떤 만남,0.021345,0.05,0,502907,0.01975,65662,멜로/로맨스,65662.0,2014-07-31,37,2190,2014-08-14,111045.9557,23117,청소년관람불가,0
204,러브 앤 머시,0.184566,0.05,0,847411,0.15883,864919,드라마,864919.5959999999,2015-07-30,46,1288,2015-08-13,109259.3691,23137,15세이상관람가,17
205,디스커넥트,0.184566,0.05,0,1826824,0.01975,864919,드라마,1289250.6,2013-11-07,110,2189,2013-11-21,55638.66989,23138,청소년관람불가,14
206,러스트 앤 본,0.021345,0.05,11801,191,0.01975,864919,멜로/로맨스,930581.5959999999,2013-05-02,36,1582,2013-05-16,63592.62432,23166,청소년관람불가,37
207,GROW: 인피니트의 리얼 청춘 라이프,0.267262,0.05,0,268094,0.07631,864919,드라마,864919.5959999999,2014-12-04,70,4943,2014-12-18,78482.04272,23173,전체관람가,216
208,아우토반,0.021345,0.05,19415,2828017,0.15883,744323,액션,1168654.501,2017-03-22,149,3707,2017-04-05,45450.90227,23204,15세이상관람가,0
209,재키,0.008427,0.05,10113,2469804,0.15883,864919,드라마,864919.5959999999,2017-01-25,67,1402,2017-02-08,98853.31647,23791,15세이상관람가,34
210,데인저러스 메소드,0.021345,0.05,40113,2384057,0.01975,864919,멜로/로맨스,930581.5959999999,2012-05-10,97,2489,2012-05-24,63592.62432,23862,청소년관람불가,0
211,나는 부정한다,0.021345,0.05,395975,688145,0.22784000000000001,864919,드라마,864919.5959999999,2017-04-26,89,1321,2017-05-10,78362.74754,24089,12세이상관람가,24
212,태양 아래,0.021345,0.05,6989,0,0.07631,71396,다큐멘터리,71396.38793,2016-04-27,91,1386,2016-05-11,77485.73525,24298,전체관람가,139
213,트래쉬,0.184566,0.4,190134,649410,0.15883,864919,어드벤처,1910840.0380000002,2015-05-14,193,2087,2015-05-28,65189.3671,24348,15세이상관람가,28
214,지니어스,0.021345,0.05,0,2599906,0.22784000000000001,864919,드라마,864919.5959999999,2017-04-13,167,2955,2017-04-27,43426.69885,24351,12세이상관람가,0
215,우리도 사랑일까,0.008427,0.05,9594,928311,0.01975,330697,멜로/로맨스,396359.2008,2012-09-27,18,932,2012-10-11,86067.8298,24452,청소년관람불가,18
216,뉴 스텝업: 어반댄스,0.008427,0.05,0,0,0.15883,864919,액션,1609243.093,2016-09-22,165,3775,2016-10-06,70775.25036,24692,15세이상관람가,0
217,누구의 딸도 아닌 해원,0.267262,0.05,69811,5489591,0.01975,864919,드라마,864919.5959999999,2013-02-28,34,2761,2013-03-14,51887.19973,24772,청소년관람불가,86
218,단지 세상의 끝,0.008427,0.05,18804,875264,0.15883,864919,드라마,864919.5959999999,2017-01-18,92,1830,2017-02-01,102013.2139,24954,15세이상관람가,63
219,골드,0.184566,0.312821,43205,1859315,0.15883,864919,드라마,1486509.034,2017-03-22,200,4355,2017-04-05,45450.90227,25137,15세이상관람가,20
220,"제자, 옥한흠",0.267262,0.05,10391,867941,0.07631,71396,다큐멘터리,71396.38793,2014-10-30,18,1526,2014-11-13,55719.603520000004,25177,전체관람가,0
221,"내 어깨 위 고양이, 밥",0.021345,0.05,177867,7331,0.22784000000000001,864919,드라마,864919.5959999999,2017-01-04,107,2551,2017-01-18,76338.68532,25208,12세이상관람가,15
222,사다코 대 카야코,0.010716,0.4,2938,0,0.15883,161589,공포(호러),161589.8413,2017-01-04,130,5065,2017-01-18,76338.68532,25289,15세이상관람가,0
223,매직 마이크,0.184566,0.05,257995,2800005,0.01975,330697,코미디,330697.2008,2012-08-01,60,2367,2012-08-15,125501.8383,25413,청소년관람불가,26
224,오직 사랑하는 이들만이 살아남는다,0.021345,0.05,13237,4295113,0.15883,864919,드라마,930581.5959999999,2014-01-09,33,2507,2014-01-23,76823.08232,25524,15세이상관람가,10
225,몬스터 헌트,0.008085,0.13333299999999998,2844159,384887,0.22784000000000001,744323,판타지,1836233.284,2015-11-12,167,2037,2015-11-26,57035.69739,25558,12세이상관람가,24
226,트레이서,0.184566,0.05,372,1026005,0.15883,744323,액션,744323.4968,2015-03-19,242,3316,2015-04-02,46652.71143,25604,15세이상관람가,11
227,반지의 제왕 : 두개의 탑 (확장판),0.008427,0.05,2271064,12021900,0.22784000000000001,744323,판타지,1836233.284,2017-01-18,53,3237,2017-02-01,102013.2139,25805,12세이상관람가,0
228,다이빙벨,0.267262,0.05,15264,15264,0.15883,71396,다큐멘터리,71396.38793,2014-10-23,20,1430,2014-11-06,57469.8765,25940,15세이상관람가,180
229,그레이트 뷰티,0.021345,0.05,45380,0,0.01975,864919,드라마,864919.5959999999,2014-06-12,51,1541,2014-06-26,62091.676920000005,26152,청소년관람불가,18
230,테일 오브 테일즈,0.021345,0.05,823,854987,0.01975,470320,판타지,470320.3491,2016-11-24,100,2863,2016-12-08,69048.47451,26319,청소년관람불가,24
231,원 포 더 머니,0.184566,0.05,0,164398,0.15883,564807,멜로/로맨스,961166.6632,2012-02-16,142,3228,2012-03-01,74187.51827,26323,15세이상관람가,10
232,선샤인 온 리스,0.021345,0.05,113973,54176,0.22784000000000001,뮤지컬,뮤지컬,264603.4583,2014-09-03,142,8296,2014-09-17,95390.60164,26361,12세이상관람가,0
233,무드 인디고,0.021345,0.05,58209,652915,0.15883,864919,드라마,1335239.945,2014-12-11,55,2172,2014-12-25,87535.06615,26368,15세이상관람가,34
234,뚜르: 내 생애 최고의 49일,0.267262,0.05,0,0,0.22784000000000001,71396,다큐멘터리,71396.38793,2017-02-01,221,1903,2017-02-15,69716.00464,26373,12세이상관람가,0
235,머신건 프리처,0.184566,0.05,1295046,1768470,0.15883,864919,액션,2174050.555,2012-05-24,135,2150,2012-06-07,77560.55811,26424,15세이상관람가,16
236,인천상륙작전 : 익스텐디드 에디션(확장판),0.267262,0.809701,2172995,9904986,0.15883,864919,전쟁,1151077.384,2016-09-13,81,1130,2016-09-27,92833.88088,26742,15세이상관람가,115
237,천국에 다녀온 소년,0.184566,1.350294,164287,91557,0.07631,864919,드라마,864919.5959999999,2014-06-12,21,1510,2014-06-26,62091.676920000005,27082,전체관람가,0
238,춘희막이,0.267262,0.8481700000000001,11999,0,0.22784000000000001,71396,다큐멘터리,71396.38793,2015-09-30,247,2866,2015-10-14,63970.56028,27232,12세이상관람가,28
239,킬 유어 달링,0.184566,0.05,0,4142284,0.01975,864919,드라마,930581.5959999999,2014-10-16,93,3241,2014-10-30,57761.040089999995,27275,청소년관람불가,14
240,만신,0.267262,0.05,0,3250425,0.15883,864919,다큐멘터리,936315.984,2014-03-06,84,1787,2014-03-20,45839.64887,27383,15세이상관람가,67
241,라자루스,0.184566,0.05,1952,142378,0.15883,161589,공포(호러),161589.8413,2015-07-02,85,3137,2015-07-16,83996.12402,27396,15세이상관람가,13
242,내일을 위한 시간,0.021345,0.05,12464,183827,0.22784000000000001,864919,드라마,864919.5959999999,2015-01-01,39,3035,2015-01-15,85684.74214,27437,12세이상관람가,15
243,걸 온 더 트레인,0.184566,0.809701,155070,6155130,0.01975,864919,드라마,1632718.719,2017-03-09,331,4046,2017-03-23,45839.64887,27455,청소년관람불가,15
244,왓 이프,0.021345,0.05,0,2206700,0.15883,864919,코미디,1261278.797,2014-11-13,137,2694,2014-11-27,57035.69739,27540,15세이상관람가,0
245,아무르,0.021345,0.05,6094,96103,0.15883,864919,드라마,864919.5959999999,2012-12-19,6,1318,2013-01-02,107112.5049,27808,15세이상관람가,25
246,브루클린의 멋진 주말,0.184566,0.05,70278,1368712,0.22784000000000001,864919,드라마,864919.5959999999,2016-01-21,98,2277,2016-02-04,77564.83468,27853,12세이상관람가,0
247,녹터널 애니멀스,0.184566,0.4,17252,4728790,0.01975,864919,드라마,1289250.6,2017-01-11,198,2551,2017-01-25,78267.63075,27937,청소년관람불가,46
248,스페이스 비트윈 어스,0.184566,0.05,63419,1837434,0.22784000000000001,864919,어드벤처,2184463.127,2017-03-16,347,4401,2017-03-30,46990.63343,28039,12세이상관람가,20
249,초콜렛 도넛,0.184566,0.312821,0,921790,0.15883,864919,드라마,864919.5959999999,2014-10-02,53,2171,2014-10-16,68732.54738999999,28081,15세이상관람가,0
250,카페 6,0.008085,0.05,0,0,0.22784000000000001,330697,멜로/로맨스,396359.2008,2016-11-16,122,4359,2016-11-30,56684.87568,28095,12세이상관람가,20
251,자유의 언덕,0.267262,0.05,69589,2898206,0.01975,864919,드라마,864919.5959999999,2014-09-04,46,1953,2014-09-18,95806.48759,28163,청소년관람불가,923
252,4등,0.267262,0.312821,602581,4720010,0.15883,864919,드라마,864919.5959999999,2016-04-13,213,4401,2016-04-27,48313.336610000006,28220,15세이상관람가,92
253,"가장 따뜻한 색, 블루",0.021345,0.05,0,277788,0.01975,864919,드라마,930581.5959999999,2014-01-16,39,1876,2014-01-30,87256.83816,28418,청소년관람불가,33
254,데스노트: 더 뉴 월드,0.010716,0.05,32729,8311,0.15883,864919,범죄,1854058.062,2017-03-29,309,4947,2017-04-12,43802.54319,28697,15세이상관람가,20
255,러브액츄얼리: 크리스마스 에디션,0.184566,0.05,2639625,2693239,0.01975,864919,멜로/로맨스,1261278.797,2013-12-18,48,1005,2014-01-01,96805.72942999999,29033,청소년관람불가,0
256,벨과 세바스찬,0.021345,0.05,0,36217,0.07631,621589,어드벤처,621589.4379,2014-03-20,176,2590,2014-04-03,46513.190039999994,29234,전체관람가,0
257,파울볼,0.267262,0.05,1399030,3264654,0.07631,71396,다큐멘터리,71396.38793,2015-04-02,204,2283,2015-04-16,42363.009000000005,29349,전체관람가,30
258,굿모닝 맨하탄,0.008427,0.05,0,0,0.07631,864919,코미디,1195616.797,2014-02-06,99,2509,2014-02-20,70158.3783,29365,전체관람가,11
259,지골로 인 뉴욕,0.184566,0.05,3663,765223,0.01975,330697,멜로/로맨스,396359.2008,2014-09-25,230,3701,2014-10-09,72852.7031,29643,청소년관람불가,22
260,마인드스케이프,0.021345,0.05,0,149239,0.15883,424331,스릴러,424331.00399999996,2014-10-23,195,2901,2014-11-06,57469.8765,29921,15세이상관람가,0
261,벨 아미,0.021345,0.05,0,1196821,0.01975,864919,드라마,930581.5959999999,2012-08-30,103,4103,2012-09-13,71283.69136,29967,청소년관람불가,0
262,반지의 제왕 : 왕의 귀환 (확장판),0.008427,0.05,2270800,11701044,0.22784000000000001,744323,판타지,1836233.284,2017-01-25,56,3767,2017-02-08,98853.31647,29978,12세이상관람가,0
263,I AM,0.267262,0.809701,14099,1866,0.07631,71396,다큐멘터리,71396.38793,2012-06-21,137,3407,2012-07-05,67355.53928,30029,전체관람가,374
264,파가니니: 악마의 바이올리니스트,0.021345,0.05,52640,45817,0.15883,864919,드라마,1129523.054,2014-04-23,71,2547,2014-05-07,74562.66155,30146,15세이상관람가,15
265,앵그리스트 맨,0.184566,0.05,98318,723967,0.15883,864919,드라마,864919.5959999999,2014-10-30,159,2782,2014-11-13,55719.603520000004,30177,15세이상관람가,0
266,"땡큐, 대디",0.021345,0.05,0,5179,0.07631,864919,드라마,864919.5959999999,2015-04-23,234,2945,2015-05-07,61566.65816,30663,전체관람가,20
267,에곤 쉴레: 욕망이 그린 그림,0.008427,0.05,0,0,0.01975,864919,드라마,864919.5959999999,2016-12-22,50,2138,2017-01-05,79972.15417000001,30663,청소년관람불가,0
268,"그 시절, 우리가 좋아했던 소녀",0.008085,0.05,0,7130,0.15883,65662,멜로/로맨스,65662.0,2012-08-22,99,1803,2012-09-05,95061.4337,30735,15세이상관람가,16
269,대결,0.267262,0.05,297976,8621395,0.15883,744323,액션,744323.4968,2016-09-22,353,5296,2016-10-06,70775.25036,30882,15세이상관람가,419
270,그랜드파더,0.267262,0.05,1321167,3012988,0.01975,864919,액션,1609243.093,2016-08-31,288,7282,2016-09-14,78200.9835,31296,청소년관람불가,140
271,브루클린,0.184566,0.552296,7255,1634657,0.22784000000000001,864919,드라마,930581.5959999999,2016-04-21,37,1356,2016-05-05,56615.596970000006,31487,12세이상관람가,18
