,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day15_date,day15_audience
198,러시 : 더 라이벌,미국,팝엔터테인먼트|(주)영화사조아,507425,2816040,15세이상관람가,드라마,2013-10-09,252,19252,2013-10-22,121890
199,빅 웨딩,미국,롯데쇼핑㈜롯데엔터테인먼트,0,2403340,청소년관람불가,액션|드라마,2013-06-27,149,5044,2013-07-10,33474
201,이고르와 학의 여행,이스라엘,(주)인스터피씨엠,0,0,전체관람가,공연|드라마|멜로/로맨스,2013-08-01,2,72,2013-08-14,1036
202,맥베드,호주,㈜영화사 백두대간,25310,0,전체관람가,가족|어드벤처|드라마,2013-07-04,1,80,2013-07-17,0
203,카르페디엠,네덜란드,스크린조이,0,0,청소년관람불가,범죄|스릴러,2013-06-27,1,100,2013-07-10,830
204,어느 예술가의 마지막 일주일,프랑스,(주)액티버스엔터테인먼트,11575,172150,청소년관람불가,드라마,2013-06-20,16,437,2013-07-03,9873
205,부기우기: 상위 1%의 섹스,영국,프리비젼엔터테인먼트,0,0,청소년관람불가,드라마|멜로/로맨스,2013-06-20,1,100,2013-07-03,1514
206,능욕 온천장의 오후,일본,(주)소나무픽쳐스,4,0,청소년관람불가,코미디|드라마,2013-08-01,1,10,2013-08-14,0
207,미드나잇 선,미국,(주)도키엔터테인먼트,0,0,청소년관람불가,성인물(에로),2013-08-08,3,86,2013-08-21,0
208,비엔나전투 1683,이탈리아,어뮤즈,10,0,청소년관람불가,공포(호러)|드라마|어드벤처,2013-08-08,3,371,2013-08-21,0
209,터보,미국,라인트리엔터테인먼트 ,0,2344840,15세이상관람가,액션,2013-07-25,456,63108,2013-08-07,1527015
210,브로큰,영국,씨제이이앤엠(주),0,618906,전체관람가|전체관람가,애니메이션,2013-07-18,16,312,2013-07-31,2647
211,리포! 더 제네틱 오페라,미국,판씨네마(주),233967,0,청소년관람불가,드라마,2013-07-24,5,250,2013-08-06,0
212,젊은 엄마,한국,(주)수키픽쳐스,473,0,청소년관람불가,공포(호러)|뮤지컬|SF,2013-08-06,1,528,2013-08-19,0
213,숨바꼭질,한국,골든타이드픽처스(주)|(주)옐로우필름,1209082,5819162,청소년관람불가,멜로/로맨스|드라마|판타지,2013-08-14,623,293917,2013-08-27,4329186
214,극장판 도라에몽: 진구의 비밀도구 박물관,일본,(주)넥스트엔터테인먼트월드(NEW),227043,452751,15세이상관람가,스릴러,2013-07-25,225,8445,2013-08-07,116768
215,홀리,한국,롯데쇼핑㈜롯데엔터테인먼트,0,987112,전체관람가,애니메이션|어드벤처,2013-06-20,7,132,2013-07-03,608
216,백 투 가야,독일,(주)팝파트너스,121663,0,15세이상관람가,공포(호러)|스릴러,2013-06-20,0,0,2013-07-03,0
217,다크아워,미국,(주)액티버스엔터테인먼트,0,0,15세이상관람가,드라마,2012-01-05,305,22325,2012-01-18,162604
218,에덴,한국,이십세기폭스코리아(주),0,0,12세이상관람가|12세이상관람가,SF|액션,2013-10-24,1,60,2013-11-06,0
219,에어 크래쉬,미국,스마일픽쳐스,1064,0,청소년관람불가,멜로/로맨스|드라마,2013-10-24,5,650,2013-11-06,4870
220,극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,일본,(주)케이알씨지,14288,0,12세이상관람가,액션|스릴러,2013-07-20,8,856,2013-08-02,0
221,우리동네 포르노스타,프랑스,(주)미디어데이,0,0,12세이상관람가,애니메이션|판타지,2013-07-10,1,186,2013-07-23,0
222,슈퍼쇼 4 3D,한국,(주)소나무픽쳐스,1652,0,청소년관람불가,코미디,2013-08-08,26,717,2013-08-21,0
223,영춘권 무림 절대 고수,중국,(주)마인스 엔터테인먼트,27184,0,전체관람가,공연,2013-07-19,5,527,2013-08-01,3595
224,고혹자-가두지왕,중국,(주)소나무픽쳐스,30,0,15세이상관람가,액션|코미디,2013-07-10,3,150,2013-07-23,0
225,킬링 타임,한국,(주)수키픽쳐스,1,0,15세이상관람가,액션,2012-03-15,1,31,2012-03-28,155
226,더 웹툰: 예고살인,한국,(주)데이드림서울,1054431,2282276,청소년관람불가,공포(호러),2013-06-27,541,80164,2013-07-10,965352
227,프린세스 사쿠라,일본,씨제이이앤엠(주),672,1809,15세이상관람가,공포(호러)|스릴러,2013-10-02,6,319,2013-10-15,1543
228,영웅이 되고 싶은 남자,대만,(주)미디어데이,0,0,청소년관람불가,멜로/로맨스,2013-08-08,4,359,2013-08-21,0
229,은밀하게 위대하게 (확장판),한국,라인트리엔터테인먼트 ,1719001,14243353,15세이상관람가,코미디|스릴러,2013-08-05,1,166,2013-08-18,4462
230,권법 쿵푸의 신,홍콩,(주)쇼박스,3880,0,15세이상관람가,액션|코미디|드라마,2013-08-02,1,276,2013-08-15,0
231,명탐정 코난 : 수평선상의 음모,일본,(주)소나무픽쳐스,343877,795146,15세이상관람가,코미디|액션,2013-08-07,282,20161,2013-08-20,370185
232,코스모폴리스,캐나다,씨제이이앤엠(주),41628,5195549,12세이상관람가,애니메이션,2013-06-27,23,789,2013-07-10,11213
233,데이 앤 나이트,오스트리아 ,(주)더블앤조이픽쳐스,0,0,청소년관람불가,드라마,2013-10-31,4,71,2013-11-13,175
235,인헤리턴스,프랑스,(주)인스터피씨엠,0,0,전체관람가,공연,2013-06-20,1,1,2013-07-03,0
236,콩가네,한국,(주)에스와이코마드,571,1292872,청소년관람불가,드라마,2013-07-11,3,154,2013-07-24,712
237,라 붐,프랑스,프리비젼엔터테인먼트,62679,94794,청소년관람불가,가족|코미디,2013-10-24,23,473,2013-11-06,6723
238,용문비갑,중국,(주)앤드플러스미디어웍스,101444,0,15세이상관람가,드라마|멜로/로맨스|코미디,2012-03-15,1,270,2012-03-28,0
239,퍼시픽 림,미국,(주)누리픽쳐스,263939,1174124,15세이상관람가,액션,2013-07-11,961,209975,2013-07-24,2308511
240,퓨어,스웨덴,워너브러더스 코리아(주),0,338972,12세이상관람가|12세이상관람가,액션|SF|어드벤처,2013-06-20,1,68,2013-07-03,1054
241,마지막 4중주,미국,㈜영화사 백두대간,0,1087408,청소년관람불가,드라마,2013-07-25,29,1672,2013-08-07,36381
243,에이리언 둠스데이,미국,(주)영화사 진진,39,0,청소년관람불가,드라마,2013-10-10,5,290,2013-10-23,5240
244,감기,한국,(주)케이알씨지,853465,12605032,15세이상관람가,SF|공포(호러),2013-08-14,671,304661,2013-08-27,2789195
245,육체도박,일본,아이러브시네마,0,0,15세이상관람가,드라마|어드벤처|액션,2013-07-10,1,50,2013-07-23,0
246,노리코의 누드스케치,일본,(주)수키픽쳐스,19,0,청소년관람불가,스릴러|드라마,2013-07-26,1,10,2013-08-08,0
247,이별계약,한국,(주)도키엔터테인먼트,820307,75495,청소년관람불가,성인물(에로),2013-06-20,60,1705,2013-07-03,16278
249,배우는 배우다,한국,이십세기폭스코리아(주),10260,5320156,전체관람가|전체관람가,애니메이션|어드벤처,2013-10-24,281,19832,2013-11-06,111672
250,목마른 그녀의 금단의 사랑,일본,(주)넥스트엔터테인먼트월드(NEW),0,0,청소년관람불가,드라마,2012-03-21,1,2,2012-04-03,0
251,인 더 하우스,프랑스,(주)인디플러그,9987,45440,청소년관람불가,성인물(에로),2013-07-04,25,767,2013-07-17,11726
252,매니악 : 슬픈 살인의 기록,미국,찬란,0,0,15세이상관람가,스릴러|드라마,2013-07-04,32,255,2013-07-17,2780
253,기억하고 있다,일본,(주)퍼스트런,0,0,청소년관람불가,공포(호러)|스릴러,2013-07-05,1,5,2013-07-18,0
254,명왕성,한국,(주)영진크리에이티브,7850,3619597,15세이상관람가,공포(호러)|미스터리|드라마,2013-07-11,78,1107,2013-07-24,15019
255,아메리칸 오지,미국,(주)싸이더스,0,0,15세이상관람가,드라마|스릴러,2013-06-27,1,16,2013-07-10,0
256,스위트 카르마,캐나다,㈜코리아스크린,0,0,청소년관람불가,코미디|드라마,2013-08-01,1,30,2013-08-14,0
257,쿵후팬더: 영웅의 탄생,중국,(주)나이너스엔터테인먼트,0,946744,청소년관람불가,범죄|드라마|스릴러,2013-07-04,90,923,2013-07-17,72899
258,진구세주전설 북두의권 Zero - 켄시로전,일본,(주)미디어데이,1,0,전체관람가,애니메이션,2013-10-10,6,17,2013-10-23,420
259,비밀의 아코짱,일본,(주)앤드플러스미디어웍스,39585,0,15세이상관람가,애니메이션|액션|드라마,2013-10-17,5,318,2013-10-30,1546
260,만원전철 속 그녀2,일본,(주)미디어데이,10,0,12세이상관람가,멜로/로맨스,2013-06-20,1,10,2013-07-03,0
261,더 팩트,미국,(주)도키엔터테인먼트,0,40428,청소년관람불가,성인물(에로),2013-08-14,4,260,2013-08-27,4390
262,응징자,한국,스크린조이,275109,2006975,15세이상관람가,공포(호러)|미스터리,2013-10-30,294,24893,2013-11-12,190797
263,신검전설,중국,(주)인벤트스톤,6980,0,청소년관람불가,액션|스릴러,2013-07-24,8,400,2013-08-06,0
264,콤플렉스,일본,(주)수키픽쳐스,87350,0,15세이상관람가,액션,2013-07-25,3,92,2013-08-07,603
265,컴플라이언스,미국,미디어소프트,3449,0,15세이상관람가,공포(호러),2013-08-01,6,56,2013-08-14,951
266,더 트랩: 난간 끝에 선 남자,미국,오드,0,0,청소년관람불가,범죄|드라마|스릴러,2013-07-25,2,180,2013-08-07,0
267,탈옥의사 엔마,일본,스크린조이,2,0,청소년관람불가,스릴러|드라마,2013-07-18,1,5,2013-07-31,0
268,페인리스,스페인,(주)영진크리에이티브,0,1985,15세이상관람가,드라마|액션|기타,2013-08-08,25,733,2013-08-21,7054
269,핑크,한국,씨네그루(주)다우기술,2113,803920,청소년관람불가,드라마|공포(호러),2012-03-15,11,60,2012-03-28,922
270,공범,한국,(주)씨타마운틴픽쳐스,2088949,7655092,청소년관람불가,드라마,2013-10-24,515,114573,2013-11-06,1439313
271,백일몽 금단의기억,일본,씨제이이앤엠(주),0,0,15세이상관람가,스릴러|드라마,2013-07-04,1,10,2013-07-17,0
272,V/H/S/2: 악마를 부르는 비디오,미국,(주)도키엔터테인먼트,25774,0,청소년관람불가,성인물(에로),2013-08-14,1,75,2013-08-27,0
273,48미터,한국,(주)노이에스,0,337623,청소년관람불가,공포(호러)|스릴러,2013-07-04,34,549,2013-07-17,9968
274,더 패키지: 일급비밀,미국,씨제이이앤엠(주),0,0,15세이상관람가,드라마,2013-07-26,1,216,2013-08-08,0
275,크로니클,미국,(주)소나무픽쳐스,399667,616375,청소년관람불가,액션|스릴러,2012-03-15,297,31489,2012-03-28,373875
276,줄리아 엑스,미국,이십세기폭스코리아(주),0,0,15세이상관람가,액션|스릴러,2013-07-16,1,201,2013-07-29,0
277,욕망의 트라이앵글,일본,(주)고맙습니다 사랑합니다,88,0,청소년관람불가,공포(호러)|스릴러,2013-07-03,1,50,2013-07-16,0
278,파라다이스 키스,일본,(주)수키픽쳐스,22971,0,청소년관람불가,스릴러|드라마,2013-06-20,5,339,2013-07-03,1572
279,그랑블루 리마스터링 감독판,프랑스,(주)미디어이야기 ,249530,137942,15세이상관람가,드라마,2013-07-25,33,793,2013-08-07,12620
280,더 울버린,미국,(주)팝파트너스,662321,1557515,15세이상관람가,멜로/로맨스|드라마,2013-07-25,694,138359,2013-08-07,1048689
281,월드 워 Z,미국,이십세기폭스코리아(주),365632,1020011,15세이상관람가|15세이상관람가,액션|SF,2013-06-20,802,239692,2013-07-03,3553992
282,페이퍼보이: 사형수의 편지,미국,롯데쇼핑㈜롯데엔터테인먼트,64006,1283065,15세이상관람가|15세이상관람가,드라마|스릴러|SF|액션|어드벤처,2013-08-08,11,319,2013-08-21,3033
283,코리올라누스: 세기의 라이벌,영국,(주)퍼스트런,0,1473836,청소년관람불가,스릴러,2013-07-11,3,319,2013-07-24,2245
284,카오스,프랑스,(주)팝파트너스,0,0,15세이상관람가,전쟁|드라마|스릴러,2013-07-11,1,200,2013-07-24,0
285,스와핑 클럽,미국,씨네그루(주)다우기술,0,0,청소년관람불가,스릴러,2013-08-22,1,77,2013-09-04,0
286,미스터 고,한국,(주)컴퍼니엘,6085380,9736361,청소년관람불가,드라마,2013-07-17,840,94955,2013-07-30,1232663
287,루팡 3세 : 바빌론의 황금전설,일본,(주)쇼박스,0,0,12세이상관람가|12세이상관람가,코미디|드라마,2013-08-15,1,2,2013-08-28,0
288,론 레인저,미국,에이원엔터테인먼트,1614009,2030622,12세이상관람가,애니메이션|액션|어드벤처,2013-07-04,392,42702,2013-07-17,385673
289,할매-시멘트정원,한국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),755,0,15세이상관람가,액션|어드벤처,2013-08-29,1,5,2013-09-11,54
291,렛 미 아웃,한국,(주)엠레콘,1136978,45512,15세이상관람가,액션|코미디,2013-08-15,10,135,2013-08-28,722
292,팬더와 친구들의 모험,일본,㈜영화사 백두대간,13594,23339,12세이상관람가,드라마|코미디,2013-08-24,1,14,2013-09-06,0
293,콜드 워,홍콩,얼리버드,2624,0,전체관람가,애니메이션,2013-09-05,18,396,2013-09-18,2306
294,사쿠라-마지막 정사,일본,(주)앤드플러스미디어웍스,0,0,15세이상관람가,범죄|액션,2013-08-29,1,10,2013-09-11,0
295,블러드 스프링,미국,(유)조이앤컨텐츠그룹,1,0,청소년관람불가,멜로/로맨스,2013-07-15,1,50,2013-07-28,0
296,전망 좋은 차- 맛있는 섹스,한국,(주)고맙습니다 사랑합니다,465,0,청소년관람불가,공포(호러)|스릴러,2013-07-17,1,10,2013-07-30,0
297,노랑머리 - 플라스틱 섹스,한국,(주)케이알씨지,416,0,청소년관람불가,성인물(에로),2013-08-01,1,150,2013-08-14,0
298,네가 원한다면,스페인,(주)케이알씨지,0,0,청소년관람불가,성인물(에로)|드라마|멜로/로맨스,2013-07-18,1,100,2013-07-31,0
299,타이치0 3D,홍콩,(주)나우콘텐츠,818,0,12세이상관람가,드라마,2013-07-04,110,1325,2013-07-17,16285
300,팬텀: 라스트 커맨더,미국,(주)영화사 빅,0,0,12세이상관람가|12세이상관람가,코미디|액션,2013-07-04,42,283,2013-07-17,3777
301,퍼시픽 모비딕,미국,브릿지웍스 엔터테인먼트(주),0,5,15세이상관람가,액션|스릴러,2013-08-14,4,250,2013-08-27,5100
302,얼짱녀 어부,일본,(주)케이알씨지,0,0,15세이상관람가,스릴러|액션,2013-08-28,1,10,2013-09-10,0
303,스톨른,미국,(주)영진크리에이티브,319469,1348534,청소년관람불가,멜로/로맨스|드라마,2013-07-31,13,664,2013-08-13,2440
304,아메리칸 오지,미국,(주)싸이더스,0,0,15세이상관람가,드라마|스릴러,2013-06-27,1,16,2013-07-10,0
305,언어의 정원,일본,(주)팝파트너스,937888,346279,청소년관람불가,액션|스릴러,2013-08-14,54,3792,2013-08-27,42232
307,천안함 프로젝트,한국,(주)팝엔터테인먼트,222,2178343,15세이상관람가,드라마,2013-09-05,33,1258,2013-09-18,14747
308,미스체인지,한국,(주)아우라픽처스,618833,0,12세이상관람가,다큐멘터리,2013-09-05,38,285,2013-09-18,0
309,단지부인 오후의 불륜,일본,브릿지웍스 엔터테인먼트(주),31,0,청소년관람불가,코미디,2012-03-21,1,2,2012-04-03,0
310,토니 스토리: 깡통제국의 비밀,독일,(주)인디플러그,5451,0,청소년관람불가,성인물(에로),2013-07-18,188,6502,2013-07-31,66439
311,테르마이 로마이,일본,(주)영화사 빅,58329,59684,전체관람가,애니메이션,2013-07-18,7,136,2013-07-31,2850
312,우리는 그곳에 있었다,한국,브릿지웍스 엔터테인먼트(주),0,0,15세이상관람가,코미디|판타지,2013-07-18,5,105,2013-07-31,1298
313,쾌락! 메이드로이드,일본,(주)씨타마운틴픽쳐스,22,0,전체관람가,다큐멘터리|어드벤처,2013-06-27,1,10,2013-07-10,0
314,전쟁과 한 여자,일본,(주)도키엔터테인먼트,0,27832,청소년관람불가,성인물(에로),2013-08-15,2,70,2013-08-28,582
315,설국열차,한국,(주)엣나인필름,3618076,10493276,청소년관람불가,드라마,2013-08-01,936,601029,2013-08-14,7145121
316,픽포켓,미국,씨제이이앤엠(주),168,0,15세이상관람가,SF|액션,2013-07-18,1,43,2013-07-31,0
317,도터,미국,㈜코리아스크린,0,0,15세이상관람가,액션|코미디|범죄,2013-07-17,1,100,2013-07-30,0
318,슬립리스 나이트,프랑스,(주)스넵쏘울,0,0,청소년관람불가,액션,2013-07-11,1,186,2013-07-24,0
319,경복,한국,(주)소나무픽쳐스,0,293560,청소년관람불가,스릴러,2013-07-11,1,35,2013-07-24,0
320,스프링 브레이커스,미국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),0,1695742,15세이상관람가,드라마,2013-07-25,1,49,2013-08-07,468
321,기억하고 있다,일본,(주)퍼스트런,0,0,청소년관람불가,공포(호러)|스릴러,2013-07-05,1,5,2013-07-18,0
322,글래디에이터: 로마 영웅 탄생의 비밀 3D 확장 감독판,이탈리아,(주)누리픽쳐스,44371,0,청소년관람불가,코미디|드라마|범죄,2013-07-25,4,240,2013-08-07,0
323,그녀는 불륜매니아,일본,(유)조이앤컨텐츠그룹,19,0,전체관람가,애니메이션|액션|어드벤처,2013-08-22,1,10,2013-09-04,0
324,셀러브리티 섹스테이프,미국,(주)도키엔터테인먼트,1024,204,청소년관람불가,성인물(에로),2013-06-27,2,90,2013-07-10,1264
