,movie_name,director_average
878, 폭풍우 치는 밤에: 비밀 친구,39816
879, 내 남편의 시선,42
880, 러스트 앤 본,11801
881, 시저는 죽어야 한다,4157
882, 우리에겐 교황이 있다,14193
883, 이프!,0
884, 천하칠검 양가장,88295
885, 콜렉션,4443
886, V/H/S:죽음을 부르는 비디오,14769
887, 남자 대 여자: 섹스가 문제다,18966
888, 이티피 페스티벌 08X09 서태지,15871
889, 안드레아 보첼리: 러브 인 포르토피노,0
890, 유부녀의 꽃,20
891, 고령화 가족,1275397
892, 그 남자의 사랑법,0
893, 라자르 선생님,15050
894, 셰임,252465
895, 스니치,426
896, 에덴의 선택,0
897, 헬터 스켈터,7634
898, 009 사이보그 ,7213
899," 기브 앰 헬, 말론",89643
900, 라운드 업,5689
901, 몽타주,1253075
902, 미나문방구,760447
903, 뷰티풀 프렌즈,0
904, 산딸기,3975
905, 앤젤스 셰어: 천사를 위한 위스키,16381
906, 어느 비행사에 대한 추억,0
907, 어디로 갈까요?,754
908, 엘과엠의 러브스토리 - 엠스토리,10
909, 엘과엠의 러브스토리-엘스토리,10
910, 위대한 개츠비,535521
911, 전국: 천하영웅의 시대,0
912, 크루즈 패밀리,269947
913, 파르지팔,0
914, 폴링 오버나잇,0
915, 환상속의 그대,214
916, 대마술사,15983
917, 붓다:싯다르타 왕자의 모험,0
918, 템페스트,371
919, 버크 앤 헤어,44501
920, 분노의 질주: 더 맥시멈,920893
921, 비포 미드나잇,87974
922, 사랑은 타이핑 중!,0
923, 아수라,852
924, 겟코가면,0
925, 공각기동대 S.A.C - Solid State Society,7420
926, 그림리퍼,0
927, 길위에서,639217
928, 멤피스,0
929, 슬립타이트,108105
930, 춤추는 숲,0
931, 히든서스펙트,0
932, 레볼루션 아일랜드,141
933, 창녀의 성적유희,465
934, 파친코의 여왕,4
935, 더블불륜,7
936, 도리안 그레이,37823
937, 뜨거운 안녕,0
938, 미스터 빌리:하일랜드의 수호자,0
939, 쉐프,0
940, 스타트렉 다크니스,2649662
941, 스태쉬 하우스,1650
942, 애프터 어스,630341
943, 잠 못 드는 밤,19154
944, 저스트 어 이어 ,79701
945, 콘돌은 날아간다,2087
946, 폴 다이어리,17088
947, 흑역사,81
948, 친구의 아내를 탐하다,130
949, 극장판 썬더일레븐 GO VS 골판지 전사 W,103809
950, 넘버스 스테이션,0
951, 닌자 정사2,0
952, 더 이클립스,0
953, 멋진 녀석들,0
954, 무서운 이야기 2,1034912
955, 백악관 최후의 날,354738
956, 은밀하게 위대하게,408981
957, 쾌걸 조로리의 대대대대모험,4985
958, 나츠,10
959, 마이 라띠마,0
960," 아이,애나",0
961," 앵두야, 연애하자",0
962, 프랑스 다이어리,11348
963, 언디스퓨티드: 1대100의 혈투,285
964, 티토 황제의 자비,0
965, 어그레션 스케일,28
966, 스트리퍼 VS 늑대인간,0
967, 데블스 더블,179660
968, 도촬 유부녀의 정사,10
969, 디아틀로프,215140
970, 마리 크뢰이어,36231
971, 맨 오브 스틸,1092742
972, 바람의 소리,2838
973, 섹슈얼 컴펄전,0
974, 에브리데이,14002
975, 케이온,141572
976, 프라이버시,0
977, 10 아이템 오어 레스,482635
978, 해밀턴2: 살인면허,0
979, 아이 오브 더 스톰,34626
980, 타나토스,83
981, 노마드 더 비기닝,0
982, 럭키,0
983, 브레이크 블레이드3: 운명의 장난,58936
984, 유니온 스퀘어,11692
985, 꼭두각시,0
986, 닥터,163096
987, 대부 : 끝나지 않은 이야기,0
988, 더 콜,15381
989, 로봇G,29027
990, 만원전철 속 그녀2,10
991, 무민가족의 한여름 대소동,0
992, 밀프,1443
993, 백 투 가야,121663
994, 버니,115978
995, 부기우기: 상위 1%의 섹스,0
996, 세상은 가끔 아름답다,7294
997, 아웃포스트 : 블랙선,0
998, 어느 예술가의 마지막 일주일,11575
999, 월드 워 Z,365632
1000, 유니버셜 솔저4: 클론의 반란,1628
1001, 이별계약,820307
1002, 인헤리턴스,0
1003, 죽음의 게임: 네이키드 워리어,0
1004, 토토의 움직이는 숲,37582
1005, 파라다이스 키스,22971
1006, 퓨어,0
1007, 홀리,0
1008, 극장판 헌터X헌터 : 팬텀루즈,0
1009, 더 웹툰: 예고살인,1054431
1010, 라스트 엑소시즘: 잠들지 않는 영혼,0
1011, 맛있는 섹스 - 인연,464
1012, 빅 웨딩,0
1013, 빈센트,0
1014, 셀러브리티 섹스테이프,1024
1015, 아메리칸 오지,0
1016, 엽문4: 종극일전,8066
1017, 카르페디엠,0
1018, 코스모폴리스,41628
1019, 쾌락! 메이드로이드,20
1020, 파리의 자살가게 ,5958
1021, 화이트 하우스 다운,1343434
1022," 힘내세요, 병헌씨",3044134
1023, 스티븐 시걸의 리벤지,354
1024, 가면무도회,0
1025, 감시자들,2515506
1026, 욕망의 트라이앵글,82
1027, 거짓말 섹스가 좋아,464
1028, 론 레인저,1614009
1029, 매니악 : 슬픈 살인의 기록,0
1030, 맥베드,25310
1031, 모니카와의 여름 ,4015
1032, 백일몽 금단의기억,0
1033, 빅 픽처,43739
1034, 인 더 하우스,10021
1035, 치어리더 캠프,0
1036, 쿵후팬더: 영웅의 탄생,0
1037, 타이치0 3D,818
1038, 팬텀: 라스트 커맨더,0
1039, 48미터,0
1040, 기억하고 있다,0
1041, 라 트라비아타,0
1042, 고혹자-가두지왕,30
1043, 여자감옥,20
1044, 우리동네 포르노스타,0
1045, 육체도박,0
1046, 경복,0
1047, 넥스트 투모로우,0
1048, 마스터 ,42193
1049, 명왕성,10857
1050, 바디 앤 안티바디,0
1051, 브레이크 블레이드4: 세기의 전쟁,142
1052, 사이드 이펙트,257342
1053, 슈퍼피쉬 - 끝없는 여정,0
1054, 슬립리스 나이트,0
1055, 알바생과의 불륜,33
1056, 카오스,0
1057, 코리올라누스: 세기의 라이벌,0
1058, 콩가네,571
1059, 퍼시픽 림,263939
1060, 뜨거운 욕망,0
1061, 블러드 스프링,1
1062, 줄리아 엑스,0
1063, 도터,0
1064, 미스터 고,6085380
1065, 전망 좋은 차- 맛있는 섹스,465
1066, 까밀 리와인드,0
1067, 네가 원한다면,0
1068, 동급생과의 불륜,19
1069, 러쉬라이트,0
1070, 레드: 더 레전드,290568
1071, 브로큰,0
1072, 에어라인 플라이트,0
1073, 우리는 그곳에 있었다,0
1074, 체인드,24261
1075, 탈옥의사 엔마,2
1076, 테르마이 로마이,58329
1077, 토니 스토리: 깡통제국의 비밀,5451
1078, 픽포켓,168
1079, 영춘권 무림 절대 고수,27184
1080, 극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,14288
1081, 극장판 마법소녀 마도카 마기카(후편): 영원의 이야기,14377
1082, 리포! 더 제네틱 오페라,233967
1083, 신검전설,6980
1084, 군사통제구역 팔이공지대,15882
1085, 그랑블루 리마스터링 감독판,272547
1086, 극장판 도라에몽: 진구의 비밀도구 박물관,227043
1087, 글래디에이터: 로마 영웅 탄생의 비밀 3D 확장 감독판,44371
1088, 더 울버린,662321
1089, 더 트랩: 난간 끝에 선 남자,0
1090, 드래곤 에이지,2871
1091, 링,0
1092, 마지막 4중주,0
1093, 스프링 브레이커스,0
1094, 아이언 도어,0
1095, 컴다운,0
1096, 콤플렉스,87352
1097, 터보,0
1098, 페르소나,3727
1099, 노리코의 누드스케치,19
1100, 더 패키지: 일급비밀,0
1101, 중화 명탐정,101139
1102, 더 테러 라이브,247
1103, 슈퍼히어로,22095
1104, 스톨른,319469
1105, 개구쟁이 스머프 2,187849
1106, 노랑머리 - 플라스틱 섹스,416
1107, 능욕 온천장의 오후,4
1108, 브레이크 블레이드5: 최후의 명령,51
1109, 설국열차,3618133
1110, 슈퍼스타,3498
1111, 스위트 카르마,0
1112, 이고르와 학의 여행,0
1113, 컴플라이언스,3449
1114, 플레이스 비욘드 더 파인즈,48885
1115, 권법 쿵푸의 신,3880
1116, 아이다,0
1117, 우리 엄마는 돌리파튼,0
1118, 은밀하게 위대하게 (확장판),1719001
1119, 젊은 엄마,473
1120, 명탐정 코난 : 수평선상의 음모,343877
1121, 버닝맨,35249
1122, 에픽 : 숲속의 전설 ,0
1123, 나에게서 온 편지,0
1124, 러브 인 코리아,3932
1125, 러블리 몰리,24477
1126, 미드나잇 선,0
1127, 베이트,2784
1128, 비엔나전투 1683,10
1129, 슈퍼쇼 4 3D,1652
1130, 신밧드의 7대 모험,0
1131, 영웅이 되고 싶은 남자,0
1132, 요코의 짜릿한 상상,2
1133, 죽지않아,552
1134, 페이퍼보이: 사형수의 편지,64006
1135, 페인리스,0
1136, 포 엘렌,4546
1137, 포르노그래픽 러브,0
1138," 가자, 장미여관으로",1372
1139, 감기,853465
1140, 더 팩트,0
1141, 세상의 끝까지 21일,0
1142, 숨바꼭질,1304321
1143, 슈퍼윙스 3D,0
1144, 언어의 정원,937984
1145, 체리밤,0
1146," 패션, 위험한 열정",148402
1147, 퍼시픽 모비딕,0
1148, 허풍,452
1149, V/H/S/2: 악마를 부르는 비디오,25774
1150, 그리고 싶은 것,833
1151, 나폴라,185269
1152, 렛 미 아웃,1136978
1153, 루팡 3세 : 바빌론의 황금전설,0
1154, 오일 마사지샵의 비밀,7
1155, 월하의 침략자,0
1156, 전쟁과 한 여자,0
1157, 식스 블릿츠: 분노의 추적,30826
1158, 잔혹 동화 : 헌팅 오브 엘레나,0
1159, 가시꽃,11785
1160, 고스트,23
1161, 그녀는 불륜매니아,19
1162, 나우 유 씨 미 : 마술사기단,1045768
1163, 드리프트,0
1164, 라 당스,2782
1165, 마이 프리티 걸,0
1166, 밀크 오브 소로우-슬픈 모유,0
1167, 방독피,305384
1168, 벤젠스,0
1169, 브레이크 블레이드6: 결전의 시간,104
1170, 비바 프랑스,0
1171, 스와핑 클럽,0
1172, 아름다운 이별은 없다,361
1173, 일대종사,80668
1174, 장강7호 : 내친구 마법요정,2807
1175, 투 마더스,74704
1176, 폭스파이어,7743
1177, R.I.P.D. : 알.아이.피.디.,399416
1178, 무사 4대 문파와의 혈투,12
1179, 팬더와 친구들의 모험,13594
1180, 수상한 가족,423
1181, 얼짱녀 어부,0
1182, 관음 - 욕망의 유희,454
1183, 노 원 리브스,58255
1184, 더 레터,0
1185, 드래곤볼Z : 신들의 전쟁,0
1186, 마지막 불륜,5
1187, 미츠에의 남친 고르기,7
1188, 북극의 후예 이누크,0
1189, 불량경찰: 부정부패 소탕작전,128
1190, 사쿠라-마지막 정사,0
1191, 삼총사2013,1
1192, 시크릿,0
1193, 아티스트 봉만대,221132
1194, 악의교전,90381
1195, 엘리시움,713758
1196, 우리들의 헤어진 여자친구,330
1197, 일탈여행: 프라이빗 아일랜드,7007
1198, 잡스,0
1199, 짚의 방패,89906
1200, 카라스: 프로퍼시,695
1201, 탱고 위드 미,16116
1202, 할매,1399
1203, 할매-시멘트정원,755
1204, 2 데이즈 인 뉴욕,27490
1205, 개똥이,776
1206, 괜찮아 3반,1149
1207, 더블샤크,86
1208, 뫼비우스,84505
1209, 미스체인지,618833
1210, 바람이 분다,597956
1211, 블링 링,58753
1212, 섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,100051
1213, 스파이,0
1214, 시체 전문 처리반 - 스머글러,2096
1215, 완전한 감금,5
1216, 유다,0
1217, 잔다라: 더 비기닝,791
1218, 천안함 프로젝트,222
1219, 콜드 워,2624
1220, 쾌락지구 2,481
1221, 킬링시즌,234533
1222, 포가튼 : 잊혀진 소녀,0
1223, 비키니 대작전,56
1224, 마리아 스투아르다,0
1225, 관상,2692591
1226, 낭만파 남편의 편지,4293
1227, 늑대인간,3144
1228, 몬스터 대학교,0
1229, 베이타운 디스코,0
1230, 부에노스 아이레스에서 사랑에 빠질 확률,0
1231, 불륜의 다이어리,0
1232, 섀도우 헌터스: 뼈의 도시,146362
1233, 슈퍼배드 2,2331457
1234, 야쿠자 대 닌자,0
1235, 우리 선희,68034
1236, 카르고,0
1237, 퍼시 잭슨과 괴물의 바다,0
1238, 2차 노출,1173
1239, 스트릿 오브 블러드,0
1240, 꽃과 뱀의 정사,37
1241, 아메리칸 배틀쉽,1
1242, 알렉산더 : 절대 영웅의 탄생,0
1243, 야쿠자 대 닌자 2,10
1244, 컨저링,1033287
1245, 프리버즈: 밍쿠와 찌아의 도시 대탈출,0
1246, 러시안 소설,29477
1247, 아브라함 링컨 VS 좀비 ,0
1248, 브랜디드,0
1249, 블루 재스민,81090
1250, 짓,766
1251, 퍼펙트,3033
1252, 가투의 연날리기,0
1253, 더 클로스,0
1254, 로미오와 줄리엣,2177
1255, 모테키: 모태솔로 탈출기,3653
1256, 벌거숭이,0
1257, 스트레인저 인사이드,0
1258, 아유레디?,275575
1259, 애프터 루시아,6067
1260, 인터섹션,630
1261, 차일디쉬 게임즈,0
1262, 체온 – 그녀의 온도,10
1263, 투 타이거,0
1264, 허니,0
1265, 호비와 후후의 대모험: 무지개꽃을 구하라,15983
1266, 히든 카드,167673
1267, 3096일,9898
1268, 이로도리 인생2막,6014
1269, 리골레토,0
1270, 깡철이,2405731
1271, 댄서김의 은밀한 교수법,64
1272, 로덴시아: 마법왕국의 전설,0
1273, 소원,2985999
1274, 적인걸2 : 신도해왕의 비밀,100032
1275, 정글번치 : 빙산으로의 귀환,25158
1276, 프리즈너스,235220
1277, 프린세스 사쿠라,672
1278, 하리수의 도색,54220
1279, 러브씬,1083814
1280, 어떤 여인의 고백,0
1281, 소원택시,45638
1282, 히어로,383336
1283, 러시 : 더 라이벌,507425
1284, 비히클 19,10
1285, 쇼를 사랑한 남자,258824
1286, 에코 플래닛 3D : 지구 구출 특급 대작전,221
1287, 화이: 괴물을 삼킨 아이,73132
1288, 그놈은 벨을 두 번 울린다,2
1289, 다크 스페이스,48567
1290, 에이리언 둠스데이,39
1291, 진구세주전설 북두의권 Zero - 켄시로전,1
1292, 황금을 안고 튀어라,7975
1293, 온천장의 은밀한 정사,10
1294, 그래비티,548488
1295, 네버다이 버터플라이,1159
1296, 당신에게도 사랑이 다시 찾아올까요?,153807
1297, 러브레이스,0
1298, 레나의 야근병동,0
1299, 롤러코스터,955175
1300, 바캉스,80
1301, 밤의 여왕,0
1302, 백설공주: 또 다른 이야기,1
1303, 버터 러버,0
1304, 벤다 빌릴리,0
1305, 뷰티풀 라이즈,129645
1306, 비단꽃길,486
1307, 비밀의 아코짱,39585
1308, 사랑에 빠진 것처럼,18774
1309, 잠자는 숲속의 미녀 ,0
1310, 킥 애스 2 : 겁없는 녀석들,122410
1311, 테러라인,0
1312, 토마스와 친구들: 블루마운틴 미스터리,17515
1313, 파라다이스 러브,0
1314, 페이머스 파이브 : 키린섬의 비밀,4682
1315, 행방불명,1
1316, 화이트 타이거: 최강전차군단,0
1317, 레퀴엠,1022
1318, 캡틴 필립스,996303
1319, 공각기동대 어라이즈 보더 1: 고스트 페인,616
1320, 공범,2088949
1321, 까미유 끌로델,0
1322, 내 여친은 피규어,158
1323, 내부고발자,0
1324, 라 붐,62679
1325, 말하는 건축 시티:홀,37669
1326, 미스터 노바디,73230
1327, 배우는 배우다,8272
1328, 사육-내안에 가둔 그녀,441
1329, 어떤 시선,255520
1330, 어린 에츠코의 고민,83
1331, 에덴,0
1332, 에어 크래쉬,1064
1333, 카이츠,0
1334, 코알라,5653720
1335, 톱스타,0
1336, 트라이앵글 불륜,0
1337, 한나를 위한 소나타,0
1338, 노브레싱,4989
1339, 연애의 기술,3070
1340, 응징자,275109
1341, 토르: 다크 월드,3240370
1342, 노라노,1140
1343, 녹색의자 2013 - 러브 컨셉츄얼리,41329
1344, 데이 앤 나이트,0
1345, 도쿄 미녀 삼총사,0
1346, 두더지,972
1347, 맛있는 사랑공식-섹스,162
1348, 벨벳키스-함정에 빠진 소악마,55
1349, 브로큰 서클,0
1350, 사대명포,64990
1351, 성냥팔이 소녀 ,0
1352, 수호지-불사영웅 석수,647
1353, 원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,22079
1354, 저속희극,1254
1355, 클립,0
1356, 풍운결,10216
1357, 화이트 고릴라,0
1358, 플라이보이스,2500
1359, 더 퍼지,0
1360, 동창생,2872025
1361, 붉은 가족,170
1362, 세이프 헤이븐,51719
1363, 고집쟁이 딸 ,0
1364, 극장판 쥬얼펫: 스위트댄스 프린세스,0
1365, 디스커넥트,0
1366, 무게,1278
1367, 사랑해! 진영아,0
1368, 사오리의 비뇨기과,19
1369, 소녀,33190
1370, 수호지-무사조씨,659
1371, 써커,0
1372, 앤드 오브 워,8754
1373, 야관문: 욕망의 꽃,404209
1374, 올 이즈 로스트,8533
1375, 욕망의 법칙,0
1376, 텔레비전,0
1377, 투건스,192461
1378, 트러블 위드 블리스,0
1379, 폭렬닌자 키사라기,1
1380, 필링 인사이드,0
1381, 수호지-영웅천하 손립,88
1382, 스시 걸,0
1383, 극장판 요술공주 밍키: 꿈 속의 윤무,249807
1384, 나폴레옹 토레스전투,0
1385, 노란 코끼리,1075
1386, 더 파이브,0
1387, 데드 엔드,452
1388, 러빙 이비자: 섹슈얼아일랜드,601
1389, 로또 간호사,0
1390, 로빈슨 주교의 두 가지 사랑,0
1391, 메탈리카 스루 더 네버,141071
1392, 벨벳키스2-금지된사랑,55
1393, 변태 가면,0
1394, 블랙 가스펠,0
1395, 사랑은 마법처럼,0
1396, 스콘드: 잔혹 불륜사,2370
1397, 잉투기,255546
1398, 진링의 13소녀,291614
1399, 체브라시카,0
1400, 친구 2,1406951
1401, 카운슬러,818474
1402, 터미네이터 2 : 심판의 날 감독판,2583148
1403, 퍼펙트 호스트,0
1404, 혈적자: 황제암살단,92019
1405, 프란체스카 다 리미니,0
1406, 오렌지,0
1407, 제 5원소 리마스터링 감독판,273761
1408, 흑협 2,101483
1409, 결혼전야,411340
1410," 꽃잎, 춤",1465
1411, 롤플레이2 : 동침,599
1412, 마세티 킬즈,58658
1413, 불륜의 맛,26
1414, 사이비,3910616
1415, 섹스중독자들,10
1416," 소설, 영화와 만나다",1253075
1417, 여변호사 성희롱사건,0
1418, 완전 소중한 사랑,180513
1419, 위기의 남자들,5883
1420, 전망 좋은 하우스 - 관음적 욕망 ,5010
