,movie_name,movie_code,director_name,director_code,nation,release_date,day1_date,day1_screen,day1_audience,day14_date,day14_audience
1482, 풍경,20130982,장률,10060143,한국,2013-12-12,2013-12-12,10,59,2013-12-25,1423
1483, 프라미스드 랜드 ,20138272,구스 반 산트,10002176,미국,2013-12-12,2013-12-12,50,1170,2013-12-25,18529
1484, 플래티나 데이터,20136615,오오토모 케이시,20124116,일본,2013-12-12,2013-12-12,6,430,2013-12-25,2802
1485, 호빗: 스마우그의 폐허,20134267,피터 잭슨,10085973,미국,2013-12-12,2013-12-12,747,139601,2013-12-25,1854396
1486, 화양: 당대최고수전,20136814,주미령,10069015,대만,2013-12-12,2013-12-12,5,662,2013-12-25,0
1487, 그녀의 비밀,20136811,토모마츠 나오유키,20166003,일본,2013-12-17,2013-12-17,1,10,2013-12-30,0
1488, 내 아내의 남자친구,20134512,후안 타라투토,20167445,아르헨티나,2013-12-18,2013-12-18,1,92,2013-12-31,0
1489, 러브액츄얼리: 크리스마스 에디션,20136810,리차드 커티스,10020263,미국,2013-12-18,2013-12-18,48,1005,2013-12-31,28872
1490, 변호인,20134803,양우석,20167784,한국,2013-12-18,2013-12-18,591,119949,2013-12-31,5687047
1491, 봉배도저,20136808,딩성,20187186,중국,2013-12-18,2013-12-18,5,170,2013-12-31,0
1492, 수호지-신비술사,20136809,류신의,20167522,중국,2013-12-18,2013-12-18,5,170,2013-12-31,0
1493, 캐치미,20139981,이현종,10058117,한국,2013-12-18,2013-12-18,393,29488,2013-12-31,480434
1494, 21 앤드 오버,20136799,존 루카스,10067757,미국,2013-12-18,2013-12-18,5,200,2013-12-31,0
1495, 그래버스,20136858,존 라이트,20185056,영국,2013-12-19,2013-12-19,1,10,2014-01-01,0
1496, 그렇게 아버지가 된다,20133704,고레에다 히로카즈,20070799,일본,2013-12-19,2013-12-19,39,2152,2014-01-01,54131
1497, 다락방의 토이 스토리,20134456,비비안 쉴링|이지 바르타,10032952|10069857,체코,2013-12-19,2013-12-19,1,10,2014-01-01,0
1498, 다이노소어 어드벤처 3D,20134984,베리 쿡|닐 나이팅게일,10030925|20187185,미국,2013-12-19,2013-12-19,294,11259,2014-01-01,534956
1499, 로렌스 애니웨이,20134047,자비에 돌란,20115444,캐나다,2013-12-19,2013-12-19,24,596,2014-01-01,9819
1500, 맛있는 섹스 그리고 환상의 여인,20124322,타지리 유지,10079308,일본,2013-12-19,2013-12-19,1,120,2014-01-01,0
1501, 미녀전쟁,20136917,임진승,20124877,한국,2013-12-19,2013-12-19,4,221,2014-01-01,0
1502, 비행기,20136308,클레이 홀,20169870,미국,2013-12-19,2013-12-19,331,10897,2014-01-01,214914
1503, 세이빙 산타,20135427,레온 주센|아론 실먼,20181780|10041645,영국,2013-12-19,2013-12-19,232,10624,2014-01-01,225016
1504," 시바, 인생을 던져",20134474,이성규,20111802,한국,2013-12-19,2013-12-19,4,176,2014-01-01,2809
1505, 오르가즘,20136857,조 솔,10065075,스페인,2013-12-19,2013-12-19,5,657,2014-01-01,0
1506, 와일드 빌,20130704,덱스터 플레처,10012399,영국,2013-12-19,2013-12-19,8,989,2014-01-01,1561
1507, 완전범죄 프로젝트,20135919,애드리언 그런버그,20185740,미국,2013-12-19,2013-12-19,4,160,2014-01-01,0
1508, 포비든 리얼리티,20134584,콘스탄틴 막시모프,20169624,러시아,2013-12-19,2013-12-19,1,50,2014-01-01,0
1509, 포스터,20136916,조나단 뉴먼,20185472,영국,2013-12-19,2013-12-19,4,170,2014-01-01,820
1510, 화이트 스완,20136744,로버트 크롬비,20169726,미국,2013-12-19,2013-12-19,5,70,2014-01-01,740
1511, 오텔로,20136743,정명훈,20185965,독일,2013-12-21,2013-12-21,7,100,2014-01-03,670
1512, 거짓말 섹스가 좋아2,20136920,진달래,20184437,한국,2013-12-24,2013-12-24,5,690,2014-01-06,0
1513, 백은제국,20136891,요수화,10062294,중국,2013-12-24,2013-12-24,5,210,2014-01-06,4250
1514, 상하이 콜링,20135280,다니엘 시아,20180994,미국,2013-12-24,2013-12-24,5,200,2014-01-06,0
1515, 썬더와 마법저택,20134206,벤 스타센|제레미 드그루손,10031148|20187131,벨기에,2013-12-24,2013-12-24,312,18726,2014-01-06,772604
1516, 요리사와의 불륜,20136937,타무라 고우노,20186987,일본,2013-12-24,2013-12-24,1,10,2014-01-06,0
1517, 용의자,20124938,원신연,20111284,한국,2013-12-24,2013-12-24,806,334061,2014-01-06,3176504
1518, 지상 최고의 아빠,20136848,밥 골드스웨이트,10029789,미국,2013-12-24,2013-12-24,1,2,2014-01-06,0
1519, 최민수의 어쌔씬 코드,20136919,래리 리긴스,10014445,미국,2013-12-24,2013-12-24,5,210,2014-01-06,2080
1520, 꼬마마녀 요요와 네네,20135837,히라오 타카유키,10086966,일본,2013-12-25,2013-12-25,90,8061,2014-01-07,22547
1521, 하이힐을 신은 여자는 위험하다,20137545,줄리 베나스라,20171781,미국,2013-12-25,2013-12-25,1,8,2014-01-07,298
1522, 건,20136929,제시 테레로,10079707,미국,2013-12-26,2013-12-26,5,330,2014-01-08,1539
1523, 그녀가 부른다,20122782,박은형,10029065,한국,2013-12-26,2013-12-26,32,1247,2014-01-08,2684
1524, 밤의 여인 1%의 섹스,20136948,네즈미센 파이,20187506,일본,2013-12-26,2013-12-26,1,123,2014-01-08,0
1525, 셜리에 관한 모든 것,20133421,구스타프 도이치,10002189,오스트리아 ,2013-12-26,2013-12-26,6,256,2014-01-08,3825
1526, 소울 오브 브레드,20130690,고병권|임군양,20176422|20182698,대만,2013-12-26,2013-12-26,3,19,2014-01-08,811
1527, 아무도 머물지 않았다,20136289,아쉬가르 파르하디,10042270,프랑스,2013-12-26,2013-12-26,24,518,2014-01-08,11256
1528, 에비던스,20136925,올라턴드 오선샌미,10051104,미국,2013-12-26,2013-12-26,5,281,2014-01-08,1532
1529, 청야,20136892,김재수,10005493,한국,2013-12-26,2013-12-26,2,541,2014-01-08,4135
1530, 포르노 아티스트,20136947,오리올 카펠,20186986,스페인,2013-12-26,2013-12-26,5,765,2014-01-08,0
1531, 금지된 알바,20136999,쿠니 사와,20187008,일본,2013-12-31,2013-12-31,1,10,2014-01-13,0
1532, 몽정애-꿈 속의 여인,20136998,이영화,20187140,한국,2013-12-31,2013-12-31,1,10,2014-01-13,0
1533, 엔더스 게임,20131246,개빈 후드,10001029,미국,2013-12-31,2013-12-31,460,125787,2014-01-13,645940
1534, 월터의 상상은 현실이 된다,20134046,벤 스틸러,10031151,미국,2013-12-31,2013-12-31,378,93788,2014-01-13,792345
1535, 저스틴,20135369,마누엘 시실라,20181656,스페인,2013-12-31,2013-12-31,308,34142,2014-01-13,259487
1536, 시절인연,20133882,설효로,20174151,중국,2014-01-01,2014-01-01,1,35,2014-01-14,6686
1537, 클린스킨,20136867,하디 하자이그,20185203,영국,2014-01-01,2014-01-01,5,200,2014-01-14,0
1538, 마드모아젤 C,20134532,파비앙 콩스탕트,20180194,프랑스,2014-01-02,2014-01-02,6,378,2014-01-15,1507
1539, 정사2013,20137075,이나라 콜마네,20187177,아이슬란드,2014-01-02,2014-01-02,5,624,2014-01-15,0
1540, 청춘예찬,20136509,최종운,20185373,한국,2014-01-02,2014-01-02,3,5,2014-01-15,0
1541, 마지막 떡국열차,20147089,우타가와 쿄이치,20187613,일본,2014-01-08,2014-01-08,1,10,2014-01-21,0
1542, 굿모닝 하트에이크,20134503,안나 네그리,20167440,이탈리아,2014-01-09,2014-01-09,4,18,2014-01-22,330
1543," 극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",20134592,유야마 쿠니히코,10053816,일본,2014-01-09,2014-01-09,331,45532,2014-01-22,318985
1544, 더 울프 오브 월스트리트,20136812,마틴 스콜세지,10024735,미국,2014-01-09,2014-01-09,333,38282,2014-01-22,521235
1545, 돈 존,20136355,조셉 고든 레빗,10066016,미국,2014-01-09,2014-01-09,44,1182,2014-01-22,11749
1546, 마테호른,20136806,디데릭 에빙어,20184491,네덜란드,2014-01-09,2014-01-09,9,209,2014-01-22,3117
1547, 배틀 오브 비보이,20136575,벤슨 리,10031216,미국,2014-01-09,2014-01-09,72,2745,2014-01-22,0
1548, 브룩클린 브라더스,20138952,라이언 오넌,20187849,미국,2014-01-09,2014-01-09,2,7,2014-01-22,0
1549, 오직 사랑하는 이들만이 살아남는다,20136586,짐 자무시,10070977,영국,2014-01-09,2014-01-09,33,2507,2014-01-22,25134
1550, 윤희,20134606,윤여창,10054393,한국,2014-01-09,2014-01-09,1,3,2014-01-22,545
1551, 컨트롤,20137000,필국지,10086325,홍콩,2014-01-09,2014-01-09,5,90,2014-01-22,740
1552, 코드네임 더 몰,20147227,빈센조 마라노,10033315,프랑스,2014-01-09,2014-01-09,1,50,2014-01-22,0
1553, 타인의 아내를 사랑하다,20134271,블라디미르 크루즈,10032752,스페인,2014-01-09,2014-01-09,5,652,2014-01-22,0
1554, 타잔 3D,20134533,라인하드 클루스,10014119,독일,2014-01-09,2014-01-09,389,40777,2014-01-22,569744
1555, 트러블 메이커,20147175,폴 슈레이더,10083690,미국,2014-01-09,2014-01-09,5,102,2014-01-22,1402
1556, 특수경찰: 스페셜 ID,20136807,곽요량,10001984,중국,2014-01-09,2014-01-09,0,0,2014-01-22,0
1557, 플라잉 머신 3D,20136704,마틴 클랩,20184441,영국,2014-01-09,2014-01-09,6,157,2014-01-22,0
1558, 플랜맨,20138224,성시흡,20114191,한국,2014-01-09,2014-01-09,458,54251,2014-01-22,632982
1559, 화룡대결,20131205,임초현,10058863,홍콩,2014-01-09,2014-01-09,1,67,2014-01-22,0
1560, 비행소년,20147198,자비에 지메네즈,10034161,스페인,2014-01-15,2014-01-15,5,510,2014-01-28,5210
1561, 살인자,20136894,이기욱,20185379,한국,2014-01-15,2014-01-15,161,12131,2014-01-28,88119
1562," 가장 따뜻한 색, 블루",20136292,압델라티프 케시시,10045354,프랑스,2014-01-16,2014-01-16,39,1876,2014-01-29,27145
1563, 겨울왕국,20136803,크리스 벅|제니퍼 리,10077092|10062633,미국,2014-01-16,2014-01-16,676,160592,2014-01-29,3900023
1564, 도노반스 에코,20147132,짐 클리프,10071006,캐나다,2014-01-16,2014-01-16,5,283,2014-01-29,1544
1565, 맛,20137077,경석호,20187184,한국,2014-01-16,2014-01-16,19,1634,2014-01-29,0
1566, 미스 좀비,20133703,사부,10009223,일본,2014-01-16,2014-01-16,2,10,2014-01-29,514
1567, 사대명포 2,20137049,진가상,10070381,홍콩,2014-01-16,2014-01-16,5,90,2014-01-29,1700
1568, 오스카 그랜트의 어떤 하루,20136098,라이언 쿠글러,20185181,미국,2014-01-16,2014-01-16,18,245,2014-01-29,3129
1569, 올드보이,20136853,스파이크 리,10039672,미국,2014-01-16,2014-01-16,103,1281,2014-01-29,0
1570, 잭 라이언 : 코드네임 쉐도우,20136337,케네스 브래너,10075291,미국,2014-01-16,2014-01-16,384,42588,2014-01-29,324714
1571, 캡틴 하록,20136865,아라마키 신지,10041576,일본,2014-01-16,2014-01-16,120,1893,2014-01-29,16877
1572, 코뿔소의 계절,20136868,바흐만 고바디,10030546,이란,2014-01-16,2014-01-16,2,7,2014-01-29,133
1573, 클로즈드 시즌: 욕망의 계절,20136845,프란지스카 스콜로터러,20184954,독일,2014-01-16,2014-01-16,6,49,2014-01-29,189
1574, 하드데이,20136936,필립 슈톨츨,10086518,미국,2014-01-16,2014-01-16,40,552,2014-01-29,0
1575, 하이프 네이션 : 힙합사기꾼,20119982,박형우,20186942,한국,2014-01-16,2014-01-16,10,567,2014-01-29,0
1576, 한 번도 안 해본 여자,20122832,안철호,20111272,한국,2014-01-16,2014-01-16,66,917,2014-01-29,9722
1577, 남자가 사랑할 때,20137043,한동욱,20140752,한국,2014-01-22,2014-01-22,484,98730,2014-02-04,1453306
1578, 무간지옥 - 아웃 오브 인페르노,20147318,옥사이드 팽 천|대니 팽,10051034|10010231,홍콩,2014-01-22,2014-01-22,1,130,2014-02-04,0
1579, 수상한 그녀,20131102,황동혁,10090050,한국,2014-01-22,2014-01-22,577,142843,2014-02-04,4371511
1580, 위험한 패밀리,20136935,뤽 베송,10019011,미국,2014-01-22,2014-01-22,109,1310,2014-02-04,17050
1581, 유부녀 감금일기,20136859,칸바라 이쿠토,20187906,일본,2014-01-22,2014-01-22,1,10,2014-02-04,0
1582, 피끓는 청춘,20139881,이연우,10056625,한국,2014-01-22,2014-01-22,557,157026,2014-02-04,1556985
1583, 극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,20136860,가네다 오사무,20186938,일본,2014-01-23,2014-01-23,176,4357,2014-02-05,57171
1584, 기억속에 퍼즐,20147487,매트 화이트크로스,10025346,영국,2014-01-23,2014-01-23,1,25,2014-02-05,0
1585, 노바디 웍스,20147472,라이 루소 영,20187850,미국,2014-01-23,2014-01-23,1,3,2014-02-05,0
1586, 들개들,20147088,하원준,10087180,한국,2014-01-23,2014-01-23,7,222,2014-02-05,1181
1587, 만찬,20137546,김동현,10003993,한국,2014-01-23,2014-01-23,16,96,2014-02-05,1554
1588, 뮤지엄 아워스,20136798,젬 코엔,10064951,오스트리아 ,2014-01-23,2014-01-23,4,138,2014-02-05,2842
1589, 베일을 쓴 소녀,20136290,기욤 니클루,10003290,프랑스,2014-01-23,2014-01-23,16,307,2014-02-05,5072
1590, 블라인드 디텍티브,20136813,두기봉,10013118,홍콩,2014-01-23,2014-01-23,5,309,2014-02-05,1510
1591, 유혹의 기술,20147447,레슬리 그리프,10015048,미국,2014-01-23,2014-01-23,5,628,2014-02-05,0
1592, 지젤,20136924,토아 프레이저,10080750,뉴질랜드,2014-01-23,2014-01-23,2,4,2014-02-05,321
1593, 투 러버스,20088450,제임스 그레이,10063973,미국,2014-01-23,2014-01-23,5,200,2014-02-05,0
1594, 에프게니 오네긴,20147259,데보라 워너,20187907,미국,2014-01-25,2014-01-25,2,20,2014-02-07,384
1595, 치한전철 속 불륜,20147448,진노 후토시,20187806,일본,2014-01-25,2014-01-25,1,10,2014-02-07,0
1596, 발칙한 러브스캔들,20147271,존 버제스,10067912,미국,2014-01-28,2014-01-28,1,2,2014-02-10,0
1597, 넛잡: 땅콩 도둑들,20136800,피터 레페니오티스,20111790,한국,2014-01-29,2014-01-29,356,26870,2014-02-11,442981
1598, 디노타샤: 공룡대탐험,20147161,데이빗 크렌츠|에릭 넬슨,20187788|20187789,미국,2014-01-29,2014-01-29,124,2164,2014-02-11,23208
1599, 사일런트 스크림,20147249,크리스 켄티스|로라 라우,10077213|10015982,미국,2014-01-29,2014-01-29,5,200,2014-02-11,0
1600, 스위치: 부춘산거도,20136738,손건군,20187790,중국,2014-01-29,2014-01-29,2,370,2014-02-11,5470
1601, 스티븐 시걸의 비밀경찰,20147467,라우로 차트랜드,20187829,미국,2014-01-29,2014-01-29,5,642,2014-02-11,0
1602, 인사이드 르윈 ,20133585,조엘 코엔|에단 코엔,10066651|10047458,미국,2014-01-29,2014-01-29,59,6448,2014-02-11,73910
1603, 조선미녀삼총사,20126090,박제현,10029209,한국,2014-01-29,2014-01-29,388,60234,2014-02-11,478027
1604, 폴리스 스토리 2014,20147250,딩성,20187186,중국,2014-01-29,2014-01-29,249,17114,2014-02-11,152465
1605, 화피 2,20135141,우얼샨,10051976,중국,2014-01-29,2014-01-29,2,370,2014-02-11,6440
1606, 마이 플레이스,20136567,박문칠,10028610,한국,2014-01-30,2014-01-30,14,88,2014-02-12,1605
1607, 정사의 시작,20147564,카츠 리이치,20187910,일본,2014-02-02,2014-02-02,1,10,2014-02-15,0
1608, 굿모닝 맨하탄,20147301,가우리 신드,10000270,인도,2014-02-06,2014-02-06,99,2509,2014-02-19,28956
1609, 또 하나의 약속,20122787,김태윤,10006129,한국,2014-02-06,2014-02-06,159,27304,2014-02-19,403036
1610, 레고 무비,20136445,필 로드|크리스 밀러,10086266|10077075,미국,2014-02-06,2014-02-06,265,6583,2014-02-19,176000
1611, 쇼킹잡 - 원스 어폰 어 포르노,20147468,존 루트,20187826,프랑스,2014-02-06,2014-02-06,1,10,2014-02-19,0
1612, 엘로이즈: 그녀들의 사랑,20147560,지저스 가라이,20187886,스페인,2014-02-06,2014-02-06,5,480,2014-02-19,2610
1613, 중2병이라도 사랑이 하고 싶어! 극장판,20147379,이시하라 타츠야,20112371,일본,2014-02-06,2014-02-06,30,2658,2014-02-19,11558
1614, 퍼스트 나이트,20134483,크리스토퍼 메놀,10077522,영국,2014-02-06,2014-02-06,1,10,2014-02-19,0
1615, 프랑켄슈타인: 불멸의 영웅,20147096,스튜어트 베티,10038916,미국,2014-02-06,2014-02-06,355,43029,2014-02-19,298944
1616, 프로즌 그라운드,20147407,스콧 워커,20187786,미국,2014-02-06,2014-02-06,88,2073,2014-02-19,13979
1617, 할리우드 폭로전,20078582,베리 레빈슨,10030910,미국,2014-02-06,2014-02-06,8,200,2014-02-19,0
1618, SM작가,20001170,히로키 류이치,10090988,일본,2014-02-06,2014-02-06,2,60,2014-02-19,0
1619, 소울 오브 락,20147583,아마노 히로미츠,20187936,일본,2014-02-08,2014-02-08,1,10,2014-02-21,0
1620, 호텔플라워즈,20147408,오츠키 에이지,20187766,일본,2014-02-08,2014-02-08,1,10,2014-02-21,0
1621, 관능의 법칙,20130561,권칠인,10002537,한국,2014-02-13,2014-02-13,591,58083,2014-02-26,670406
1622, 그녀의 팬티스타킹,20147582,야마우치 다이스케,10046573,일본,2014-02-13,2014-02-13,1,10,2014-02-26,0
1623, 로보캅,20134587,호세 파딜라,20180679,미국,2014-02-13,2014-02-13,604,92373,2014-02-26,943930
1624, 르누아르,20133142,질 부르도스,20178818,프랑스,2014-02-13,2014-02-13,21,688,2014-02-26,9832
1625, 마약전쟁,20147615,두기봉,10013118,홍콩,2014-02-13,2014-02-13,1,50,2014-02-26,0
1626, 메콩호텔,20147449,아핏차퐁 위라세타쿤,10042764,영국,2014-02-13,2014-02-13,12,114,2014-02-26,658
1627, 메트로: 마지막 탈출,20147680,안톤 메거딕체브,20172761,러시아,2014-02-13,2014-02-13,5,50,2014-02-26,700
1628, 명탐정 코난 : 탐정들의 진혼가 ,20068659,야마모토 야스이치로,20115431,일본,2014-02-13,2014-02-13,276,8827,2014-02-26,166498
1629, 별일아니다,20135898,김상석,10004413,한국,2014-02-13,2014-02-13,3,27,2014-02-26,156
1630, 비밀과외,20147565,미스터 엘,20188002,한국,2014-02-13,2014-02-13,5,320,2014-02-26,0
1631, 사랑의 유효기간은 3년,20147473,프레데릭 베그베데,20188061,프랑스,2014-02-13,2014-02-13,9,378,2014-02-26,1622
1632, 슈퍼노바 지구 탈출기,20147372,캘런 브런커,20187750,미국,2014-02-13,2014-02-13,167,2218,2014-02-26,36760
1633, 신이 보낸 사람,20136043,김진무,20114292,한국,2014-02-13,2014-02-13,221,23038,2014-02-26,313477
1634, 연애 징크스!!!,20135541,쿠마자와 나오토,10076756,일본,2014-02-13,2014-02-13,6,99,2014-02-26,864
1635, 체르노빌 다이어리,20147567,브래들리 파커,20187908,미국,2014-02-13,2014-02-13,8,200,2014-02-26,0
1636, 충격! 번개 스와핑,20147570,칸바라 이쿠토,20187906,일본,2014-02-13,2014-02-13,1,10,2014-02-26,0
1637, 콜로니 : 지구 최후의 날,20147707,제프 렌프로,10064582,캐나다,2014-02-13,2014-02-13,5,370,2014-02-26,0
1638, 해피엔딩 네버엔딩,20136297,아그네스 자우이,10041013,프랑스,2014-02-13,2014-02-13,4,78,2014-02-26,1592
1639, 그날 본 꽃의 이름을 우리는 아직 모른다,20147527,나가이 타츠유키,20187994,일본,2014-02-20,2014-02-20,42,5153,2014-03-05,35423
1640, 나오코의 신혼생활 백서,20147581,반헤이 타로,20179320,일본,2014-02-20,2014-02-20,1,2,2014-03-05,0
1641, 독수리오형제,20147614,사토 토야,10034620,일본,2014-02-20,2014-02-20,4,84,2014-03-05,0
1642, 디셈버,20127466,박정훈,20169480,한국,2014-02-20,2014-02-20,6,29,2014-03-05,268
1643, 맛있는 섹스의 기술,20147836,타지리 유지,10079308,일본,2014-02-20,2014-02-20,1,100,2014-03-05,0
1644, 순결한 키리코의 정사,20147569,오오데라 순고,20187914,일본,2014-02-20,2014-02-20,1,2,2014-03-05,0
